sum
67.808374
64.216336
59.959644
52.99728
45.234085
37.058606
28.838689
21.319289
14.751109
9.64865
5.980303
3.809849
2.475543
1.915699
1.71998
1.440114
1.311468
1.279662
1.178581
1.060585
1.063658
0.944576
0.801566
0.831086
0.958528
1.001597
1.023549
1.181845
1.268042
1.290675
1.340372
1.625281
1.770464
1.816973
1.714327
1.752529
1.575015
1.522705
1.53493
1.573468
1.506297
1.407949
1.167477
0.855548
0.630416
0.518562
0.439363
0.442007
0.542134
0.666599
0.774868
0.929093
1.256431
1.527101
1.744614
2.072161
2.342263
2.366763
2.410064
2.397863
4.00685
9.47852
18.766239
31.230839
46.594687
61.065548
71.979371
79.132877
82.577221
82.532125
81.03172
78.401261
74.826783
70.510672
65.359601
59.129534
51.768753
43.44939
34.807619
26.356827
18.529273
12.311119
7.779874
4.73275
2.903778
2.117496
1.663764
1.401153
1.19964
1.053742
0.984021
0.797229
0.648423
0.604967
0.683333
0.639668
0.788134
1.051432
1.067868
1.164377
1.090283
1.06536
1.060678
1.178237
1.149921
1.233418
1.365076
1.246696
1.11973
1.080066
1.037868
0.824289
0.706046
0.789048
0.703377
0.694754
0.756858
0.836604
0.636112
0.575137
0.60247
0.662644
0.763114
1.100345
1.446523
1.692147
1.911047
2.095156
2.141937
2.142911
2.256781
4.010116
9.185841
18.048675
30.255546
45.417572
60.519813
72.930782
81.764659
86.762447
87.594527
85.742663
81.519557
75.864012
68.913409
60.936137
52.140475
43.194367
33.881751
25.138224
17.621995
11.510046
7.018361
4.235746
2.662601
1.946535
1.596795
1.335492
1.136771
0.871746
0.696704
0.731379
0.811361
0.821902
0.941135
1.044227
1.084294
1.102538
1.2325
1.250791
1.340603
1.375878
1.441878
1.42175
1.556051
1.448594
1.4545
1.551956
1.54237
1.314745
1.273927
1.103917
0.893973
0.825843
0.963337
0.935729
0.930138
0.920885
0.899886
0.737957
0.681393
0.719856
0.724386
0.680959
0.961095
1.307538
1.584733
1.968218
2.421843
2.4979
2.576838
2.581468
3.286899
6.903903
14.624929
26.034893
40.865184
56.975015
70.870928
80.841015
86.692398
88.525375
87.452843
84.495895
79.979327
74.544291
68.063843
60.619889
52.093158
43.291671
34.092764
25.33797
17.453382
11.473284
7.046667
4.266758
2.666604
2.029277
1.782136
1.576379
1.424941
1.355009
1.104469
0.93869
0.851776
0.723032
0.644671
0.701214
0.70579
0.778506
0.847542
0.989985
1.036261
1.140492
1.112869
1.209472
1.269154
1.361729
1.26079
1.278682
1.245256
1.054448
0.980984
1.003957
0.964788
0.902765
0.902177
0.873218
0.857684
0.858409
0.935626
1.068607
1.085529
1.113531
1.052413
1.026241
1.087004
1.443252
1.660174
2.02859
2.354035
2.4547
2.449824
2.936758
5.939821
12.99811
24.13575
38.415553
54.619105
68.78196
78.976862
84.979455
87.013804
85.903935
83.17983
79.16935
74.12317
68.396357
61.57174
54.194236
46.10477
37.507138
28.88985
21.295763
14.585577
9.331994
5.814982
3.694852
2.436973
1.779483
1.601355
1.368303
1.172645
1.000465
1.128486
1.095334
1.132613
1.192147
1.179524
1.165013
1.282759
1.35788
1.387153
1.622665
1.795709
1.870238
2.055805
2.248175
2.274095
2.150932
2.107537
2.034223
1.911186
1.812386
1.807024
1.663968
1.531667
1.432734
1.375664
1.346635
1.30927
1.170508
1.028726
0.893858
0.709344
0.717482
0.867576
1.130976
1.462201
1.823874
2.118388
2.394306
2.419851
2.480173
2.835783
6.441126
13.838796
25.001504
39.429514
55.782098
69.332187
79.373477
85.461698
87.325467
86.125305
83.13576
78.63515
73.130002
66.844036
59.61295
51.738807
43.261309
34.622745
26.117717
18.631436
12.447318
7.878051
4.811568
3.165551
2.181822
1.759799
1.493294
