"";"x"
"1";1759,77606
"2";1760,33031
"3";1760,737
"4";1761,45531
"5";1762,02606
"6";1762,5725
"7";1762,97138
"8";1763,66625
"9";1764,21356
"10";1764,79906
"11";1765,35419
"12";1765,93969
"13";1766,50263
"14";1767,05688
"15";1767,61981
"16";1768,18188
"17";1768,76044
"18";1769,29906
"19";1769,7995
"20";1770,43188
"21";1770,75263
"22";1771,54125
"23";1772,08856
"24";1772,62719
"25";1773,112
"26";1773,67406
"27";1774,26044
"28";1774,8225
"29";1775,362
"30";1775,90844
"31";1776,44794
"32";1777,00219
"33";1777,54169
"34";1778,08813
"35";1778,41669
"36";1779,16625
"37";1779,72138
"38";1780,27563
"39";1780,65106
"40";1781,37719
"41";1781,72138
"42";1782,49438
"43";1783,04169
"44";1783,62719
"45";1784,1745
"46";1784,73656
"47";1785,25263
"48";1785,85375
"49";1786,38544
"50";1786,93188
"51";1787,30731
"52";1788,02563
"53";1788,112
"54";1789,11156
"55";1789,65888
"56";1790,18969
"57";1790,72138
"58";1791,28344
"59";1791,83075
"60";1792,385
"61";1792,93231
"62";1793,48656
"63";1794,02606
"64";1794,5725
"65";1795,112
"66";1795,21313
"67";1795,93188
"68";1796,20575
"69";1796,76
"70";1797,31513
"71";1797,885
"72";1798,43231
"73";1798,97875
"74";1799,53388
"75";1800,09594
"76";1800,64325
"77";1801,20531
"78";1801,74481
"79";1802,31469
"80";1802,79169
"81";1803,42406
"82";1803,95575
"83";1804,51781
"84";1805,00263
"85";1805,64281
"86";1806,11981
"87";1806,75219
"88";1807,2995
"89";1807,86938
"90";1808,4245
"91";1808,98656
"92";1809,33075
"93";1810,09594
"94";1810,65888
"95";1811,22875
"96";1811,79169
"97";1812,35375
"98";1812,90106
"99";1813,45531
"100";1814,01825
"101";1814,59594
"102";1815,16669
"103";1815,71313
"104";1816,27606
"105";1816,83813
"106";1817,37763
"107";1817,93969
"108";1818,30731
"109";1819,08813
"110";1819,61981
"111";1820,01781
"112";1820,44013
"113";1820,78344
"114";1821,112
"115";1821,54125
"116";1821,90106
"117";1822,24438
"118";1822,61981
"119";1823,01
"120";1823,38544
"121";1823,74438
"122";1824,16669
"123";1824,56469
"124";1824,87763
"125";1825,26
"126";1825,60419
"127";1826,04906
"128";1826,38544
"129";1826,77563
"130";1827,14325
"131";1827,51
"132";1827,88544
"133";1828,30688
"134";1828,65106
"135";1829,02563
"136";1829,41669
"137";1829,8225
"138";1830,16669
"139";1830,53344
"140";1830,9245
"141";1831,34594
"142";1831,65106
"143";1832,04125
"144";1832,41669
"145";1832,79906
"146";1833,18231
"147";1833,58813
"148";1833,93231
"149";1834,3225
"150";1834,69794
"151";1835,0725
"152";1835,44013
"153";1835,86156
"154";1836,20575
"155";1836,5725
"156";1836,90888
"157";1837,29906
"158";1837,65888
"159";1838,02563
"160";1838,37763
"161";1838,80688
"162";1839,15106
"163";1839,54125
"164";1839,88544
"165";1840,24438
"166";1840,58856
"167";1840,93188
"168";1841,28388
"169";1841,67406
"170";1842,05731
"171";1842,46313
"172";1842,78388
"173";1843,16625
"174";1843,51825
"175";1843,89281
"176";1844,22138
"177";1844,61938
"178";1844,94794
"179";1845,30688
"180";1845,70575
"181";1846,04125
"182";1846,40888
"183";1846,81469
"184";1847,18231
"185";1847,5725
"186";1847,94794
"187";1848,3225
"188";1848,63544
"189";1849,01781
"190";1849,31513
"191";1849,70531
"192";1850,08075
"193";1850,43188
"194";1850,74481
"195";1851,15844
"196";1851,44794
"197";1851,84594
"198";1852,1745
"199";1852,55688
"200";1852,93231
"201";1853,29906
"202";1853,612
"203";1854,00219
"204";1854,2995
"205";1854,66625
"206";1855,02606
"207";1855,385
"208";1855,737
"209";1856,09594
"210";1856,47138
"211";1856,80688
"212";1857,14325
"213";1857,58031
"214";1857,74481
"215";1858,22875
"216";1858,59638
"217";1858,9475
"218";1859,29169
"219";1859,71313
"220";1860,06513
"221";1860,43188
"222";1860,78388
"223";1861,11938
"224";1861,47919
"225";1861,8225
"226";1862,20575
"227";1862,52563
"228";1862,94794
"229";1863,27563
"230";1863,63544
"231";1863,97875
"232";1864,34638
"233";1864,6975
"234";1865,03388
"235";1865,40063
"236";1865,737
"237";1866,135
"238";1866,5495
"239";1866,85375
"240";1867,21356
"241";1867,59594
"242";1867,94013
"243";1868,29906
"244";1868,71356
"245";1869,01781
"246";1869,44013
"247";1869,58031
"248";1870,06513
"249";1870,45531
"250";1870,78388
"251";1871,14281
"252";1871,55731
"253";1871,89281
"254";1872,25263
"255";1872,64281
"256";1872,94794
"257";1873,33813
"258";1873,6745
"259";1874,0725
"260";1874,36981
"261";1874,76781
"262";1875,10419
"263";1875,47875
"264";1875,83075
"265";1876,23656
"266";1876,47138
"267";1876,97094
"268";1877,33075
"269";1877,70531
"270";1877,99481
"271";1878,385
"272";1878,76044
"273";1879,11156
"274";1879,45575
"275";1879,83031
"276";1880,21356
"277";1880,54906
"278";1880,95575
"279";1881,10375
"280";1881,69794
"281";1882,01781
"282";1882,41669
"283";1882,67406
"284";1883,05731
"285";1883,47875
"286";1883,80731
"287";1884,15063
"288";1884,52606
"289";1884,91625
"290";1885,24481
"291";1885,66625
"292";1886,01825
"293";1886,385
"294";1886,71356
"295";1887,11938
"296";1887,41669
"297";1887,78344
"298";1888,15888
"299";1888,53344
"300";1888,89325
"301";1889,25219
"302";1889,64325
"303";1890,00219
"304";1890,31513
"305";1890,71313
"306";1891,05731
"307";1891,43969
"308";1891,78388
"309";1892,21313
"310";1892,57294
"311";1892,95531
"312";1893,25263
"313";1893,62719
"314";1893,987
"315";1894,40063
"316";1894,737
"317";1895,135
"318";1895,487
"319";1895,86156
"320";1896,1745
"321";1896,51
"322";1896,9245
"323";1897,29906
"324";1897,65888
"325";1898,02563
"326";1898,362
"327";1898,72875
"328";1899,10419
"329";1899,43969
"330";1899,81513
"331";1900,20531
"332";1900,58075
"333";1900,93188
"334";1901,28388
"335";1901,72094
"336";1902,0495
"337";1902,37719
"338";1902,78388
"339";1903,135
"340";1903,50263
"341";1903,86938
"342";1904,22919
"343";1904,60375
"344";1904,9245
"345";1905,35375
"346";1905,68231
"347";1906,04906
"348";1906,36981
"349";1906,73656
"350";1907,13544
"351";1907,48656
"352";1907,83856
"353";1908,20531
"354";1908,55731
"355";1908,91625
"356";1909,32294
"357";1909,68188
"358";1910,0495
"359";1910,42406
"360";1910,76825
"361";1911,135
"362";1911,49481
"363";1911,86938
"364";1912,22919
"365";1912,59594
"366";1912,91669
"367";1913,3225
"368";1913,68231
"369";1914,05688
"370";1914,38544
"371";1914,79125
"372";1915,15106
"373";1915,52563
"374";1915,88544
"375";1916,24438
"376";1916,56513
"377";1916,97094
"378";1917,33075
"379";1917,68969
"380";1918,05731
"381";1918,39281
"382";1918,7995
"383";1919,17406
"384";1919,54169
"385";1919,89281
"386";1920,26044
"387";1920,58813
"388";1920,99481
"389";1921,36156
"390";1921,72138
"391";1922,09594
"392";1922,2995
"393";1922,80688
"394";1923,15106
"395";1923,55688
"396";1923,93231
"397";1924,26781
"398";1924,6745
"399";1925,04906
"400";1925,41669
"401";1925,83031
"402";1926,15106
"403";1926,50219
"404";1926,90106
"405";1927,27563
"406";1927,58856
"407";1927,98656
"408";1928,38544
"409";1928,75219
"410";1929,112
"411";1929,50219
"412";1929,83856
"413";1930,18188
"414";1930,52606
"415";1930,93969
"416";1931,2995
"417";1931,67406
"418";1932,04169
"419";1932,40063
"420";1932,76044
"421";1933,135
"422";1933,50263
"423";1933,86938
"424";1934,27606
"425";1934,61938
"426";1934,97919
"427";1935,36938
"428";1935,72138
"429";1936,08813
"430";1936,46356
"431";1936,83031
"432";1937,18231
"433";1937,55688
"434";1937,9245
"435";1938,33813
"436";1938,6745
"437";1939,05688
"438";1939,4245
"439";1939,83031
"440";1940,12763
"441";1940,53344
"442";1940,85419
"443";1941,26781
"444";1941,62763
"445";1941,99438
"446";1942,36981
"447";1942,74438
"448";1943,11981
"449";1943,49438
"450";1943,81513
"451";1944,23656
"452";1944,59638
"453";1944,97875
"454";1945,35419
"455";1945,72875
"456";1946,08856
"457";1946,47094
"458";1946,85419
"459";1947,22094
"460";1947,59638
"461";1947,95531
"462";1948,34638
"463";1948,72094
"464";1949,04169
"465";1949,46313
"466";1949,7995
"467";1950,1975
"468";1950,60419
"469";1950,96313
"470";1951,35419
"471";1951,75219
"472";1952,09638
"473";1952,47875
"474";1952,82294
"475";1953,25219
"476";1953,61981
"477";1954,01
"478";1954,38544
"479";1954,73656
"480";1955,12763
"481";1955,51
"482";1955,87763
"483";1956,26781
"484";1956,63544
"485";1956,99438
"486";1957,38544
"487";1957,76781
"488";1958,12763
"489";1958,49438
"490";1958,84638
"491";1959,28344
"492";1959,612
"493";1960,01
"494";1960,40106
"495";1960,79125
"496";1961,15888
"497";1961,55688
"498";1961,9245
"499";1962,27563
"500";1962,66669
"501";1963,02563
"502";1963,39325
"503";1963,77563
"504";1964,13544
"505";1964,54125
"506";1964,90888
"507";1965,24438
"508";1965,60419
"509";1966,00219
"510";1966,34638
"511";1966,76781
"512";1967,12763
"513";1967,50219
"514";1967,87763
"515";1968,25219
"516";1968,612
"517";1968,98656
"518";1969,35419
"519";1969,71313
"520";1970,0495
"521";1970,4475
"522";1970,81513
"523";1971,14281
"524";1971,51825
"525";1971,87719
"526";1972,28388
"527";1972,67406
"528";1973,00263
"529";1973,385
"530";1973,77606
"531";1974,15844
"532";1974,49481
"533";1974,86156
"534";1975,24481
"535";1975,61938
"536";1975,94794
"537";1976,3225
"538";1976,72919
"539";1977,11156
"540";1977,50263
"541";1977,885
"542";1978,26825
"543";1978,635
"544";1978,97138
"545";1979,43188
"546";1979,737
"547";1980,14281
"548";1980,51825
"549";1980,885
"550";1981,20575
"551";1981,65063
"552";1981,987
"553";1982,385
"554";1982,78388
"555";1983,1975
"556";1983,51044
"557";1983,90063
"558";1984,27606
"559";1984,68969
"560";1985,00263
"561";1985,43188
"562";1985,83856
"563";1986,22094
"564";1986,60419
"565";1987,01
"566";1987,30731
"567";1987,72875
"568";1988,09638
"569";1988,53344
"570";1988,83075
"571";1989,29125
"572";1989,64325
"573";1989,99438
"574";1990,39325
"575";1990,77563
"576";1991,15106
"577";1991,52563
"578";1991,91669
"579";1992,33813
"580";1992,6745
"581";1993,08031
"582";1993,44013
"583";1993,79125
"584";1994,1745
"585";1994,61156
"586";1994,97919
"587";1995,37719
"588";1995,75263
"589";1996,14281
"590";1996,51825
"591";1996,91625
"592";1997,30731
"593";1997,68969
"594";1998,05731
"595";1998,45531
"596";1998,84638
"597";1999,24438
"598";1999,612
"599";2000,00219
"600";2000,33856
"601";2000,76
"602";2001,12763
"603";2001,51781
"604";2001,88544
"605";2002,24438
"606";2002,61981
"607";2002,98656
"608";2003,40106
"609";2003,78344
"610";2004,15106
"611";2004,52563
"612";2004,90888
"613";2005,29125
"614";2005,68231
"615";2006,04906
"616";2006,41669
"617";2006,79125
"618";2007,15106
"619";2007,54125
"620";2007,86981
"621";2008,27563
"622";2008,65106
"623";2009,03344
"624";2009,40888
"625";2009,79125
"626";2010,15106
"627";2010,53344
"628";2010,90106
"629";2011,29906
"630";2011,62763
"631";2012,03344
"632";2012,40888
"633";2012,79906
"634";2013,18231
"635";2013,56469
"636";2013,95575
"637";2014,33813
"638";2014,71356
"639";2015,14281
"640";2015,49481
"641";2015,84594
"642";2016,21356
"643";2016,60375
"644";2016,987
"645";2017,40844
"646";2017,75263
"647";2018,135
"648";2018,47919
"649";2018,90063
"650";2019,27606
"651";2019,64281
"652";2020,00263
"653";2020,39281
"654";2020,76044
"655";2021,14281
"656";2021,51044
"657";2021,90063
"658";2022,26825
"659";2022,65844
"660";2023,03388
"661";2023,46313
"662";2023,80731
"663";2024,20531
"664";2024,58075
"665";2024,97875
"666";2025,35419
"667";2025,74438
"668";2026,112
"669";2026,47875
"670";2026,86981
"671";2027,21313
"672";2027,59638
"673";2028,01
"674";2028,36981
"675";2028,76781
"676";2029,13544
"677";2029,48656
"678";2029,85419
"679";2030,30688
"680";2030,60419
"681";2030,99438
"682";2031,39325
"683";2031,72875
"684";2032,14325
"685";2032,52563
"686";2032,83856
"687";2033,23656
"688";2033,63544
"689";2033,98656
"690";2034,40106
"691";2034,75219
"692";2035,10419
"693";2035,53344
"694";2035,862
"695";2036,26
"696";2036,60419
"697";2037,0725
"698";2037,40106
"699";2037,81469
"700";2038,16669
"701";2038,51
"702";2038,862
"703";2039,31469
"704";2039,65106
"705";2040,04125
"706";2040,40106
"707";2040,71313
"708";2041,13544
"709";2041,51
"710";2041,86981
"711";2042,24438
"712";2042,58075
"713";2042,98656
"714";2043,34638
"715";2043,6975
"716";2044,07294
"717";2044,43969
"718";2044,84638
"719";2045,17406
"720";2045,55731
"721";2045,93969
"722";2046,30731
"723";2046,72094
"724";2047,04169
"725";2047,43969
"726";2047,80731
"727";2048,1975
"728";2048,58856
"729";2048,96313
"730";2049,33075
"731";2049,71313
"732";2050,03388
"733";2050,46313
"734";2050,82294
"735";2051,1975
"736";2051,57294
"737";2051,95531
"738";2052,31513
"739";2052,68969
"740";2053,01825
"741";2053,43188
"742";2053,80731
"743";2054,18969
"744";2054,5495
"745";2054,93188
"746";2055,2995
"747";2055,66625
"748";2056,04169
"749";2056,43188
"750";2056,79169
"751";2057,18969
"752";2057,49481
"753";2057,9475
"754";2058,25263
"755";2058,635
"756";2058,99481
"757";2059,41625
"758";2059,77606
"759";2060,16625
"760";2060,52606
"761";2060,89281
"762";2061,26044
"763";2061,59594
"764";2062,00263
"765";2062,34594
"766";2062,74481
"767";2063,08813
"768";2063,45575
"769";2063,85375
"770";2064,24481
"771";2064,62719
"772";2064,987
"773";2065,37719
"774";2065,74481
"775";2066,11156
"776";2066,47919
"777";2066,91625
"778";2067,25263
"779";2067,64281
"780";2068,01044
"781";2068,41625
"782";2068,71356
"783";2069,12719
"784";2069,49481
"785";2069,86938
"786";2070,24481
"787";2070,62719
"788";2070,987
"789";2071,33031
"790";2071,737
"791";2072,08813
"792";2072,45575
"793";2072,86938
"794";2073,237
"795";2073,61156
"796";2073,93231
"797";2074,36156
"798";2074,72919
"799";2075,15063
"800";2075,44013
"801";2075,83813
"802";2076,24481
"803";2076,62719
"804";2076,95575
"805";2077,35375
"806";2077,70575
"807";2078,12719
"808";2078,47919
"809";2078,86156
"810";2079,18231
"811";2079,59594
"812";2079,94794
"813";2080,30688
"814";2080,65888
"815";2081,04906
"816";2081,39325
"817";2081,79906
"818";2082,1745
"819";2082,54906
"820";2082,90106
"821";2083,33813
"822";2083,70575
"823";2084,0725
"824";2084,44013
"825";2084,83031
"826";2085,22138
"827";2085,60375
"828";2085,987
"829";2086,37719
"830";2086,74481
"831";2087,135
"832";2087,51044
"833";2087,89281
"834";2088,26044
"835";2088,64281
"836";2089,02606
"837";2089,40844
"838";2089,76044
"839";2090,14281
"840";2090,51044
"841";2090,87719
"842";2091,26825
"843";2091,77563
"844";2092,01044
"845";2092,36156
"846";2092,76825
"847";2093,10375
"848";2093,51825
"849";2093,87719
"850";2094,28388
"851";2094,67406
"852";2095,04169
"853";2095,42406
"854";2095,7995
"855";2096,16625
"856";2096,56513
"857";2096,93188
"858";2097,26044
"859";2097,67406
"860";2098,01044
"861";2098,40844
"862";2098,79169
"863";2099,18188
"864";2099,5495
"865";2099,93188
"866";2100,30731
"867";2100,68188
"868";2101,04169
"869";2101,45531
"870";2101,78388
"871";2102,17406
"872";2102,5495
"873";2102,9475
"874";2103,34638
"875";2103,86938
"876";2104,11981
"877";2104,51781
"878";2104,86981
"879";2105,21313
"880";2105,60419
"881";2106,01
"882";2106,36981
"883";2106,74438
"884";2107,112
"885";2107,49438
"886";2107,862
"887";2108,24438
"888";2108,60419
"889";2108,9475
"890";2109,34638
"891";2109,70531
"892";2110,02606
"893";2110,45531
"894";2110,82294
"895";2111,20531
"896";2111,52606
"897";2111,95531
"898";2112,28388
"899";2112,70531
"900";2113,04169
"901";2113,47094
"902";2113,83856
"903";2114,22094
"904";2114,59638
"905";2114,97094
"906";2115,33856
"907";2115,72875
"908";2116,08856
"909";2116,42406
"910";2116,79169
"911";2117,22094
"912";2117,59638
"913";2117,97875
"914";2118,30731
"915";2118,73656
"916";2119,112
"917";2119,47875
"918";2119,87763
"919";2120,26781
"920";2120,63544
"921";2120,98656
"922";2121,40106
"923";2121,79906
"924";2122,14325
"925";2122,56469
"926";2122,93231
"927";2123,35375
"928";2123,69794
"929";2124,09594
"930";2124,47138
"931";2124,85375
"932";2125,22919
"933";2125,62719
"934";2126,00263
"935";2126,39281
"936";2126,74481
"937";2127,15063
"938";2127,53388
"939";2127,90063
"940";2128,2995
"941";2128,6975
"942";2129,08075
"943";2129,47875
"944";2129,80731
"945";2130,29125
"946";2130,63544
"947";2130,97094
"948";2131,40106
"949";2131,79906
"950";2132,18231
"951";2132,58031
"952";2132,96356
"953";2133,37719
"954";2133,75263
"955";2134,15063
"956";2134,51044
"957";2134,885
"958";2135,22919
"959";2135,61938
"960";2136,01044
"961";2136,39281
"962";2136,71356
"963";2137,15063
"964";2137,52606
"965";2137,90844
"966";2138,28388
"967";2138,635
"968";2139,04169
"969";2139,40063
"970";2139,7995
"971";2140,18188
"972";2140,56513
"973";2140,90844
"974";2141,31513
"975";2141,70531
"976";2142,08856
"977";2142,46313
"978";2142,85419
"979";2143,22875
"980";2143,612
"981";2144,00219
"982";2144,38544
"983";2144,76781
"984";2145,15888
"985";2145,51781
"986";2145,93231
"987";2146,29906
"988";2146,68231
"989";2147,08031
"990";2147,45575
"991";2147,83031
"992";2148,22138
"993";2148,60375
"994";2148,96356
"995";2149,37719
"996";2149,75263
"997";2150,15063
"998";2150,49481
"999";2150,86938
"1000";2151,28388
"1001";2151,67406
"1002";2152,03388
"1003";2152,43188
"1004";2152,7995
"1005";2153,1975
"1006";2153,57294
"1007";2153,95531
"1008";2154,33856
"1009";2154,72094
"1010";2155,10419
"1011";2155,47875
"1012";2155,86981
"1013";2156,23656
"1014";2156,62763
"1015";2157,02563
"1016";2157,40106
"1017";2157,72094
"1018";2158,15888
"1019";2158,51781
"1020";2158,90888
"1021";2159,29906
"1022";2159,66669
"1023";2160,05688
"1024";2160,49481
"1025";2160,84594
"1026";2161,22919
"1027";2161,635
"1028";2162,00263
"1029";2162,37719
