"";"x"
"1";1163,279
"2";1163,55
"3";1163,984
"4";1164,342
"5";1164,8
"6";1165,22
"7";1165,663
"8";1165,924
"9";1166,484
"10";1166,871
"11";1167,132
"12";1167,72
"13";1168,168
"14";1168,574
"15";1169,004
"16";1169,405
"17";1169,784
"18";1170,428
"19";1170,819
"20";1171,076
"21";1171,607
"22";1172,037
"23";1172,442
"24";1173,058
"25";1173,79
"26";1174,121
"27";1174,839
"28";1175,245
"29";1175,594
"30";1176,037
"31";1176,383
"32";1176,671
"33";1177,147
"34";1177,604
"35";1178,21
"36";1178,569
"37";1178,886
"38";1179,199
"39";1179,461
"40";1179,75
"41";1180,207
"42";1180,641
"43";1181,015
"44";1181,491
"45";1181,836
"46";1182,438
"47";1182,818
"48";1183,046
"49";1183,508
"50";1184,026
"51";1184,497
"52";1185,09
"53";1185,678
"54";1185,954
"55";1186,602
"56";1186,961
"57";1187,348
"58";1187,824
"59";1188,141
"60";1188,818
"61";1189,317
"62";1189,821
"63";1190,256
"64";1190,732
"65";1191,092
"66";1191,437
"67";1191,927
"68";1192,245
"69";1192,661
"70";1192,992
"71";1193,412
"72";1193,972
"73";1194,289
"74";1194,765
"75";1195,283
"76";1195,745
"77";1196,202
"78";1196,739
"79";1197,175
"80";1197,721
"81";1198,164
"82";1198,626
"83";1199,074
"84";1199,592
"85";1200,067
"86";1200,557
"87";1201,076
"88";1201,566
"89";1202,037
"90";1202,555
"91";1203,007
"92";1203,501
"93";1204,019
"94";1204,497
"95";1204,945
"96";1205,435
"97";1205,939
"98";1206,429
"99";1206,9
"100";1207,39
"101";1207,866
"102";1208,384
"103";1208,861
"104";1209,365
"105";1209,883
"106";1210,33
"107";1210,862
"108";1211,323
"109";1211,828
"110";1212,275
"111";1212,833
"112";1213,337
"113";1213,809
"114";1214,331
"115";1214,835
"116";1215,306
"117";1215,837
"118";1216,327
"119";1216,844
"120";1217,334
"121";1217,837
"122";1218,328
"123";1218,837
"124";1219,341
"125";1219,858
"126";1220,348
"127";1220,837
"128";1221,337
"129";1221,826
"130";1222,344
"131";1222,866
"132";1223,351
"133";1223,842
"134";1224,36
"135";1224,879
"136";1225,383
"137";1225,886
"138";1226,383
"139";1226,901
"140";1227,404
"141";1227,908
"142";1228,441
"143";1228,959
"144";1229,449
"145";1229,952
"146";1230,396
"147";1230,9
"148";1231,389
"149";1231,879
"150";1232,397
"151";1232,901
"152";1233,438
"153";1233,928
"154";1234,432
"155";1234,95
"156";1235,454
"157";1235,986
"158";1236,476
"159";1236,979
"160";1237,497
"161";1238,001
"162";1238,505
"163";1239,036
"164";1239,526
"165";1240,002
"166";1240,495
"167";1240,984
"168";1241,474
"169";1241,964
"170";1242,44
"171";1242,944
"172";1243,461
"173";1243,965
"174";1244,469
"175";1244,973
"176";1245,458
"177";1245,98
"178";1246,485
"179";1247,016
"180";1247,52
"181";1248,04
"182";1248,544
"183";1249,061
"184";1249,579
"185";1250,083
"186";1250,586
"187";1251,132
"188";1251,621
"189";1252,013
"190";1252,502
"191";1252,903
"192";1253,262
"193";1253,636
"194";1253,897
"195";1254,358
"196";1254,629
"197";1255,062
"198";1255,338
"199";1255,767
"200";1256,056
"201";1256,485
"202";1256,76
"203";1257,092
"204";1257,451
"205";1257,871
"206";1258,202
"207";1258,574
"208";1258,878
"209";1259,279
"210";1259,568
"211";1259,996
"212";1260,271
