"";"x"
"1";2411,45069
"2";2411,88756
"3";2412,28663
"4";2412,68444
"5";2413,05225
"6";2413,411
"7";2413,77881
"8";2414,12975
"9";2414,50538
"10";2414,87975
"11";2415,24756
"12";2415,61413
"13";2415,98194
"14";2416,3485
"15";2416,72413
"16";2417,10631
"17";2417,46631
"18";2417,8485
"19";2418,20069
"20";2418,56725
"21";2418,88038
"22";2419,30163
"23";2419,66163
"24";2420,00475
"25";2420,34913
"26";2420,76256
"27";2421,07569
"28";2421,46569
"29";2421,81788
"30";2422,2235
"31";2422,54444
"32";2422,95788
"33";2423,27881
"34";2423,67663
"35";2424,04444
"36";2424,42663
"37";2424,74756
"38";2425,14538
"39";2425,49756
"40";2425,87194
"41";2426,19288
"42";2426,59069
"43";2426,90381
"44";2427,31725
"45";2427,66944
"46";2428,02819
"47";2428,38038
"48";2428,77038
"49";2429,0835
"50";2429,49694
"51";2429,84913
"52";2430,20788
"53";2430,54444
"54";2430,95006
"55";2431,271
"56";2431,68444
"57";2431,99756
"58";2432,40319
"59";2432,71631
"60";2433,12194
"61";2433,47413
"62";2433,84069
"63";2434,16163
"64";2434,56725
"65";2434,87256
"66";2435,25475
"67";2435,62256
"68";2436,00475
"69";2436,32569
"70";2436,73131
"71";2437,0835
"72";2437,45006
"73";2437,76319
"74";2438,16881
"75";2438,48975
"76";2438,89538
"77";2439,2085
"78";2439,61413
"79";2439,91944
"80";2440,32506
"81";2440,68506
"82";2441,036
"83";2441,396
"84";2441,76256
"85";2442,13038
"86";2442,52038
"87";2442,88038
"88";2443,24694
"89";2443,56006
"90";2443,95788
"91";2444,28663
"92";2444,64538
"93";2444,98975
"94";2445,37194
"95";2445,74756
"96";2446,12194
"97";2446,42725
"98";2446,83288
"99";2447,146
"100";2447,55944
"101";2447,90381
"102";2448,29381
"103";2448,60694
"104";2449,02038
"105";2449,34131
"106";2449,74694
"107";2450,09913
"108";2450,48131
"109";2450,8335
"110";2451,18444
"111";2451,50538
"112";2451,92663
"113";2452,24756
"114";2452,62194
"115";2452,96631
"116";2453,37194
"117";2453,70069
"118";2454,08288
"119";2454,396
"120";2454,79381
"121";2455,11475
"122";2455,52819
"123";2455,85694
"124";2456,24694
"125";2456,5835
"126";2456,96569
"127";2457,29444
"128";2457,67663
"129";2458,02881
"130";2458,40319
"131";2458,73194
"132";2459,12975
"133";2459,46631
"134";2459,84069
"135";2460,16944
"136";2460,57506
"137";2460,88038
"138";2461,27819
"139";2461,62256
"140";2462,00475
"141";2462,31788
"142";2462,74694
"143";2463,05225
"144";2463,41881
"145";2463,75538
"146";2464,12975
"147";2464,47413
"148";2464,87194
"149";2465,19288
"150";2465,59069
"151";2465,91163
"152";2466,30944
"153";2466,62256
"154";2467,02038
"155";2467,3335
"156";2467,73913
"157";2468,06006
"158";2468,46569
"159";2468,78663
"160";2469,15319
"161";2469,48194
"162";2469,90319
"163";2470,2085
"164";2470,5985
"165";2470,94288
"166";2471,33288
"167";2471,66944
"168";2472,05944
"169";2472,396
"170";2472,80944
"171";2473,11475
"172";2473,49694
"173";2473,8335
"174";2474,2235
"175";2474,55225
"176";2474,94225
"177";2475,27881
"178";2475,68444
"179";2475,98194
"180";2476,39538
"181";2476,7085
"182";2477,12194
"183";2477,43506
"184";2477,8485
"185";2478,16944
"186";2478,56725
"187";2478,88819
"188";2479,27819
"189";2479,66163
"190";2480,02038
"191";2480,37256
"192";2480,75475
"193";2481,09131
"194";2481,45788
"195";2481,78663
"196";2482,18444
"197";2482,51319
"198";2482,91881
"199";2483,23975
"200";2483,62194
"201";2483,9585
"202";2484,37194
"203";2484,68506
"204";2485,09069
"205";2485,42725
"206";2485,79381
"207";2486,13038
"208";2486,536
"209";2486,88819
"210";2487,25475
"211";2487,5835
"212";2487,96569
"213";2488,26319
"214";2488,67663
"215";2488,98194
"216";2489,37194
"217";2489,70069
"218";2490,10631
"219";2490,41944
"220";2490,81725
"221";2491,13819
"222";2491,55163
"223";2491,84913
"224";2492,26256
"225";2492,57569
"226";2492,98131
"227";2493,28663
"228";2493,68444
"229";2493,99756
"230";2494,37194
"231";2494,7085
"232";2495,10631
"233";2495,43506
"234";2495,84069
"235";2496,16163
"236";2496,54381
"237";2496,85694
"238";2497,286
"239";2497,60694
"240";2497,96569
"241";2498,29444
"242";2498,66881
"243";2498,98975
"244";2499,37975
"245";2499,71631
"246";2500,09069
"247";2500,396
"248";2500,77038
"249";2501,13819
"250";2501,49694
"251";2501,80225
"252";2502,20788
"253";2502,51319
"254";2502,91881
"255";2503,24756
"256";2503,62975
"257";2503,94288
"258";2504,3485
"259";2504,65381
"260";2505,05944
"261";2505,396
"262";2505,77819
"263";2506,09131
"264";2506,48913
"265";2506,80225
"266";2507,18444
"267";2507,521
"268";2507,91881
"269";2508,23194
"270";2508,64538
"271";2508,97413
"272";2509,33288
"273";2509,66163
"274";2510,05163
"275";2510,40381
"276";2510,76256
"277";2511,09913
"278";2511,49694
"279";2511,80225
"280";2512,20006
"281";2512,51319
"282";2512,91881
"283";2513,24756
"284";2513,62194
"285";2513,9585
"286";2514,3485
"287";2514,71631
"288";2515,05163
"289";2515,38819
"290";2515,77819
"291";2516,12256
"292";2516,52038
"293";2516,84131
"294";2517,23913
"295";2517,55225
"296";2517,95788
"297";2518,26319
"298";2518,66881
"299";2518,98194
"300";2519,37975
"301";2519,68506
"302";2520,07506
"303";2520,40381
"304";2520,80944
"305";2521,13819
"306";2521,52819
"307";2521,82569
"308";2522,23131
"309";2522,56788
"310";2522,94225
"311";2523,24756
"312";2523,64538
"313";2523,94288
"314";2524,36413
"315";2524,66944
"316";2525,06725
"317";2525,37256
"318";2525,76256
