"";"x"
"1";1081,77156
"2";1082,28656
"3";1082,70125
"4";1083,14594
"5";1083,545
"6";1083,95844
"7";1084,295
"8";1084,70063
"9";1085,08406
"10";1085,52875
"11";1085,89656
"12";1086,34125
"13";1086,74031
"14";1087,185
"15";1087,545
"16";1087,95063
"17";1088,33406
"18";1088,75531
"19";1089,13094
"20";1089,59125
"21";1089,9825
"22";1090,42719
"23";1090,83406
"24";1091,31
"25";1091,78719
"26";1092,27875
"27";1092,76375
"28";1093,26313
"29";1093,75594
"30";1094,30219
"31";1094,77156
"32";1095,32563
"33";1095,83406
"34";1096,35688
"35";1096,86531
"36";1097,41938
"37";1097,95125
"38";1098,48188
"39";1098,97469
"40";1099,52875
"41";1100,02938
"42";1100,58344
"43";1101,07625
"44";1101,61469
"45";1102,15438
"46";1102,67719
"47";1103,20906
"48";1103,76313
"49";1104,28719
"50";1104,81781
"51";1105,33406
"52";1105,90375
"53";1106,42781
"54";1106,95063
"55";1107,47469
"56";1107,9975
"57";1108,52156
"58";1109,04438
"59";1109,57625
"60";1110,13031
"61";1110,64656
"62";1111,17719
"63";1111,72469
"64";1112,27094
"65";1112,76375
"66";1113,31
"67";1113,84188
"68";1114,3725
"69";1114,88094
"70";1115,435
"71";1115,95125
"72";1116,47406
"73";1116,9825
"74";1117,51313
"75";1118,02938
"76";1118,59125
"77";1119,11531
"78";1119,63031
"79";1120,13875
"80";1120,70063
"81";1121,21688
"82";1121,71625
"83";1122,26375
"84";1122,79438
"85";1123,30281
"86";1123,83344
"87";1124,36531
"88";1124,89594
"89";1125,41219
"90";1125,91156
"91";1126,43563
"92";1126,97406
"93";1127,46688
"94";1127,98188
"95";1128,545
"96";1129,05219
"97";1129,52938
"98";1130,08344
"99";1130,59188
"100";1131,10688
"101";1131,63875
"102";1132,185
"103";1132,74031
"104";1133,23969
"105";1133,76375
"106";1134,31781
"107";1134,83406
"108";1135,38813
"109";1135,90438
"110";1136,45063
"111";1136,94344
"112";1137,48188
"113";1137,99813
"114";1138,56
"115";1139,08406
"116";1139,6225
"117";1140,13094
"118";1140,65375
"119";1141,08406
"120";1141,4975
"121";1141,88094
"122";1142,27094
"123";1142,61531
"124";1143,06
"125";1143,42
"126";1143,83344
"127";1144,20906
"128";1144,63031
"129";1145,02156
"130";1145,435
"131";1145,82625
"132";1146,25531
"133";1146,64656
"134";1147,05219
"135";1147,41219
"136";1147,85688
"137";1148,22469
"138";1148,63813
"139";1149,045
"140";1149,45844
"141";1149,83406
"142";1150,23969
"143";1150,64656
"144";1151,02875
"145";1151,42781
"146";1151,84906
"147";1152,2325
"148";1152,63813
"149";1153,02938
"150";1153,44281
"151";1153,83406
"152";1154,2475
"153";1154,63875
"154";1155,05219
"155";1155,45125
"156";1155,86469
"157";1156,26375
"158";1156,67719
"159";1157,03719
"160";1157,47406
"161";1157,86531
"162";1158,27094
"163";1158,67
"164";1159,08344
"165";1159,47469
"166";1159,85688
"167";1160,27156
"168";1160,67719
"169";1161,09188
"170";1161,4975
"171";1161,87313
"172";1162,31
"173";1162,68563
"174";1163,09906
"175";1163,4825
"176";1163,92719
"177";1164,295
"178";1164,72406
"179";1165,08406
"180";1165,52875
"181";1165,92
"182";1166,33344
"183";1166,72469
"184";1167,13813
"185";1167,52938
"186";1167,94281
"187";1168,31844
"188";1168,75531
"189";1169,15438
"190";1169,56
"191";1169,97469
"192";1170,35688
"193";1170,77938
"194";1171,19281
"195";1171,57625
"196";1171,98969
"197";1172,38875
"198";1172,80219
"199";1173,19344
"200";1173,59906
"201";1173,9825
"202";1174,40375
"203";1174,77938
"204";1175,19281
"205";1175,58406
"206";1176,00531
"207";1176,37313
"208";1176,78656
"209";1177,20125
"210";1177,58344
"211";1177,99813
"212";1178,41156
"213";1178,795
"214";1179,20844
"215";1179,59188
"216";1179,9975
"217";1180,38875
"218";1180,81
"219";1181,18563
"220";1181,57563
"221";1181,97469
"222";1182,38031
"223";1182,80281
"224";1183,20844
"225";1183,56844
"226";1183,9975
"227";1184,38094
"228";1184,79438
"229";1185,17781
"230";1185,56
"231";1185,97469
"232";1186,38813
"233";1186,76375
"234";1187,20063
"235";1187,56844
"236";1188,00531
"237";1188,39656
"238";1188,81781
"239";1189,19344
"240";1189,58344
"241";1190,00594
"242";1190,38813
"243";1190,81063
"244";1191,22406
"245";1191,61531
"246";1192,01313
"247";1192,37313
"248";1192,81
"249";1193,20125
"250";1193,61469
"251";1194,00594
"252";1194,41938
"253";1194,80281
"254";1195,21625
"255";1195,59969
"256";1195,98188
"257";1196,36531
"258";1196,81
"259";1197,20125
"260";1197,6225
"261";1197,99813
"262";1198,41156
"263";1198,80281
"264";1199,23188
"265";1199,59188
"266";1200,02094
"267";1200,43563
"268";1200,85688
"269";1201,21688
"270";1201,67719
"271";1202,07625
"272";1202,48188
"273";1202,88094
"274";1203,26313
"275";1203,66219
"276";1204,11469
"277";1204,50594
"278";1204,92719
"279";1205,31844
"280";1205,71625
"281";1206,12313
"282";1206,53656
"283";1206,92781
"284";1207,34125
"285";1207,74031
"286";1208,16938
"287";1208,56844
"288";1208,98188
"289";1209,38094
"290";1209,80219
"291";1210,18563
"292";1210,60688
"293";1210,99031
"294";1211,435
"295";1211,81063
"296";1212,25531
"297";1212,65438
"298";1213,05219
"299";1213,47469
"300";1213,90375
"301";1214,27938
"302";1214,71625
"303";1215,08406
"304";1215,52094
"305";1215,93563
"306";1216,35688
"307";1216,74031
"308";1217,19281
"309";1217,56844
"310";1218,02094
"311";1218,41219
"312";1218,83344
"313";1219,24031
"314";1219,65375
"315";1220,05281
"316";1220,48188
"317";1220,88094
"318";1221,29438
"319";1221,68563
"320";1222,10688
"321";1222,49813
"322";1222,91938
"323";1223,28719
"324";1223,73188
"325";1224,13094
"326";1224,50531
"327";1224,94344
"328";1225,32563
"329";1225,74031
"330";1226,16156
"331";1226,55281
"332";1226,97406
"333";1227,36531
"334";1227,79438
"335";1228,19344
"336";1228,60688
"337";1228,99813
"338";1229,41938
"339";1229,81063
"340";1230,22406
"341";1230,62313
"342";1231,04438
"343";1231,44344
"344";1231,8725
"345";1232,2325
"346";1232,685
"347";1233,08406
"348";1233,4975
"349";1233,90438
"350";1234,31
"351";1234,68563
"352";1235,13031
"353";1235,50594
"354";1235,935
"355";1236,33406
"356";1236,7475
"357";1237,14656
"358";1237,56
"359";1237,92781
"360";1238,36469
"361";1238,77156
"362";1239,185
"363";1239,57625
"364";1239,98969
"365";1240,38094
"366";1240,75531
"367";1241,17
"368";1241,60688
"369";1242,00594
"370";1242,42719
"371";1242,81844
"372";1243,23188
"373";1243,63094
"374";1244,05219
"375";1244,45125
"376";1244,8725
"377";1245,26375
"378";1245,66938
"379";1246,06844
"380";1246,48188
"381";1246,88094
"382";1247,30219
"383";1247,70125
"384";1248,1225
"385";1248,51375
"386";1248,935
"387";1249,33406
"388";1249,75531
"389";1250,15438
"390";1250,55219
"391";1250,97469
"392";1251,3725
"393";1251,77156
"394";1252,19281
"395";1252,58406
"396";1253,03656
"397";1253,41219
"398";1253,83344
"399";1254,2325
"400";1254,66156
"401";1255,05281
"402";1255,4975
"403";1255,89656
"404";1256,31781
"405";1256,71688
"406";1257,14594
"407";1257,53719
"408";1257,935
"409";1258,3575
"410";1258,75531
"411";1259,30281
"412";1259,58344
"413";1259,97469
"414";1260,38813
"415";1260,78719
"416";1261,20063
"417";1261,59188
"418";1262,01313
"419";1262,41219
"420";1262,82563
"421";1263,22469
"422";1263,63031
"423";1264,01375
"424";1264,45063
"425";1264,86531
"426";1265,27875
"427";1265,67
"428";1266,06781
"429";1266,4825
"430";1266,90375
"431";1267,295
"432";1267,70844
"433";1268,09969
"434";1268,51313
"435";1268,89656
"436";1269,31
"437";1269,69344
"438";1270,09125
"439";1270,49813
"440";1270,94281
"441";1271,34188
"442";1271,76313
"443";1272,15438
"444";1272,56
"445";1272,95906
"446";1273,34906
"447";1273,76375
"448";1274,185
"449";1274,57625
"450";1274,98969
"451";1275,38094
"452";1275,79438
"453";1276,18563
"454";1276,57563
"455";1276,9825
"456";1277,39594
"457";1277,77938
"458";1278,185
"459";1278,56844
"460";1278,98188
"461";1279,37313
"462";1279,76313
"463";1280,13094
"464";1280,56781
"465";1280,93563
"466";1281,35688
"467";1281,72469
"468";1282,13813
"469";1282,49813
"470";1282,94281
"471";1283,32625
"472";1283,72406
"473";1284,12313
"474";1284,53656
"475";1284,92781
"476";1285,33344
"477";1285,71688
"478";1286,15375
"479";1286,545
"480";1286,95063
"481";1287,34188
"482";1287,73188
"483";1288,13094
"484";1288,52875
"485";1288,92
"486";1289,32563
"487";1289,71688
"488";1290,1225
"489";1290,49813
"490";1290,90375
"491";1291,27938
"492";1291,71625
"493";1292,09188
"494";1292,51313
"495";1292,93563
"496";1293,34906
"497";1293,7325
"498";1294,16156
"499";1294,57625
"500";1294,98969
"501";1295,3575
"502";1295,82563
"503";1296,20125
"504";1296,6225
"505";1297,02156
"506";1297,435
"507";1297,82625
"508";1298,23188
"509";1298,62313
"510";1299,04438
"511";1299,42781
"512";1299,84906
"513";1300,24031
"514";1300,64594
"515";1301,03719
"516";1301,45844
"517";1301,84188
"518";1302,25531
"519";1302,63875
"520";1303,04438
"521";1303,44344
"522";1303,84906
"523";1304,2325
"524";1304,64594
"525";1305,02938
"526";1305,44281
"527";1305,81844
"528";1306,22406
"529";1306,59188
"530";1307,02094
"531";1307,41219
"532";1307,78656
"533";1308,20125
"534";1308,59125
"535";1308,9825
"536";1309,38031
"537";1309,78719
"538";1310,21625
"539";1310,6075
"540";1311,01313
"541";1311,37313
"542";1311,78656
"543";1312,18563
"544";1312,61469
"545";1312,9825
"546";1313,41938
"547";1313,81844
"548";1314,23188
"549";1314,63094
"550";1315,05219
"551";1315,40438
"552";1315,84906
"553";1316,2325
"554";1316,64594
"555";1317,03719
"556";1317,47406
"557";1317,83406
"558";1318,2475
"559";1318,62313
"560";1319,03656
"561";1319,42781
"562";1319,84125
"563";1320,20125
"564";1320,59906
"565";1320,99031
"566";1321,42719
"567";1321,77938
"568";1322,19281
"569";1322,59969
"570";1322,97406
"571";1323,37313
"572";1323,78656
"573";1324,20906
"574";1324,6225
"575";1324,9825
"576";1325,41938
"577";1325,795
"578";1326,22406
"579";1326,62313
"580";1327,04438
"581";1327,40438
"582";1327,83344
"583";1328,20125
"584";1328,63813
"585";1329,00594
"586";1329,44281
"587";1329,82625
"588";1330,23188
"589";1330,62313
"590";1331,03656
"591";1331,46688
"592";1331,86469
"593";1332,25594
"594";1332,66156
"595";1333,06063
"596";1333,47406
"597";1333,83406
"598";1334,23969
"599";1334,64656
"600";1335,06781
"601";1335,47469
"602";1335,88031
"603";1336,30281
"604";1336,70063
"605";1337,09969
"606";1337,54438
"607";1337,94344
"608";1338,34906
"609";1338,77156
"610";1339,185
"611";1339,59188
"612";1340,00531
"613";1340,41219
"614";1340,82563
"615";1341,2325
"616";1341,65375
"617";1342,05281
"618";1342,45844
"619";1342,84188
"620";1343,26313
"621";1343,64656
"622";1344,06781
"623";1344,45906
"624";1344,88031
"625";1345,27938
"626";1345,69281
"627";1346,07625
"628";1346,48969
"629";1346,88094
"630";1347,27094
"631";1347,64656
"632";1348,04438
"633";1348,46688
"634";1348,90375
"635";1349,26375
"636";1349,66156
