"";"x"
"1";1059,178
"2";1059,653
"3";1060,096
"4";1060,627
"5";1061,188
"6";1061,635
"7";1062,135
"8";1062,568
"9";1062,955
"10";1063,24
"11";1063,542
"12";1064,031
"13";1064,344
"14";1064,667
"15";1065,054
"16";1065,468
"17";1065,725
"18";1066,144
"19";1066,503
"20";1066,815
"21";1067,361
"22";1067,678
"23";1068,094
"24";1068,494
"25";1068,853
"26";1069,273
"27";1069,687
"28";1070,018
"29";1070,55
"30";1071,109
"31";1071,627
"32";1071,954
"33";1072,173
"34";1072,748
"35";1072,948
"36";1073,466
"37";1073,997
"38";1074,412
"39";1074,71
"40";1074,971
"41";1075,33
"42";1075,83
"43";1076,25
"44";1076,693
"45";1077,009
"46";1077,452
"47";1077,727
"48";1077,998
"49";1078,342
"50";1078,775
"51";1079,08
"52";1079,481
"53";1079,882
"54";1080,268
"55";1080,86
"56";1081,233
"57";1081,489
"58";1081,933
"59";1082,194
"60";1082,725
"61";1083,038
"62";1083,411
"63";1083,742
"64";1084,371
"65";1084,862
"66";1085,538
"67";1085,925
"68";1086,16
"69";1086,473
"70";1086,776
"71";1087,149
"72";1087,508
"73";1088,008
"74";1088,567
"75";1089,084
"76";1089,485
"77";1090,134
"78";1090,665
"79";1091,224
"80";1091,696
"81";1092,329
"82";1092,847
"83";1093,394
"84";1093,925
"85";1094,485
"86";1095,002
"87";1095,562
"88";1096,089
"89";1096,682
"90";1097,181
"91";1097,758
"92";1098,271
"93";1098,831
"94";1099,377
"95";1099,936
"96";1100,439
"97";1101,004
"98";1101,536
"99";1102,095
"100";1102,641
"101";1103,186
"102";1103,703
"103";1104,277
"104";1104,823
"105";1105,326
"106";1105,914
"107";1106,473
"108";1106,991
"109";1107,579
"110";1108,128
"111";1108,688
"112";1109,22
"113";1109,765
"114";1110,325
"115";1110,871
"116";1111,37
"117";1111,962
"118";1112,489
"119";1113,081
"120";1113,64
"121";1114,171
"122";1114,73
"123";1115,203
"124";1115,798
"125";1116,357
"126";1116,917
"127";1117,476
"128";1118,008
"129";1118,525
"130";1119,084
"131";1119,657
"132";1120,19
"133";1120,694
"134";1121,267
"135";1121,854
"136";1122,374
"137";1122,948
"138";1123,493
"139";1123,983
"140";1124,542
"141";1125,144
"142";1125,675
"143";1126,235
"144";1126,738
"145";1127,326
"146";1127,829
"147";1128,403
"148";1128,949
"149";1129,485
"150";1130,017
"151";1130,618
"152";1131,117
"153";1131,608
"154";1132,242
"155";1132,83
"156";1133,347
"157";1133,907
"158";1134,421
"159";1134,999
"160";1135,526
"161";1136,104
"162";1136,666
"163";1137,211
"164";1137,757
"165";1138,302
"166";1138,801
"167";1139,36
"168";1139,934
"169";1140,48
"170";1141,044
"171";1141,585
"172";1142,088
"173";1142,676
"174";1143,207
"175";1143,716
"176";1144,276
"177";1144,849
"178";1145,353
"179";1145,927
"180";1146,472
"181";1147,018
"182";1147,535
"183";1148,039
"184";1148,566
"185";1149,14
"186";1149,484
"187";1149,871
"188";1150,263
"189";1150,603
"190";1150,978
"191";1151,351
"192";1151,724
"193";1152,097
"194";1152,456
"195";1152,829
"196";1153,202
"197";1153,575
"198";1153,951
"199";1154,313
"200";1154,686
"201";1155,03
"202";1155,419
"203";1155,796
"204";1156,136
"205";1156,527
"206";1156,886
"207";1157,259
"208";1157,618
"209";1157,994
"210";1158,349
"211";1158,722
"212";1159,081
"213";1159,473
"214";1159,771
"215";1160,13
"216";1160,531
"217";1160,908
"218";1161,262
"219";1161,64
"220";1161,999
"221";1162,385
"222";1162,73
"223";1163,117
"224";1163,476
"225";1163,849
"226";1164,194
"227";1164,595
"228";1164,954
"229";1165,328
"230";1165,659
"231";1166,047
"232";1166,406
"233";1166,766
"234";1167,111
"235";1167,498
"236";1167,843
"237";1168,202
"238";1168,589
"239";1168,962
"240";1169,335
"241";1169,707
"242";1170,066
"243";1170,453
"244";1170,813
"245";1171,199
"246";1171,545
"247";1171,95
"248";1172,277
"249";1172,669
"250";1173,027
"251";1173,414
"252";1173,773
"253";1174,173
"254";1174,532
"255";1174,905
"256";1175,292
"257";1175,664
"258";1176,023
"259";1176,396
"260";1176,783
"261";1177,156
"262";1177,515
"263";1177,887
"264";1178,246
"265";1178,634
"266";1178,993
"267";1179,394
"268";1179,759
"269";1180,145
"270";1180,49
"271";1180,877
"272";1181,25
"273";1181,623
"274";1181,995
"275";1182,382
"276";1182,742
"277";1183,128
"278";1183,487
"279";1183,874
"280";1184,233
"281";1184,577
"282";1184,978
"283";1185,365
"284";1185,738
"285";1186,125
"286";1186,483
"287";1186,885
"288";1187,23
"289";1187,602
"290";1187,961
"291";1188,348
"292";1188,721
"293";1189,094
"294";1189,453
"295";1189,839
"296";1190,184
"297";1190,572
"298";1190,931
"299";1191,304
"300";1191,677
"301";1192,063
"302";1192,422
"303";1192,809
"304";1193,168
"305";1193,541
"306";1193,892
"307";1194,265
"308";1194,639
"309";1195,011
"310";1195,384
"311";1195,758
"312";1196,131
"313";1196,517
"314";1196,862
"315";1197,249
"316";1197,622
"317";1198,008
"318";1198,367
"319";1198,754
"320";1199,141
"321";1199,528
"322";1199,873
"323";1200,26
"324";1200,633
"325";1201,02
"326";1201,366
"327";1201,753
"328";1202,14
"329";1202,501
"330";1202,859
"331";1203,247
"332";1203,605
"333";1203,992
"334";1204,337
"335";1204,724
"336";1205,083
"337";1205,474
"338";1205,829
"339";1206,234
"340";1206,58
"341";1206,953
"342";1207,265
"343";1207,68
"344";1208,058
"345";1208,434
"346";1208,775
"347";1209,167
"348";1209,525
"349";1209,912
"350";1210,253
"351";1210,644
"352";1211,031
"353";1211,39
"354";1211,73
"355";1212,117
"356";1212,477
"357";1212,867
"358";1213,18
"359";1213,609
"360";1213,954
"361";1214,328
"362";1214,687
"363";1215,074
"364";1215,426
"365";1215,813
"366";1216,154
"367";1216,559
"368";1216,858
"369";1217,277
"370";1217,617
"371";1217,948
"372";1218,336
"373";1218,667
"374";1219,068
"375";1219,441
"376";1219,772
"377";1220,173
"378";1220,518
"379";1220,905
"380";1221,264
"381";1221,637
"382";1221,996
"383";1222,369
"384";1222,742
"385";1223,101
"386";1223,404
"387";1223,819
"388";1224,193
"389";1224,566
"390";1224,883
"391";1225,242
"392";1225,615
"393";1226,003
"394";1226,362
"395";1226,749
"396";1227,136
"397";1227,495
"398";1227,854
"399";1228,241
"400";1228,6
"401";1228,973
"402";1229,332
"403";1229,719
"404";1230,081
"405";1230,454
"406";1230,819
"407";1231,192
"408";1231,566
"409";1231,939
"410";1232,311
"411";1232,699
"412";1233,072
"413";1233,444
"414";1233,789
"415";1234,176
"416";1234,549
"417";1234,922
"418";1235,28
"419";1235,654
"420";1236,026
"421";1236,399
"422";1236,758
"423";1237,118
"424";1237,491
"425";1237,864
"426";1238,224
"427";1238,597
"428";1238,956
"429";1239,329
"430";1239,688
"431";1240,075
"432";1240,434
"433";1240,765
"434";1241,165
"435";1241,581
"436";1241,94
"437";1242,299
"438";1242,657
"439";1243,045
"440";1243,418
"441";1243,805
"442";1244,108
"443";1244,544
"444";1244,918
"445";1245,291
"446";1245,636
"447";1246,023
"448";1246,396
"449";1246,769
"450";1247,11
"451";1247,497
"452";1247,856
"453";1248,229
"454";1248,588
"455";1248,92
"456";1249,335
"457";1249,652
"458";1250,055
"459";1250,456
"460";1250,787
"461";1251,189
"462";1251,553
"463";1251,94
"464";1252,3
"465";1252,687
"466";1253,045
"467";1253,418
"468";1253,777
"469";1254,178
"470";1254,538
"471";1254,925
"472";1255,251
"473";1255,671
"474";1256,029
"475";1256,403
"476";1256,776
"477";1257,102
"478";1257,521
"479";1257,923
"480";1258,282
"481";1258,599
"482";1259,013
"483";1259,345
"484";1259,76
"485";1260,147
"486";1260,505
"487";1260,837
"488";1261,252
"489";1261,639
"490";1261,985
"491";1262,386
"492";1262,732
"493";1263,119
"494";1263,491
"495";1263,864
"496";1264,237
"497";1264,611
"498";1264,956
"499";1265,343
"500";1265,695
"501";1266,04
"502";1266,456
"503";1266,829
"504";1267,188
"505";1267,562
"506";1267,916
"507";1268,247
"508";1268,663
"509";1269,036
"510";1269,395
"511";1269,768
"512";1270,141
"513";1270,529
"514";1270,86
"515";1271,275
"516";1271,634
"517";1271,952
"518";1272,31
"519";1272,74
"520";1273,104
"521";1273,477
"522";1273,837
"523";1274,21
"524";1274,555
"525";1274,914
"526";1275,328
"527";1275,64
"528";1276,08
"529";1276,406
"530";1276,825
"531";1277,193
"532";1277,566
"533";1277,897
"534";1278,312
"535";1278,699
"536";1279,091
"537";1279,478
"538";1279,836
"539";1280,225
"540";1280,598
"541";1280,989
"542";1281,301
"543";1281,749
"544";1282,075
"545";1282,481
"546";1282,835
"547";1283,24
"548";1283,581
"549";1283,972
"550";1284,327
"551";1284,714
"552";1285,045
"553";1285,46
"554";1285,805
"555";1286,193
"556";1286,566
"557";1286,939
"558";1287,304
"559";1287,677
"560";1288,022
"561";1288,423
"562";1288,782
"563";1289,155
"564";1289,5
"565";1289,855
"566";1290,261
"567";1290,647
"568";1290,96
"569";1291,375
"570";1291,678
"571";1292,065
"572";1292,465
"573";1292,839
"574";1293,198
"575";1293,529
"576";1293,943
"577";1294,331
"578";1294,666
"579";1295,011
"580";1295,384
"581";1295,799
"582";1296,159
"583";1296,546
"584";1296,919
"585";1297,292
"586";1297,651
"587";1298,039
"588";1298,413
"589";1298,758
"590";1299,131
"591";1299,457
"592";1299,862
"593";1300,189
"594";1300,609
"595";1300,977
