"";"x"
"1";1142,81494
"2";1169,49463
"3";1200,43213
"4";1201,26819
"5";1278,34631
"6";1279,229
"7";1279,97913
"8";1280,58838
"9";1281,06506
"10";1281,59619
"11";1282,10413
"12";1282,58838
"13";1283,08069
"14";1283,63525
"15";1284,14319
"16";1284,6665
"17";1285,17444
"18";1285,70556
"19";1286,19788
"20";1286,70556
"21";1287,22131
"22";1287,76025
"23";1288,26038
"24";1288,77588
"25";1289,28381
"26";1289,78369
"27";1290,31506
"28";1290,80713
"29";1291,3385
"30";1291,82275
"31";1292,37756
"32";1292,86181
"33";1293,35413
"34";1293,82275
"35";1294,36975
"36";1294,89306
"37";1295,38538
"38";1295,90881
"39";1295,9165
"40";1296,68225
"41";1296,93213
"42";1297,44006
"43";1297,96338
"44";1298,45569
"45";1298,979
"46";1299,50256
"47";1300,00244
"48";1300,10413
"49";1300,74475
"50";1301,01025
"51";1301,776
"52";1301,97119
"53";1302,79944
"54";1303,06494
"55";1303,58069
"56";1304,09619
"57";1304,59631
"58";1305,14306
"59";1305,63538
"60";1306,15869
"61";1306,651
"62";1307,15869
"63";1307,651
"64";1308,18213
"65";1308,69788
"66";1309,229
"67";1309,7135
"68";1310,24463
"69";1310,75256
"70";1311,28369
"71";1311,76819
"72";1312,28369
"73";1312,79163
"74";1313,32275
"75";1313,83069
"76";1314,34619
"77";1314,83069
"78";1315,29931
"79";1315,44006
"80";1316,151
"81";1316,37744
"82";1316,87756
"83";1317,40088
"84";1317,90881
"85";1318,42431
"86";1318,9635
"87";1319,46338
"88";1319,95569
"89";1320,47119
"90";1320,93225
"91";1321,44775
"92";1321,91663
"93";1322,38525
"94";1322,80725
"95";1323,25244
"96";1323,65881
"97";1324,01025
"98";1324,35413
"99";1324,67431
"100";1325,05725
"101";1325,48681
"102";1325,80725
"103";1326,18994
"104";1326,54163
"105";1326,9165
"106";1327,24475
"107";1327,59619
"108";1327,97131
"109";1328,39306
"110";1328,79163
"111";1329,13525
"112";1329,50256
"113";1329,87744
"114";1330,24475
"115";1330,61181
"116";1330,95569
"117";1331,29931
"118";1331,70569
"119";1332,11181
"120";1332,48694
"121";1332,83838
"122";1333,16663
"123";1333,57275
"124";1333,94006
"125";1334,26025
"126";1334,69006
"127";1335,04931
"128";1335,41663
"129";1335,81494
"130";1336,15881
"131";1336,52588
"132";1336,92444
"133";1337,27588
"134";1337,61975
"135";1337,98681
"136";1338,38538
"137";1338,76025
"138";1339,07288
"139";1339,43994
"140";1339,83069
"141";1340,18213
"142";1340,53381
"143";1340,93213
"144";1341,32288
"145";1341,63525
"146";1341,97913
"147";1342,40088
"148";1342,776
"149";1343,11963
"150";1343,41663
"151";1343,82275
"152";1344,151
"153";1344,53369
"154";1344,91663
"155";1345,25244
"156";1345,60413
"157";1345,94775
"158";1346,29944
"159";1346,68994
"160";1347,00256
"161";1347,42431
"162";1347,78381
"163";1348,11963
"164";1348,47913
"165";1348,84619
"166";1349,20569
"167";1349,58838
"168";1349,93225
"169";1350,28369
"170";1350,62756
"171";1351,01025
"172";1351,37756
"173";1351,72119
"174";1352,07288
"175";1352,61181
"176";1352,85413
"177";1353,1665
"178";1353,55725
"179";1353,90088
"180";1354,28381
"181";1354,65088
"182";1355,01038
"183";1355,53369
"184";1355,72913
"185";1356,09619
"186";1356,43225
"187";1356,82275
"188";1357,14319
"189";1357,53369
"190";1357,86194
"191";1358,25244
"192";1358,5885
"193";1358,96338
"194";1359,36194
"195";1359,71338
"196";1360,0885
"197";1360,47119
"198";1360,78381
"199";1361,1665
"200";1361,56506
"201";1361,9165
"202";1362,23694
"203";1362,65088
"204";1363,00256
"205";1363,36963
"206";1363,776
"207";1364,08838
