"";"x"
"1";1737,161
"2";1737,65
"3";1738,195
"4";1738,624
"5";1739,099
"6";1739,49
"7";1739,979
"8";1740,408
"9";1740,883
"10";1741,112
"11";1741,475
"12";1741,849
"13";1742,381
"14";1742,67
"15";1743,131
"16";1743,416
"17";1743,952
"18";1744,31
"19";1744,628
"20";1745,132
"21";1745,449
"22";1745,807
"23";1746,124
"24";1746,558
"25";1746,987
"26";1747,434
"27";1747,966
"28";1748,543
"29";1748,944
"30";1749,247
"31";1749,62
"32";1750,067
"33";1750,468
"34";1751,074
"35";1751,447
"36";1751,998
"37";1752,489
"38";1753,068
"39";1753,282
"40";1753,641
"41";1754,074
"42";1754,592
"43";1755,053
"44";1755,613
"45";1756,173
"46";1756,518
"47";1757,11
"48";1757,525
"49";1757,987
"50";1758,29
"51";1758,73
"52";1759,289
"53";1759,662
"54";1760,268
"55";1760,683
"56";1761,201
"57";1761,765
"58";1762,008
"59";1762,381
"60";1762,801
"61";1763,422
"62";1763,955
"63";1764,486
"64";1765,003
"65";1765,335
"66";1765,595
"67";1766,003
"68";1766,292
"69";1766,763
"70";1767,168
"71";1767,686
"72";1768,251
"73";1768,913
"74";1769,384
"75";1769,976
"76";1770,466
"77";1771,012
"78";1771,502
"79";1771,935
"80";1772,15
"81";1772,714
"82";1773,308
"83";1773,827
"84";1774,415
"85";1774,979
"86";1775,539
"87";1776,071
"88";1776,621
"89";1777,238
"90";1777,802
"91";1778,362
"92";1778,926
"93";1779,472
"94";1780,004
"95";1780,481
"96";1781,032
"97";1781,648
"98";1782,212
"99";1782,744
"100";1783,29
"101";1783,841
"102";1784,401
"103";1784,933
"104";1785,497
"105";1786,015
"106";1786,575
"107";1787,139
"108";1787,701
"109";1788,251
"110";1788,81
"111";1789,343
"112";1789,921
"113";1790,481
"114";1791,044
"115";1791,562
"116";1792,182
"117";1792,714
"118";1793,274
"119";1793,81
"120";1794,384
"121";1794,939
"122";1795,485
"123";1796,002
"124";1796,567
"125";1797,085
"126";1797,645
"127";1798,177
"128";1798,741
"129";1799,287
"130";1799,778
"131";1800,399
"132";1800,959
"133";1801,509
"134";1802,043
"135";1802,588
"136";1803,139
"137";1803,713
"138";1804,245
"139";1804,81
"140";1805,371
"141";1805,921
"142";1806,467
"143";1807,019
"144";1807,598
"145";1808,144
"146";1808,69
"147";1809,256
"148";1809,816
"149";1810,366
"150";1810,927
"151";1811,459
"152";1812,037
"153";1812,583
"154";1813,162
"155";1813,708
"156";1814,272
"157";1814,79
"158";1815,393
"159";1815,958
"160";1816,534
"161";1817,057
"162";1817,631
"163";1818,163
"164";1818,783
"165";1819,259
"166";1819,894
"167";1820,454
"168";1821,004
"169";1821,523
"170";1822,143
"171";1822,703
"172";1823,277
"173";1823,828
"174";1824,374
"175";1824,75
"176";1825,938
"177";1827,1
"178";1828,144
"179";1829,574
"180";1830,353
"181";1830,728
"182";1831,129
"183";1831,474
"184";1831,851
"185";1832,224
"186";1832,61
"187";1832,988
"188";1833,347
"189";1833,733
"190";1834,121
"191";1834,473
"192";1834,874
"193";1835,251
"194";1835,638
"195";1836,026
"196";1836,403
"197";1836,762
"198";1837,149
"199";1837,522
"200";1837,928
"201";1838,301
"202";1838,66
"203";1839,037
"204";1839,424
"205";1839,797
"206";1840,19
"207";1840,549
"208";1840,922
"209";1841,31
"210";1841,704
"211";1842,063
"212";1842,455
"213";1842,827
"214";1843,215
"215";1843,574
"216";1843,966
"217";1844,338
"218";1844,698
"219";1845,057
"220";1845,448
"221";1845,807
"222";1846,181
"223";1846,559
"224";1846,918
"225";1847,305
"226";1847,665
"227";1848,01
"228";1848,373
"229";1848,72
"230";1849,079
"231";1849,452
"232";1849,829
"233";1850,188
"234";1850,561
"235";1850,922
"236";1851,3
"237";1851,66
"238";1852,018
"239";1852,392
"240";1852,737
"241";1853,114
"242";1853,487
"243";1853,846
"244";1854,234
"245";1854,597
"246";1854,984
"247";1855,358
"248";1855,717
"249";1856,081
"250";1856,44
"251";1856,758
"252";1857,16
"253";1857,477
"254";1857,854
"255";1858,213
"256";1858,587
"257";1858,931
"258";1859,304
"259";1859,649
"260";1860,012
"261";1860,371
"262";1860,73
"263";1861,103
"264";1861,464
"265";1861,795
"266";1862,158
"267";1862,49
"268";1862,848
"269";1863,21
"270";1863,602
"271";1863,918
"272";1864,277
"273";1864,636
"274";1864,995
"275";1865,354
"276";1865,731
"277";1866,048
"278";1866,421
"279";1866,78
"280";1867,153
"281";1867,531
"282";1867,876
"283";1868,235
"284";1868,594
"285";1868,967
"286";1869,312
"287";1869,675
"288";1870,034
"289";1870,38
"290";1870,753
"291";1871,102
"292";1871,475
"293";1871,835
"294";1872,18
"295";1872,568
"296";1872,918
"297";1873,276
"298";1873,621
"299";1873,995
"300";1874,34
"301";1874,731
"302";1875,076
"303";1875,449
"304";1875,808
"305";1876,139
"306";1876,526
"307";1876,889
"308";1877,276
"309";1877,609
"310";1877,987
"311";1878,318
"312";1878,704
"313";1879,05
"314";1879,423
"315";1879,767
"316";1880,144
"317";1880,503
"318";1880,862
"319";1881,22
"320";1881,583
