"";"x"
"1300";2849,055
"1301";2849,608
"1302";2850,056
"1303";2850,415
"1304";2850,658
"1305";2851,306
"1306";2851,795
"1307";2852,299
"1308";2852,573
"1309";2852,904
"1310";2853,394
"1311";2853,753
"1312";2854,083
"1313";2854,662
"1314";2855,035
"1315";2855,379
"1316";2855,897
"1317";2856,331
"1318";2856,607
"1319";2857,195
"1320";2857,628
"1321";2858,017
"1322";2858,581
"1323";2858,982
"1324";2859,387
"1325";2859,789
"1326";2860,237
"1327";2860,811
"1328";2861,216
"1329";2861,459
"1330";2861,837
"1331";2862,224
"1332";2862,686
"1333";2863,031
"1334";2863,507
"1335";2863,738
"1336";2864,116
"1337";2864,433
"1338";2864,964
"1339";2865,469
"1340";2865,902
"1341";2866,276
"1342";2866,551
"1343";2866,91
"1344";2867,283
"1345";2867,559
"1346";2868,063
"1347";2868,61
"1348";2868,796
"1349";2869,417
"1350";2870,026
"1351";2870,343
"1352";2870,613
"1353";2871,15
"1354";2871,537
"1355";2871,942
"1356";2872,486
"1357";2872,961
"1358";2873,349
"1359";2873,852
"1360";2874,113
"1361";2874,589
"1362";2874,934
"1363";2875,321
"1364";2875,625
"1365";2876,073
"1366";2876,488
"1367";2876,893
"1368";2877,351
"1369";2877,64
"1370";2877,957
"1371";2878,551
"1372";2878,84
"1373";2879,228
"1374";2879,504
"1375";2880,008
"1376";2880,381
"1377";2880,913
"1378";2881,319
"1379";2881,636
"1380";2882,023
"1381";2882,313
"1382";2882,761
"1383";2883,162
"1384";2883,521
"1385";2884,025
"1386";2884,365
"1387";2884,998
"1388";2885,475
"1389";2885,959
"1390";2886,639
"1391";2887,268
"1392";2887,846
"1393";2888,233
"1394";2888,508
"1395";2889,086
"1396";2889,675
"1397";2890,254
"1398";2890,642
"1399";2891,262
"1400";2891,78
"1401";2892,4
"1402";2892,891
"1403";2893,465
"1404";2893,796
"1405";2894,505
"1406";2894,92
"1407";2895,237
"1408";2895,569
"1409";2895,914
"1410";2896,162
"1411";2896,763
"1412";2897,197
"1413";2897,472
"1414";2897,948
"1415";2898,405
"1416";2898,997
"1417";2899,357
"1418";2899,791
"1419";2900,067
"1420";2900,483
"1421";2900,918
"1422";2901,334
"1423";2901,678
"1424";2901,982
"1425";2902,486
"1426";2902,733
"1427";2903,107
"1428";2903,513
"1429";2904,128
"1430";2904,491
"1431";2904,748
"1432";2905,023
"1433";2905,452
"1434";2905,732
"1435";2906,133
"1436";2906,58
"1437";2907,083
"1438";2907,678
"1439";2908,167
"1440";2908,629
"1441";2909,044
"1442";2909,822
"1443";2910,368
"1444";2910,775
"1445";2911,251
"1446";2911,535
"1447";2912,071
"1448";2912,542
"1449";2913,092
"1450";2913,423
"1451";2913,913
"1452";2914,184
"1453";2914,564
"1454";2915,329
"1455";2915,66
"1456";2916,089
"1457";2916,364
"1458";2916,924
"1459";2917,53
"1460";2918,094
"1461";2918,584
"1462";2918,972
"1463";2919,214
"1464";2919,718
"1465";2920,268
"1466";2920,828
"1467";2921,333
"1468";2921,942
"1469";2922,143
"1470";2922,707
"1471";2923,253
"1472";2923,482
"1473";2923,873
"1474";2924,233
"1475";2924,564
"1476";2924,765
"1477";2925,199
