"";"x"
"1";2003,538
"2";2004,09994
"3";2004,538
"4";2005,06088
"5";2005,57706
"6";2006,0765
"7";2006,58488
"8";2007,10775
"9";2007,6005
"10";2008,10775
"11";2008,63175
"12";2009,18588
"13";2009,663
"14";2010,18588
"15";2010,68644
"16";2011,22494
"17";2011,73331
"18";2012,24838
"19";2012,788
"20";2013,3265
"21";2013,788
"22";2014,34994
"23";2014,85831
"24";2015,31088
"25";2015,89738
"26";2016,43588
"27";2016,92863
"28";2017,46713
"29";2017,94425
"30";2018,48275
"31";2018,9755
"32";2019,514
"33";2020,04581
"34";2020,56869
"35";2021,06144
"36";2021,59994
"37";2022,06925
"38";2022,63119
"39";2023,09269
"40";2023,64681
"41";2024,11613
"42";2024,65463
"43";2025,17863
"44";2025,67806
"45";2026,19425
"46";2026,7015
"47";2027,18644
"48";2027,764
"49";2028,25675
"50";2028,80306
"51";2029,30363
"52";2029,84213
"53";2030,3505
"54";2030,88119
"55";2031,38175
"56";2031,92806
"57";2032,42081
"58";2032,9515
"59";2033,45988
"60";2033,98275
"61";2034,49113
"62";2035,02181
"63";2035,52238
"64";2036,05306
"65";2036,54581
"66";2037,06869
"67";2037,49113
"68";2038,09213
"69";2038,59269
"70";2039,13119
"71";2039,63175
"72";2040,139
"73";2040,663
"74";2041,2015
"75";2041,70206
"76";2042,20931
"77";2042,74113
"78";2043,28744
"79";2043,79581
"80";2044,31088
"81";2044,81925
"82";2045,34994
"83";2045,84269
"84";2046,39681
"85";2046,87394
"86";2047,40463
"87";2047,84269
"88";2048,389
"89";2048,84269
"90";2049,21713
"91";2049,86613
"92";2050,43588
"93";2050,92863
"94";2051,47494
"95";2051,94425
"96";2052,46713
"97";2052,95988
"98";2053,49056
"99";2053,99113
"100";2054,52963
"101";2055,02238
"102";2055,54525
"103";2056,00675
"104";2056,5765
"105";2057,07706
"106";2057,60775
"107";2058,10831
"108";2058,67025
"109";2059,14738
"110";2059,67806
"111";2060,17863
"112";2060,72494
"113";2061,23331
"114";2061,74838
"115";2062,28019
"116";2062,81088
"117";2063,30363
"118";2063,73275
"119";2064,07706
"120";2064,46713
"121";2064,80363
"122";2065,17806
"123";2065,55363
"124";2065,92806
"125";2066,28019
"126";2066,68588
"127";2067,04581
"128";2067,43588
"129";2067,78019
"130";2068,17025
"131";2068,54581
"132";2068,92025
"133";2069,28019
"134";2069,70931
"135";2070,04581
"136";2070,45931
"137";2070,81144
"138";2071,22494
"139";2071,59269
"140";2071,96713
"141";2072,32706
"142";2072,75619
"143";2073,07706
"144";2073,48275
"145";2073,82706
"146";2074,264
"147";2074,6005
"148";2074,98275
"149";2075,34269
"150";2075,77181
"151";2076,1005
"152";2076,52963
"153";2076,87394
"154";2077,25619
"155";2077,61613
"156";2078,00619
"157";2078,37394
"158";2078,74838
"159";2079,1005
"160";2079,52963
"161";2079,87394
"162";2080,27963
"163";2080,64738
"164";2081,03744
"165";2081,38956
"166";2081,77963
"167";2082,12394
"168";2082,52181
"169";2082,90519
"170";2083,31088
"171";2083,65519
"172";2084,05306
"173";2084,38956
"174";2084,8265
"175";2085,19425
"176";2085,58431
"177";2085,95988
"178";2086,36556
"179";2086,74113
"180";2087,139
"181";2087,49894
"182";2087,89681
"183";2088,24113
"184";2088,67806
"185";2089,05363
"186";2089,48275
"187";2089,81144
"188";2090,20931
"189";2090,59269
"190";2090,99838
"191";2091,38175
"192";2091,80306
"193";2092,12394
"194";2092,54525
"195";2092,92081
"196";2093,33431
"197";2093,67863
"198";2094,09994
"199";2094,45206
"200";2094,85775
"201";2095,24113
"202";2095,66244
"203";2096,01456
"204";2096,42806
"205";2096,79581
"206";2097,21713
"207";2097,56925
"208";2097,99838
"209";2098,3505
"210";2098,75619
"211";2099,12394
"212";2099,55306
"213";2099,913
"214";2100,34213
"215";2100,70206
"216";2101,12338
"217";2101,50675
"218";2101,89681
"219";2102,26456
"220";2102,69369
"221";2103,05363
"222";2103,46713
"223";2103,84269
"224";2104,25619
"225";2104,61613
"226";2105,04525
"227";2105,39738
"228";2105,83431
"229";2106,20206
"230";2106,59994
"231";2106,9755
"232";2107,38119
"233";2107,75675
"234";2108,17806
"235";2108,54581
"236";2108,99056
"237";2109,33488
"238";2109,74838
"239";2110,11613
"240";2110,53744
"241";2110,913
"242";2111,33431
"243";2111,70206
"244";2112,11556
"245";2112,48331
"246";2112,90463
"247";2113,25675
"248";2113,66244
"249";2114,02238
"250";2114,45931
"251";2114,83488
"252";2115,24056
"253";2115,63956
"254";2116,04525
"255";2116,39738
"256";2116,8265
"257";2117,18644
"258";2117,60775
"259";2117,9755
"260";2118,42806
"261";2118,78019
"262";2119,19369
"263";2119,56925
"264";2119,98275
"265";2120,37394
"266";2120,77963
"267";2121,163
"268";2121,55306
"269";2121,9755
"270";2122,36556
"271";2122,74113
"272";2123,17025
"273";2123,53019
"274";2123,96713
"275";2124,33488
"276";2124,75619
"277";2125,13175
"278";2125,53744
"279";2125,913
"280";2126,33431
"281";2126,69425
"282";2127,12338
"283";2127,50675
"284";2127,91244
"285";2128,25675
"286";2128,67806
"287";2129,06925
"288";2129,45931
"289";2129,81925
"290";2130,23275
"291";2130,63175
"292";2131,04525
"293";2131,38956
"294";2131,81088
"295";2132,17863
"296";2132,59213
"297";2132,95988
"298";2133,38119
"299";2133,77238
"300";2134,19369
"301";2134,53019
"302";2134,9515
"303";2135,30363
"304";2135,73275
"305";2136,10831
"306";2136,53744
"307";2136,88175
"308";2137,31088
"309";2137,67081
"310";2138,09213
"311";2138,45988
"312";2138,86556
"313";2139,2255
"314";2139,64681
"315";2139,9755
"316";2140,40463
"317";2140,76456
"318";2141,18588
"319";2141,54581
"320";2141,93588
"321";2142,29581
"322";2142,69369
"323";2143,05363
"324";2143,4515
"325";2143,81144
"326";2144,2015
"327";2144,55363
"328";2144,97494
"329";2145,31925
"330";2145,74056
"331";2146,1005
"332";2146,50619
"333";2146,86613
"334";2147,24056
"335";2147,57706
"336";2147,99838
"337";2148,33488
"338";2148,74056
"339";2149,08488
"340";2149,48275
"341";2149,8505
"342";2150,24056
"343";2150,58488
"344";2151,014
"345";2151,36613
"346";2151,764
"347";2152,11613
"348";2152,53744
"349";2152,88175
"350";2153,28744
"351";2153,64738
"352";2154,05306
"353";2154,42081
"354";2154,84994
"355";2155,17081
"356";2155,60775
"357";2155,95206
"358";2156,37338
"359";2156,70206
"360";2157,15463
"361";2157,49113
"362";2157,92806
"363";2158,26456
"364";2158,66244
"365";2159,00675
"366";2159,41244
"367";2159,76456
"368";2160,19369
"369";2160,51456
"370";2160,92025
"371";2161,28019
"372";2161,67806
"373";2162,03019
"374";2162,42025
"375";2162,77238
"376";2163,18588
"377";2163,55363
"378";2163,9515
"379";2164,31925
"380";2164,69369
"381";2165,05363
"382";2165,43588
"383";2165,83488
"384";2166,20931
"385";2166,58488
"386";2166,99056
"387";2167,33488
"388";2167,75619
"389";2168,10831
"390";2168,50619
"391";2168,85831
"392";2169,24838
"393";2169,61613
"394";2170,00619
"395";2170,35831
"396";2170,79525
"397";2171,12394
"398";2171,55306
"399";2171,88175
"400";2172,30306
"401";2172,65519
"402";2173,05306
"403";2173,42863
"404";2173,8265
"405";2174,17081
"406";2174,58431
"407";2174,93644
"408";2175,34994
"409";2175,69425
"410";2176,12338
"411";2176,45988
"412";2176,88119
"413";2177,21769
"414";2177,639
"415";2177,9755
"416";2178,39681
"417";2178,74113
"418";2179,139
"419";2179,50675
"420";2179,89681
"421";2180,25675
"422";2180,67025
"423";2181,05363
"424";2181,43588
"425";2181,79581
"426";2182,20931
"427";2182,56925
"428";2182,99056
"429";2183,34269
"430";2183,74056
"431";2184,09269
"432";2184,52181
"433";2184,86613
"434";2185,29525
"435";2185,64738
"436";2186,05306
"437";2186,413
"438";2186,81088
"439";2187,14738
"440";2187,5765
"441";2187,93644
"442";2188,34213
"443";2188,70206
"444";2189,0765
"445";2189,45206
"446";2189,85775
"447";2190,24113
"448";2190,65463
"449";2190,99894
"450";2191,41244
"451";2191,74113
"452";2192,12338
"453";2192,48331
"454";2192,87338
"455";2193,21769
"456";2193,62338
"457";2193,95988
"458";2194,36556
"459";2194,70206
"460";2195,12338
"461";2195,45988
"462";2195,87338
"463";2196,21769
"464";2196,63119
"465";2196,99113
"466";2197,42806
"467";2197,78019
"468";2198,17806
"469";2198,54581
"470";2198,93588
"471";2199,31925
"472";2199,72494
"473";2200,08488
"474";2200,47494
"475";2200,84269
"476";2201,264
"477";2201,64738
"478";2202,05306
"479";2202,43644
"480";2202,84213
"481";2203,23331
"482";2203,64681
"483";2203,98331
"484";2204,41244
"485";2204,788
"486";2205,17806
"487";2205,56925
"488";2205,95931
"489";2206,3505
"490";2206,74056
"491";2207,10831
"492";2207,52181
"493";2207,89738
"494";2208,29525
"495";2208,63956
"496";2209,05306
"497";2209,42081
"498";2209,8265
"499";2210,17081
"500";2210,59213
"501";2210,94425
"502";2211,34994
"503";2211,70206
"504";2212,11556
"505";2212,45988
"506";2212,88119
"507";2213,21769
"508";2213,61556
"509";2213,96769
"510";2214,36556
"511";2214,71769
"512";2215,14681
"513";2215,4755
"514";2215,89681
"515";2216,26456
"516";2216,67025
"517";2217,038
"518";2217,4515
"519";2217,788
"520";2218,19369
"521";2218,57706
"522";2218,97494
"523";2219,33488
"524";2219,74838
"525";2220,11613
"526";2220,54525
"527";2220,90519
"528";2221,3265
"529";2221,69425
"530";2222,10775
"531";2222,49113
"532";2222,889
"533";2223,27238
"534";2223,67025
"535";2224,02238
"536";2224,46713
"537";2224,79581
"538";2225,24056
"539";2225,6005
"540";2226,00619
"541";2226,34269
"542";2226,74838
"543";2227,12394
"544";2227,49838
"545";2227,88175
"546";2228,27963
"547";2228,64738
"548";2229,06869
"549";2229,413
"550";2229,83431
"551";2230,18644
"552";2230,5765
"553";2230,96769
"554";2231,34994
"555";2231,74113
"556";2232,139
"557";2232,4755
"558";2232,90463
"559";2233,21769
"560";2233,66244
"561";2234,01456
"562";2234,43588
"563";2234,788
"564";2235,17806
"565";2235,538
"566";2235,9515
"567";2236,33488
"568";2236,71713
"569";2237,07706
"570";2237,47494
"571";2237,86613
"572";2238,25619
"573";2238,62394
"574";2239,03744
"575";2239,37394
"576";2239,78744
"577";2240,11613
"578";2240,52963
"579";2240,88956
"580";2241,29525
"581";2241,63175
"582";2242,04525
"583";2242,37394
"584";2242,80306
"585";2243,163
"586";2243,58431
"587";2243,94425
"588";2244,31869
"589";2244,70206
"590";2245,0765
"591";2245,46769
"592";2245,84994
"593";2246,20988
"594";2246,58431
"595";2246,92863
"596";2247,33431
"597";2247,68644
"598";2248,08431
"599";2248,44425
"600";2248,8265
"601";2249,18644
"602";2249,58431
"603";2249,92863
"604";2250,35775
"605";2250,69425
"606";2251,10775
"607";2251,45988
"608";2251,86556
"609";2252,20988
"610";2252,639
"611";2252,9755
"612";2253,39681
"613";2253,7255
"614";2254,15463
"615";2254,49894
"616";2254,89681
"617";2255,26456
"618";2255,67025
"619";2256,02238
"620";2256,43588
"621";2256,77238
"622";2257,19369
"623";2257,54581
"624";2257,9515
"625";2258,31144
"626";2258,7015
"627";2259,04581
"628";2259,47494
"629";2259,83488
"630";2260,24056
"631";2260,58488
"632";2260,99838
"633";2261,32706
"634";2261,73275
"635";2262,09269
"636";2262,52181
"637";2262,85831
"638";2263,27963
"639";2263,63175
"640";2264,02963
"641";2264,37394
"642";2264,79525
"643";2265,13956
"644";2265,56869
"645";2265,92081
"646";2266,31088
"647";2266,67081
"648";2267,08431
"649";2267,42081
"650";2267,81869
"651";2268,17863
"652";2268,58431
"653";2268,92081
"654";2269,33431
"655";2269,65519
"656";2270,06088
"657";2270,413
"658";2270,81088
"659";2271,163
"660";2271,5765
"661";2271,913
"662";2272,31088
"663";2272,68644
"664";2273,0765
"665";2273,42081
"666";2273,83431
"667";2274,17863
"668";2274,60775
"669";2274,95988
"670";2275,35775
"671";2275,70206
"672";2276,09994
"673";2276,45988
"674";2276,85775
"675";2277,21769
"676";2277,61556
"677";2277,96769
"678";2278,37338
"679";2278,7255
"680";2279,14681
"681";2279,49113
"682";2279,89681
"683";2280,24894
"684";2280,65463
"685";2280,99894
"686";2281,389
"687";2281,73331
"688";2282,139
"689";2282,4755
"690";2282,889
"691";2283,21769
"692";2283,64681
"693";2283,99113
"694";2284,41244
"695";2284,76456
"696";2285,14681
"697";2285,49113
"698";2285,89681
"699";2286,288
"700";2286,67806
"701";2287,038
"702";2287,41244
"703";2287,78019
"704";2288,18588
"705";2288,55363
"706";2288,94369
"707";2289,29581
"708";2289,7015
"709";2290,06144
"710";2290,46713
"711";2290,79581
"712";2291,19369
"713";2291,56144
"714";2291,95931
"715";2292,288
"716";2292,69369
"717";2293,03019
"718";2293,42806
"719";2293,77238
"720";2294,17025
"721";2294,52238
"722";2294,90463
"723";2295,29581
"724";2295,67025
"725";2296,06925
"726";2296,44369
"727";2296,81144
"728";2297,20931
"729";2297,56144
"730";2297,93588
"731";2298,288
"732";2298,67806
"733";2299,05363
"734";2299,43588
"735";2299,79581
"736";2300,19369
"737";2300,538
"738";2300,92025
"739";2301,28019
"740";2301,65463
"741";2302,03019
"742";2302,44369
"743";2302,76456
"744";2303,20931
"745";2303,54581
"746";2303,98275
"747";2304,32706
"748";2304,74056
"749";2305,11613
"750";2305,53744
"751";2305,913
"752";2306,3265
"753";2306,67863
"754";2307,10775
"755";2307,49894
"756";2307,88119
"757";2308,25675
"758";2308,64681
"759";2309,04581
"760";2309,47494
"761";2309,83488
"762";2310,22494
"763";2310,59269
"764";2311,02181
"765";2311,37394
"766";2311,77963
"767";2312,13956
"768";2312,55306
"769";2312,88956
"770";2313,33431
"771";2313,67863
"772";2314,0765
"773";2314,45206
"774";2314,88119
"775";2315,23331
"776";2315,65463
"777";2316,00675
"778";2316,4515
"779";2316,82706
"780";2317,22494
"781";2317,59269
"782";2318,014
"783";2318,38956
"784";2318,81088
"785";2319,18644
"786";2319,56088
"787";2319,93644
"788";2320,36556
"789";2320,70988
"790";2321,11556
"791";2321,49113
"792";2321,889
"793";2322,25675
"794";2322,69369
"795";2323,03019
"796";2323,45931
"797";2323,80363
"798";2324,24056
"799";2324,58488
"800";2325,00619
"801";2325,35831
"802";2325,77181
"803";2326,14738
"804";2326,55306
"805";2326,92081
"806";2327,36556
"807";2327,7255
"808";2328,139
"809";2328,49894
"810";2328,89681
"811";2329,26456
"812";2329,70931
"813";2330,05363
"814";2330,46713
"815";2330,82706
"816";2331,264
"817";2331,60831
"818";2332,02963
"819";2332,413
"820";2332,80306
"821";2333,18644
"822";2333,59994
"823";2333,95206
"824";2334,38119
"825";2334,74894
"826";2335,13119
"827";2335,49894
"828";2335,91244
"829";2336,29581
"830";2336,70931
"831";2337,06144
"832";2337,48275
"833";2337,8505
"834";2338,24838
"835";2338,63956
"836";2339,0765
"837";2339,40519
"838";2339,85775
"839";2340,2255
"840";2340,64681
"841";2340,99113
"842";2341,40463
"843";2341,78019
"844";2342,17025
"845";2342,57706
"846";2342,99838
"847";2343,35831
"848";2343,77181
"849";2344,14738
"850";2344,52963
"851";2344,92863
"852";2345,31088
"853";2345,67081
"854";2346,08431
"855";2346,45988
"856";2346,86556
"857";2347,2255
"858";2347,59994
"859";2347,96769
"860";2348,40463
"861";2348,74894
"862";2349,15463
"863";2349,53019
"864";2349,92806
"865";2350,26456
"866";2350,66244
"867";2351,038
"868";2351,42806
"869";2351,75675
"870";2352,17806
"871";2352,52238
"872";2352,93588
"873";2353,26456
"874";2353,68588
"875";2354,01456
"876";2354,43588
"877";2354,78019
"878";2355,2015
"879";2355,538
"880";2355,92806
"881";2356,29581
"882";2356,67806
"883";2357,038
"884";2357,44369
"885";2357,82706
"886";2358,20931
"887";2358,56925
"888";2358,97494
"889";2359,33488
"890";2359,73275
"891";2360,07706
"892";2360,48275
"893";2360,82706
"894";2361,23275
"895";2361,59269
"896";2361,99838
"897";2362,35831
"898";2362,77963
"899";2363,13175
"900";2363,53744
"901";2363,88956
"902";2364,27963
"903";2364,68644
"904";2365,09994
"905";2365,45988
"906";2365,87338
"907";2366,2255
"908";2366,63119
"909";2366,99113
"910";2367,38119
"911";2367,75675
"912";2368,14681
"913";2368,53019
"914";2368,97494
"915";2369,31144
"916";2369,71713
"917";2370,1005
"918";2370,53744
"919";2370,86613
"920";2371,27963
"921";2371,663
"922";2372,06088
"923";2372,43644
"924";2372,85775
"925";2373,20988
"926";2373,61556
"927";2373,96769
"928";2374,35775
"929";2374,70988
"930";2375,12338
"931";2375,4755
"932";2375,88119
"933";2376,23331
"934";2376,639
"935";2377,01456
"936";2377,40463
"937";2377,77238
"938";2378,19369
"939";2378,538
"940";2378,97494
"941";2379,32706
"942";2379,764
"943";2380,1005
"944";2380,53744
"945";2380,90519
"946";2381,29525
"947";2381,67081
"948";2382,06869
"949";2382,45206
"950";2382,86556
"951";2383,21769
"952";2383,59994
"953";2383,95988
"954";2384,38119
"955";2384,7255
"956";2385,13119
"957";2385,4755
"958";2385,86556
"959";2386,20988
"960";2386,60775
"961";2386,92863
"962";2387,33431
"963";2387,67863
"964";2388,09213
"965";2388,45206
"966";2388,84994
"967";2389,19425
"968";2389,59994
"969";2389,94425
"970";2390,33431
"971";2390,70206
"972";2391,08431
"973";2391,45206
"974";2391,84994
"975";2392,18644
"976";2392,59994
"977";2392,95206
"978";2393,35775
"979";2393,69425
"980";2394,08431
"981";2394,45988
"982";2394,84213
"983";2395,17863
