"";"x"
"1";1507,83
"2";1508,106
"3";1508,651
"4";1508,982
"5";1509,443
"6";1509,914
"7";1510,217
"8";1510,506
"9";1510,921
"10";1511,344
"11";1511,787
"12";1512,104
"13";1512,449
"14";1512,78
"15";1513,428
"16";1513,963
"17";1514,326
"18";1514,625
"19";1515,044
"20";1515,519
"21";1515,934
"22";1516,279
"23";1516,712
"24";1517,085
"25";1517,388
"26";1517,733
"27";1518,12
"28";1518,423
"29";1518,726
"30";1519,113
"31";1519,542
"32";1519,919
"33";1520,521
"34";1520,969
"35";1521,286
"36";1521,763
"37";1522,211
"38";1522,584
"39";1523,176
"40";1523,522
"41";1523,82
"42";1524,184
"43";1524,669
"44";1524,916
"45";1525,289
"46";1525,522
"47";1525,937
"48";1526,282
"49";1526,613
"50";1526,958
"51";1527,261
"52";1527,648
"53";1527,984
"54";1528,389
"55";1528,805
"56";1529,15
"57";1529,495
"58";1529,9
"59";1530,301
"60";1530,721
"61";1531,08
"62";1531,555
"63";1531,868
"64";1532,185
"65";1532,549
"66";1533,081
"67";1533,351
"68";1533,714
"69";1534,013
"70";1534,377
"71";1534,894
"72";1535,245
"73";1535,632
"74";1536,047
"75";1536,234
"76";1536,61
"77";1537,156
"78";1537,473
"79";1537,902
"80";1538,247
"81";1538,597
"82";1538,909
"83";1539,446
"84";1539,861
"85";1540,424
"86";1540,681
"87";1541,213
"88";1541,702
"89";1542,21
"90";1542,686
"91";1543,205
"92";1543,722
"93";1544,501
"94";1544,762
"95";1545,265
"96";1545,81
"97";1546,314
"98";1546,845
"99";1547,334
"100";1547,884
"101";1548,401
"102";1548,933
"103";1549,436
"104";1550,058
"105";1550,491
"106";1551,037
"107";1551,54
"108";1552,072
"109";1552,663
"110";1553,124
"111";1553,657
"112";1554,188
"113";1554,72
"114";1555,27
"115";1555,858
"116";1556,333
"117";1556,858
"118";1557,403
"119";1557,977
"120";1558,466
"121";1559,286
"122";1559,603
"123";1560,312
"124";1560,629
"125";1561,133
"126";1561,604
"127";1562,182
"128";1562,657
"129";1563,174
"130";1563,706
"131";1564,271
"132";1564,76
"133";1565,32
"134";1565,809
"135";1566,313
"136";1566,848
"137";1567,379
"138";1567,925
"139";1568,53
"140";1569,005
"141";1569,522
"142";1570,054
"143";1570,659
"144";1571,137
"145";1571,757
"146";1572,316
"147";1572,834
"148";1573,323
"149";1573,914
"150";1574,404
"151";1575,006
"152";1575,496
"153";1576,088
"154";1576,679
"155";1577,239
"156";1577,832
"157";1578,365
"158";1578,882
"159";1579,516
"160";1580,121
"161";1580,681
"162";1581,114
"163";1581,472
"164";1581,832
"165";1582,321
"166";1582,969
"167";1583,547
"168";1584,106
"169";1584,595
"170";1585,202
"171";1585,694
"172";1586,328
"173";1586,817
"174";1587,349
"175";1587,908
"176";1588,444
"177";1589,004
"178";1589,549
"179";1590,197
"180";1590,714
"181";1591,189
"182";1591,809
"183";1592,285
"184";1592,906
"185";1593,396
"186";1594,016
"187";1594,505
"188";1595,121
"189";1595,61
"190";1596,189
"191";1596,749
"192";1597,238
"193";1597,872
"194";1598,217
"195";1598,595
"196";1598,954
"197";1599,313
"198";1599,699
"199";1600,093
"200";1600,495
"201";1600,886
"202";1601,273
"203";1601,66
"204";1602,024
"205";1602,41
"206";1602,783
"207";1603,189
"208";1603,534
"209";1603,907
"210";1604,281
"211";1604,672
"212";1605,045
"213";1605,432
"214";1605,81
"215";1606,198
"216";1606,585
"217";1606,977
"218";1607,353
"219";1607,744
"220";1608,131
"221";1608,518
"222";1608,91
"223";1609,283
"224";1609,671
"225";1610,062
"226";1610,449
"227";1610,823
"228";1611,186
"229";1611,573
"230";1611,975
"231";1612,366
"232";1612,753
"233";1613,141
"234";1613,518
"235";1613,92
"236";1614,298
"237";1614,699
"238";1615,086
"239";1615,478
"240";1615,865
"241";1616,257
"242";1616,644
"243";1617,032
"244";1617,423
"245";1617,81
"246";1618,197
"247";1618,588
"248";1618,99
"249";1619,381
"250";1619,768
"251";1620,183
"252";1620,575
"253";1620,976
"254";1621,367
"255";1621,785
"256";1622,176
"257";1622,591
"258";1622,997
"259";1623,398
"260";1623,803
"261";1624,205
"262";1624,593
"263";1624,998
"264";1625,357
"265";1625,777
"266";1626,178
"267";1626,565
"268";1626,943
"269";1627,345
"270";1627,737
"271";1628,124
"272";1628,512
"273";1628,92
"274";1629,321
"275";1629,713
"276";1630,114
"277";1630,506
"278";1630,908
"279";1631,309
"280";1631,701
"281";1632,116
"282";1632,494
"283";1632,909
"284";1633,301
"285";1633,702
"286";1634,103
"287";1634,523
"288";1634,925
"289";1635,33
"290";1635,746
"291";1636,138
"292";1636,543
"293";1636,972
"294";1637,364
"295";1637,779
"296";1638,167
"297";1638,586
"298";1638,988
"299";1639,407
"300";1639,808
"301";1640,199
"302";1640,587
"303";1641,006
"304";1641,407
"305";1641,795
"306";1642,2
"307";1642,601
"308";1642,993
"309";1643,396
"310";1643,802
"311";1644,203
"312";1644,594
"313";1644,981
"314";1645,383
"315";1645,789
"316";1646,176
"317";1646,582
"318";1646,983
"319";1647,376
"320";1647,778
"321";1648,197
"322";1648,586
"323";1649,001
"324";1649,393
"325";1649,794
"326";1650,186
"327";1650,59
"328";1650,996
"329";1651,411
"330";1651,817
"331";1652,204
"332";1652,624
"333";1653,025
"334";1653,444
"335";1653,859
"336";1654,264
"337";1654,662
"338";1655,062
"339";1655,482
"340";1655,883
"341";1656,302
"342";1656,717
"343";1657,108
"344";1657,495
"345";1657,902
"346";1658,302
"347";1658,694
"348";1659,082
"349";1659,497
"350";1659,89
"351";1660,29
"352";1660,696
"353";1661,083
"354";1661,47
"355";1661,876
"356";1662,291
"357";1662,682
"358";1663,069
"359";1663,475
"360";1663,876
"361";1664,263
"362";1664,655
"363";1665,064
"364";1665,465
"365";1665,852
"366";1666,244
"367";1666,631
"368";1667,036
"369";1667,423
"370";1667,825
"371";1668,23
"372";1668,617
"373";1669,023
"374";1669,397
"375";1669,813
"376";1670,19
"377";1670,592
"378";1670,998
"379";1671,385
"380";1671,758
"381";1672,165
"382";1672,552
"383";1672,958
"384";1673,345
"385";1673,732
"386";1674,11
"387";1674,497
"388";1674,884
"389";1675,289
"390";1675,663
"391";1676,036
"392";1676,414
"393";1676,814
"394";1677,206
"395";1677,593
"396";1677,994
"397";1678,386
"398";1678,786
"399";1679,193
"400";1679,58
"401";1679,987
"402";1680,388
"403";1680,775
"404";1681,181
"405";1681,582
"406";1681,974
"407";1682,361
