"";"x"
"1";1442,30713
"2";1442,89275
"3";1443,43213
"4";1443,91619
"5";1444,47119
"6";1444,97869
"7";1445,55713
"8";1446,05681
"9";1446,59619
"10";1447,10369
"11";1447,65088
"12";1448,16619
"13";1448,69775
"14";1449,21306
"15";1449,76025
"16";1450,28338
"17";1450,83056
"18";1451,35369
"19";1451,90088
"20";1452,40838
"21";1452,96338
"22";1453,47088
"23";1453,97119
"24";1454,54119
"25";1455,09619
"26";1455,61931
"27";1456,15869
"28";1456,62713
"29";1457,24463
"30";1457,76775
"31";1458,32275
"32";1458,83806
"33";1459,40088
"34";1459,91619
"35";1460,47119
"36";1460,99431
"37";1461,54931
"38";1462,06463
"39";1462,59619
"40";1463,13494
"41";1463,68213
"42";1464,14275
"43";1464,75244
"44";1465,25213
"45";1465,81494
"46";1466,34588
"47";1466,90088
"48";1467,424
"49";1467,96338
"50";1468,46306
"51";1468,93994
"52";1469,51775
"53";1470,06494
"54";1470,58025
"55";1471,13525
"56";1471,65056
"57";1472,19775
"58";1472,72088
"59";1473,26806
"60";1473,77556
"61";1474,31494
"62";1474,83806
"63";1475,36963
"64";1475,88494
"65";1476,43213
"66";1476,94744
"67";1477,48681
"68";1477,93963
"69";1478,56494
"70";1479,08806
"71";1479,64306
"72";1480,18181
"73";1480,73681
"74";1481,25213
"75";1481,80713
"76";1482,33025
"77";1482,88525
"78";1483,40056
"79";1483,96338
"80";1484,49431
"81";1485,04931
"82";1485,50213
"83";1486,12744
"84";1486,65056
"85";1487,20556
"86";1487,65838
"87";1488,26806
"88";1488,79119
"89";1489,33838
"90";1489,86931
"91";1490,40869
"92";1490,924
"93";1491,47119
"94";1491,94744
"95";1492,55713
"96";1493,05681
"97";1493,604
"98";1494,1115
"99";1494,6665
"100";1495,174
"101";1495,71338
"102";1496,2365
"103";1496,79931
"104";1497,31463
"105";1497,86181
"106";1498,38494
"107";1498,93994
"108";1499,47088
"109";1499,95556
"110";1500,549
"111";1501,104
"112";1501,60369
"113";1502,15088
"114";1502,62713
"115";1503,03369
"116";1503,39275
"117";1503,76806
"118";1504,14275
"119";1504,55713
"120";1504,924
"121";1505,31494
"122";1505,65838
"123";1506,0415
"124";1506,40838
"125";1506,82275
"126";1507,15838
"127";1507,53369
"128";1507,89275
"129";1508,28369
"130";1508,71306
"131";1509,08838
"132";1509,40056
"133";1509,80713
"134";1510,15056
"135";1510,53369
"136";1510,94744
"137";1511,31494
"138";1511,65056
"139";1512,0415
"140";1512,40838
"141";1512,7915
"142";1513,18181
"143";1513,5415
"144";1513,90056
"145";1514,28369
"146";1514,65838
"147";1515,04931
"148";1515,43181
"149";1515,7915
"150";1516,18963
"151";1516,56494
"152";1516,95525
"153";1517,29931
"154";1517,65838
"155";1518,04931
"156";1518,43963
"157";1518,83056
"158";1519,16619
"159";1519,55713
"160";1519,91619
"161";1520,34619
"162";1520,70525
"163";1521,07275
"164";1521,43181
"165";1521,81494
"166";1522,18181
"167";1522,57275
"168";1522,93963
"169";1523,354
"170";1523,69744
"171";1524,11181
"172";1524,51775
"173";1524,86963
"174";1525,26775
"175";1525,59619
"176";1525,97088
"177";1526,354
"178";1526,77556
"179";1527,11181
"180";1527,47869
"181";1527,90088
"182";1528,24431
"183";1528,6665
"184";1529,03338
"185";1529,40088
"186";1529,76775
"187";1530,15869
"188";1530,55681
"189";1530,94775
"190";1531,29119
"191";1531,71338
"192";1532,05681
"193";1532,44775
"194";1532,83025
"195";1533,24463
"196";1533,58806
"197";1533,98681
"198";1534,35369
"199";1534,77588
"200";1535,1115
"201";1535,51025
"202";1535,88494
"203";1536,26806
"204";1536,65056
"205";1537,07275
"206";1537,41619
"207";1537,83838
"208";1538,21306
"209";1538,57275
"210";1538,93963
"211";1539,33056
"212";1539,70525
"213";1540,08056
"214";1540,46306
"215";1540,88525
"216";1541,22088
"217";1541,61963
"218";1542,01775
"219";1542,40869
"220";1542,75213
"221";1543,14306
"222";1543,56463
"223";1543,90088
"224";1544,27556
"225";1544,73681
"226";1545,10369
"227";1545,44775
"228";1545,80681
"229";1546,19775
"230";1546,57244
"231";1546,96338
"232";1547,34588
"233";1547,73681
"234";1548,13494
"235";1548,48681
"236";1548,83806
"237";1549,22119
"238";1549,58806
"239";1549,979
"240";1550,34588
"241";1550,77588
"242";1551,11931
"243";1551,50244
"244";1551,90056
"245";1552,25244
"246";1552,63494
"247";1553,01806
"248";1553,37713
"249";1553,76806
"250";1554,13494
"251";1554,51025
"252";1554,94744
"253";1555,28369
"254";1555,65056
"255";1556,0415
"256";1556,40056
"257";1556,78369
"258";1557,15056
"259";1557,61963
"260";1557,90056
"261";1558,29931
"262";1558,66619
"263";1559,08056
"264";1559,43181
"265";1559,81494
"266";1560,22088
"267";1560,58056
"268";1560,97869
"269";1561,40869
"270";1561,78338
"271";1562,11963
"272";1562,50994
"273";1562,93213
"274";1563,25213
"275";1563,69775
"276";1564,08025
"277";1564,42431
"278";1564,85369
"279";1565,18213
"280";1565,61931
"281";1566,01025
"282";1566,37713
"283";1566,77588
"284";1567,08806
"285";1567,479
"286";1567,8615
"287";1568,31494
"288";1568,63494
"289";1569,06494
"290";1569,47088
"291";1569,83838
"292";1570,19744
"293";1570,63525
"294";1571,00213
"295";1571,33838
"296";1571,72088
"297";1572,11963
"298";1572,54119
"299";1572,9165
"300";1573,25994
"301";1573,65869
"302";1574,03338
"303";1574,43213
"304";1574,81463
"305";1575,19775
"306";1575,58025
"307";1576,02588
"308";1576,39275
"309";1576,80713
"310";1577,11931
"311";1577,58056
"312";1577,93963
"313";1578,27588
"314";1578,65056
"315";1579,0415
"316";1579,424
"317";1579,83056
"318";1580,22869
"319";1580,59619
"320";1580,93963
"321";1581,33056
"322";1581,69744
"323";1582,08838
"324";1582,52556
"325";1582,92431
"326";1583,24431
"327";1583,6665
"328";1584,02556
"329";1584,44775
"330";1584,799
"331";1585,24463
"332";1585,56463
"333";1585,97119
"334";1586,34588
"335";1586,75244
"336";1587,15838
"337";1587,53369
"338";1587,96306
"339";1588,30713
"340";1588,674
"341";1589,08838
"342";1589,44744
"343";1589,83838
"344";1590,21306
"345";1590,62744
"346";1590,97869
"347";1591,40088
"348";1591,75213
"349";1592,18213
"350";1592,58806
"351";1592,92431
"352";1593,3615
"353";1593,69775
"354";1594,08025
"355";1594,47119
"356";1594,91619
"357";1595,34619
"358";1595,64275
"359";1596,04931
"360";1596,47088
"361";1596,80713
"362";1597,20525
"363";1597,57275
"364";1597,93963
"365";1598,354
"366";1598,74431
"367";1599,14306
"368";1599,50213
"369";1599,92431
"370";1600,30681
"371";1600,6665
"372";1601,09588
"373";1601,47119
"374";1601,82244
"375";1602,28369
"376";1602,65838
"377";1602,99463
"378";1603,37713
"379";1603,76806
"380";1604,21306
"381";1604,58056
"382";1604,95525
"383";1605,354
"384";1605,71306
"385";1606,11181
"386";1606,49431
"387";1606,92431
"388";1607,33025
"389";1607,73681
"390";1608,11931
"391";1608,52588
"392";1608,90838
"393";1609,25244
"394";1609,64275
"395";1610,04931
"396";1610,49431
"397";1610,88525
"398";1611,2365
"399";1611,64306
"400";1612,08806
"401";1612,49463
"402";1612,80681
"403";1613,28369
"404";1613,63494
"405";1614,03369
"406";1614,41619
"407";1614,82275
"408";1615,21306
"409";1615,61181
"410";1616,00213
"411";1616,479
"412";1616,799
"413";1617,20556
"414";1617,60369
"415";1618,00244
"416";1618,39275
"417";1618,86181
"418";1619,22088
"419";1619,65869
"420";1619,99431
"421";1620,4165
"422";1620,79119
"423";1621,20556
"424";1621,58806
"425";1622,00244
"426";1622,45525
"427";1622,79931
"428";1623,19744
"429";1623,64306
"430";1623,9865
"431";1624,40869
"432";1624,85369
"433";1625,26025
"434";1625,58806
"435";1626,04931
"436";1626,43963
"437";1626,80713
"438";1627,24431
"439";1627,604
"440";1627,99431
"441";1628,43994
"442";1628,84588
"443";1629,19775
"444";1629,64275
"445";1630,04931
"446";1630,36931
"447";1630,78369
"448";1631,22869
"449";1631,58056
"450";1631,97869
"451";1632,38525
"452";1632,78338
"453";1633,229
"454";1633,64275
"455";1634,00244
"456";1634,46306
"457";1634,854
"458";1635,21306
"459";1635,62744
"460";1636,02556
"461";1636,43994
"462";1636,83806
"463";1637,24463
"464";1637,69744
"465";1638,08838
"466";1638,45525
"467";1638,86963
"468";1639,29119
"469";1639,67431
"470";1640,06463
"471";1640,48681
"472";1640,91619
"473";1641,36963
"474";1641,76775
"475";1642,13525
"476";1642,56463
"477";1642,92431
"478";1643,30681
"479";1643,76025
"480";1644,18963
"481";1644,53369
"482";1644,924
"483";1645,37744
"484";1645,72088
"485";1646,14306
"486";1646,49431
"487";1646,9165
"488";1647,31463
"489";1647,729
"490";1648,049
"491";1648,47119
"492";1648,81463
"493";1649,21338
"494";1649,59588
"495";1649,99463
"496";1650,40056
"497";1650,76025
"498";1651,15838
"499";1651,55713
"500";1651,93963
"501";1652,33056
"502";1652,70525
"503";1653,104
"504";1653,50994
"505";1653,9165
"506";1654,26775
"507";1654,72119
"508";1655,07244
"509";1655,45556
"510";1655,83806
"511";1656,23681
"512";1656,62713
"513";1657,03369
"514";1657,40838
"515";1657,79931
"516";1658,18181
"517";1658,604
"518";1658,94744
"519";1659,34619
"520";1659,77556
"521";1660,12744
"522";1660,55681
"523";1660,90869
"524";1661,29119
"525";1661,72119
"526";1662,05681
"527";1662,49463
"528";1662,83806
"529";1663,27588
"530";1663,61931
"531";1664,01806
"532";1664,39275
"533";1664,79931
"534";1665,174
"535";1665,56494
"536";1665,94744
"537";1666,39306
"538";1666,75994
"539";1667,104
"540";1667,47869
"541";1667,87744
"542";1668,2365
"543";1668,6665
"544";1669,01775
"545";1669,47119
"546";1669,78338
"547";1670,21338
"548";1670,56463
"549";1671,01806
"550";1671,39275
"551";1671,729
"552";1672,08806
"553";1672,479
"554";1672,85369
"555";1673,30713
"556";1673,62713
"557";1674,04931
"558";1674,39275
"559";1674,82275
"560";1675,15056
"561";1675,54931
"562";1675,93963
"563";1676,354
"564";1676,69744
"565";1677,15869
"566";1677,47088
"567";1677,82275
"568";1678,2365
"569";1678,69775
"570";1679,06463
"571";1679,40088
"572";1679,83025
"573";1680,19775
"574";1680,54119
"575";1680,97119
"576";1681,37713
"577";1681,74463
"578";1682,08025
"579";1682,5415
"580";1682,8615
"581";1683,26806
"582";1683,63494
"583";1684,03369
"584";1684,45525
"585";1684,86181
"586";1685,18181
"587";1685,61181
"588";1685,95525
"589";1686,34619
"590";1686,7365
"591";1687,12744
"592";1687,52556
"593";1687,95556
"594";1688,34588
"595";1688,76025
"596";1689,14275
"597";1689,52588
"598";1689,90838
"599";1690,354
"600";1690,674
"601";1691,11181
"602";1691,4865
"603";1691,90088
"604";1692,30681
"605";1692,65869
"606";1693,03338
"607";1693,43994
"608";1693,82244
"609";1694,22119
"610";1694,6115
"611";1695,01025
"612";1695,38494
"613";1695,7915
"614";1696,15838
"615";1696,56494
"616";1696,94744
"617";1697,37744
"618";1697,72869
"619";1698,12744
"620";1698,50213
"621";1698,97119
"622";1699,299
"623";1699,70556
"624";1700,08806
"625";1700,52588
"626";1700,88494
"627";1701,2915
"628";1701,68181
"629";1702,11181
"630";1702,47869
"631";1702,86181
"632";1703,2365
"633";1703,64306
"634";1704,08025
"635";1704,45556
"636";1704,81463
"637";1705,27588
"638";1705,65056
"639";1706,03369
"640";1706,39275
"641";1706,7915
"642";1707,16619
"643";1707,57275
"644";1707,95525
"645";1708,39306
"646";1708,74431
"647";1709,18213
"648";1709,53338
"649";1709,9165
"650";1710,31463
"651";1710,74463
"652";1711,14275
"653";1711,52588
"654";1711,93181
"655";1712,30713
"656";1712,65838
"657";1713,104
"658";1713,47869
"659";1713,87744
"660";1714,20525
"661";1714,63525
"662";1714,97088
"663";1715,43994
"664";1715,79119
"665";1716,15869
"666";1716,54119
"667";1716,97119
"668";1717,34588
"669";1717,72119
"670";1718,11931
"671";1718,5415
"672";1718,89275
"673";1719,2915
"674";1719,674
"675";1720,12744
"676";1720,45525
"677";1720,86181
"678";1721,29119
"679";1721,64306
"680";1722,07244
"681";1722,42431
"682";1722,81463
"683";1723,24463
"684";1723,60369
"685";1723,98681
"686";1724,37713
"687";1724,80713
"688";1725,15056
"689";1725,58056
"690";1725,93181
"691";1726,37744
"692";1726,72869
"693";1727,12744
"694";1727,56463
"695";1727,93994
"696";1728,31463
"697";1728,74463
"698";1729,1115
"699";1729,48681
"700";1729,89275
"701";1730,26806
"702";1730,61931
"703";1731,02588
"704";1731,46306
"705";1731,83838
"706";1732,20525
"707";1732,61181
"708";1732,94744
"709";1733,38525
"710";1733,7365
"711";1734,18213
"712";1734,53338
"713";1734,96338
"714";1735,36931
"715";1735,74463
"716";1736,14275
"717";1736,479
"718";1736,91619
"719";1737,2915
"720";1737,68963
"721";1738,07275
"722";1738,47869
"723";1738,854
"724";1739,18963
"725";1739,61963
"726";1739,96306
"727";1740,38525
"728";1740,79119
"729";1741,15869
"730";1741,50213
"731";1741,92431
"732";1742,27556
"733";1742,65869
"734";1743,04119
"735";1743,49463
"736";1743,81463
"737";1744,20556
"738";1744,58806
"739";1745,02588
