"";"x"
"1";1055,928
"2";1056,376
"3";1056,764
"4";1056,992
"5";1057,467
"6";1057,871
"7";1058,23
"8";1058,562
"9";1059,195
"10";1059,769
"11";1060,1
"12";1060,389
"13";1060,748
"14";1061,093
"15";1061,438
"16";1061,799
"17";1062,2
"18";1062,573
"19";1062,946
"20";1063,45
"21";1063,725
"22";1064,07
"23";1064,685
"24";1065,322
"25";1065,896
"26";1066,297
"27";1066,642
"28";1066,945
"29";1067,505
"30";1067,953
"31";1068,312
"32";1068,643
"33";1069,189
"34";1069,791
"35";1070,037
"36";1070,467
"37";1070,714
"38";1071,087
"39";1071,418
"40";1071,861
"41";1072,209
"42";1072,596
"43";1072,999
"44";1073,363
"45";1073,577
"46";1074,193
"47";1074,696
"48";1074,972
"49";1075,401
"50";1075,704
"51";1076,119
"52";1076,422
"53";1076,665
"54";1077,155
"55";1077,486
"56";1077,962
"57";1078,307
"58";1078,751
"59";1079,026
"60";1079,361
"61";1079,678
"62";1080,238
"63";1080,555
"64";1080,881
"65";1081,371
"66";1081,673
"67";1081,916
"68";1082,275
"69";1082,652
"70";1082,965
"71";1083,398
"72";1083,814
"73";1084,076
"74";1084,492
"75";1085,065
"76";1085,498
"77";1085,886
"78";1086,423
"79";1086,811
"80";1087,23
"81";1087,645
"82";1088,051
"83";1088,424
"84";1088,825
"85";1089,232
"86";1089,661
"87";1090,062
"88";1090,454
"89";1090,869
"90";1091,289
"91";1091,69
"92";1092,11
"93";1092,483
"94";1092,899
"95";1093,258
"96";1093,74
"97";1094,099
"98";1094,543
"99";1094,936
"100";1095,394
"101";1095,828
"102";1096,332
"103";1096,822
"104";1097,326
"105";1097,844
"106";1098,362
"107";1098,866
"108";1099,383
"109";1099,901
"110";1100,42
"111";1100,943
"112";1101,489
"113";1102,021
"114";1102,553
"115";1103,085
"116";1103,62
"117";1104,138
"118";1104,67
"119";1105,174
"120";1105,72
"121";1106,259
"122";1106,777
"123";1107,309
"124";1107,86
"125";1108,394
"126";1108,926
"127";1109,477
