"";"x"
"1";1531,86469
"2";1532,45056
"3";1532,98188
"4";1533,55994
"5";1534,02875
"6";1534,52088
"7";1535,02875
"8";1535,55213
"9";1536,06
"10";1536,59119
"11";1537,08344
"12";1537,61463
"13";1538,16156
"14";1538,6615
"15";1539,17719
"16";1539,6615
"17";1540,21625
"18";1540,70838
"19";1541,22406
"20";1541,79431
"21";1542,29438
"22";1542,79431
"23";1543,31781
"24";1543,87244
"25";1544,38813
"26";1544,94275
"27";1545,39594
"28";1545,96619
"29";1546,45063
"30";1547,02088
"31";1547,52094
"32";1548,05994
"33";1548,60688
"34";1549,14588
"35";1549,66156
"36";1550,20838
"37";1550,72406
"38";1551,23181
"39";1551,73188
"40";1552,32556
"41";1552,79438
"42";1553,29431
"43";1553,84125
"44";1554,34119
"45";1554,88031
"46";1555,38806
"47";1555,91156
"48";1556,41931
"49";1556,935
"50";1557,50525
"51";1558,00531
"52";1558,52869
"53";1559,02875
"54";1559,55213
"55";1560,06781
"56";1560,66931
"57";1561,185
"58";1561,69275
"59";1562,19281
"60";1562,76306
"61";1563,27875
"62";1563,86463
"63";1564,39594
"64";1564,92713
"65";1565,44281
"66";1565,99744
"67";1566,51313
"68";1567,099
"69";1567,63031
"70";1568,1615
"71";1568,67719
"72";1569,30994
"73";1569,86469
"74";1570,40369
"75";1570,95063
"76";1571,55213
"77";1572,14594
"78";1572,69275
"79";1573,2475
"80";1573,83338
"81";1574,41938
"82";1574,95838
"83";1575,56781
"84";1576,09119
"85";1576,64594
"86";1577,20838
"87";1577,77094
"88";1578,30994
"89";1578,84125
"90";1579,38806
"91";1579,95063
"92";1580,49744
"93";1581,02094
"94";1581,62244
"95";1582,14594
"96";1582,70056
"97";1583,23188
"98";1583,75525
"99";1584,31781
"100";1584,83338
"101";1585,3725
"102";1585,974
"103";1586,48188
"104";1587,08338
"105";1587,61469
"106";1588,11463
"107";1588,66156
"108";1589,19275
"109";1589,63813
"110";1590,08338
"111";1590,41938
"112";1590,7865
"113";1591,13813
"114";1591,52869
"115";1591,90375
"116";1592,30994
"117";1592,70844
"118";1593,099
"119";1593,46625
"120";1593,849
"121";1594,20844
"122";1594,59119
"123";1594,95844
"124";1595,34119
"125";1595,70844
"126";1596,099
"127";1596,45844
"128";1596,83338
"129";1597,20063
"130";1597,61463
"131";1597,98969
"132";1598,38025
"133";1598,7475
"134";1599,13806
"135";1599,50531
"136";1599,87244
"137";1600,26313
"138";1600,67713
"139";1601,04438
"140";1601,42713
"141";1601,84906
"142";1602,19275
"143";1602,53656
"144";1602,91931
"145";1603,33344
"146";1603,73181
"147";1604,08344
"148";1604,49744
"149";1604,86469
"150";1605,27088
"151";1605,63031
"152";1606,01306
"153";1606,41938
"154";1606,81775
"155";1607,19281
"156";1607,55994
"157";1607,95844
"158";1608,35681
"159";1608,73188
"160";1609,13806
"161";1609,48969
"162";1609,9115
"163";1610,30219
"164";1610,67713
"165";1611,06781
"166";1611,48963
"167";1611,86469
"168";1612,27869
"169";1612,65375
"170";1613,04431
"171";1613,44281
"172";1613,85681
"173";1614,25531
"174";1614,6615
"175";1615,06
"176";1615,474
"177";1615,85688
"178";1616,27088
"179";1616,67719
"180";1617,04431
"181";1617,41156
"182";1617,7865
"183";1618,20063
"184";1618,59119
"185";1618,96625
"186";1619,36463
"187";1619,75531
"188";1620,1615
"189";1620,53656
"190";1620,92713
"191";1621,32563
"192";1621,73963
"193";1622,1225
"194";1622,52869
"195";1622,89594
"196";1623,31775
"197";1623,70844
"198";1624,15369
"199";1624,53656
"200";1624,9115
"201";1625,29438
"202";1625,69275
"203";1626,08344
"204";1626,474
"205";1626,91156
"206";1627,32556
"207";1627,71625
"208";1628,13025
"209";1628,50531
"210";1628,94275
"211";1629,31781
"212";1629,74744
"213";1630,13031
"214";1630,5365
"215";1630,92719
"216";1631,35681
"217";1631,73188
"218";1632,13806
"219";1632,52875
"220";1632,94275
"221";1633,32563
"222";1633,73963
"223";1634,1225
"224";1634,5365
"225";1634,91938
"226";1635,30213
"227";1635,70844
"228";1636,15369
"229";1636,4975
"230";1636,90369
"231";1637,27875
"232";1637,69275
"233";1638,06781
"234";1638,45838
"235";1638,8725
"236";1639,2865
"237";1639,66938
"238";1640,06775
"239";1640,45844
"240";1640,87244
"241";1641,23969
"242";1641,67713
"243";1642,06
"244";1642,474
"245";1642,91938
"246";1643,2865
"247";1643,70844
"248";1644,07556
"249";1644,52094
"250";1644,9115
"251";1645,27875
"252";1645,71619
"253";1646,09906
"254";1646,54431
"255";1646,89594
"256";1647,32556
"257";1647,70844
"258";1648,16931
"259";1648,51313
"260";1648,93494
"261";1649,31
"262";1649,724
"263";1650,10688
"264";1650,49744
"265";1650,89594
"266";1651,30213
"267";1651,66938
"268";1652,08338
"269";1652,45844
"270";1652,87244
"271";1653,26313
"272";1653,65369
"273";1654,03656
"274";1654,41931
"275";1654,88813
"276";1655,26306
"277";1655,64594
"278";1656,0365
"279";1656,41156
"280";1656,83338
"281";1657,20063
"282";1657,599
"283";1657,98969
"284";1658,39588
"285";1658,77094
"286";1659,15369
