"";"x"
"1";1650,15463
"2";1663,34213
"3";1663,86556
"4";1664,30306
"5";1664,70931
"6";1665,18588
"7";1665,65463
"8";1666,12338
"9";1666,59213
"10";1667,10775
"11";1667,56869
"12";1668,02181
"13";1668,49056
"14";1668,95931
"15";1669,40463
"16";1669,87338
"17";1670,33431
"18";1670,79525
"19";1671,27181
"20";1671,77963
"21";1672,22494
"22";1672,7015
"23";1673,17025
"24";1673,65463
"25";1674,09213
"26";1674,56869
"27";1675,014
"28";1675,514
"29";1675,95931
"30";1676,43588
"31";1676,89681
"32";1677,38119
"33";1677,8265
"34";1678,34213
"35";1678,80306
"36";1679,29525
"37";1679,75619
"38";1680,24056
"39";1680,69369
"40";1681,23275
"41";1681,66244
"42";1682,17025
"43";1682,62338
"44";1683,13119
"45";1683,59213
"46";1684,0765
"47";1684,53744
"48";1685,02963
"49";1685,49056
"50";1685,96713
"51";1686,41244
"52";1686,91244
"53";1687,36556
"54";1687,84213
"55";1688,31088
"56";1688,80306
"57";1689,31088
"58";1689,77181
"59";1690,23275
"60";1690,72494
"61";1691,2015
"62";1691,70931
"63";1692,18588
"64";1692,68588
"65";1693,15463
"66";1693,65463
"67";1694,11556
"68";1694,62338
"69";1695,09213
"70";1695,60775
"71";1696,06869
"72";1696,56088
"73";1697,02963
"74";1697,53744
"75";1697,99838
"76";1698,514
"77";1698,98275
"78";1699,48275
"79";1699,93588
"80";1700,41244
"81";1700,86556
"82";1701,37338
"83";1701,84213
"84";1702,36556
"85";1702,86556
"86";1703,36556
"87";1703,83431
"88";1704,36556
"89";1704,8265
"90";1705,34213
"91";1705,81088
"92";1706,29525
"93";1706,77963
"94";1707,27181
"95";1707,73275
"96";1708,25619
"97";1708,73275
"98";1709,22494
"99";1709,67806
"100";1710,20931
"101";1710,68588
"102";1711,2015
"103";1711,7015
"104";1712,15463
"105";1712,63119
"106";1713,139
"107";1713,61556
"108";1714,12338
"109";1714,59213
"110";1715,09994
"111";1715,55306
"112";1716,09213
"113";1716,56869
"114";1717,0765
"115";1717,56088
"116";1718,06869
"117";1718,53744
"118";1719,02963
"119";1719,49056
"120";1719,97494
"121";1720,4515
"122";1720,95931
"123";1721,35775
"124";1721,74838
"125";1722,09994
"126";1722,33431
"127";1722,87338
"128";1723,23275
"129";1723,5765
"130";1723,92806
"131";1724,27181
"132";1724,7015
"133";1725,02181
"134";1725,36556
"135";1725,71713
"136";1726,12338
"137";1726,46713
"138";1726,87338
"139";1727,2015
"140";1727,55306
"141";1727,91244
"142";1728,31088
"143";1728,62338
"144";1729,05306
"145";1729,35775
"146";1729,77963
"147";1730,09994
"148";1730,45931
"149";1730,83431
"150";1731,22494
"151";1731,56088
"152";1731,91244
"153";1732,24056
"154";1732,64681
"155";1732,95931
"156";1733,31869
"157";1733,66244
"158";1734,04525
"159";1734,37338
"160";1734,75619
"161";1735,06869
"162";1735,46713
