"";"x"
"1";1653,38581
"2";1653,9325
"3";1654,45613
"4";1654,94813
"5";1655,43269
"6";1655,995
"7";1656,51081
"8";1657,04188
"9";1657,52644
"10";1658,07313
"11";1658,58113
"12";1659,12781
"13";1659,65144
"14";1660,21375
"15";1660,70613
"16";1661,245
"17";1661,76863
"18";1662,32313
"19";1662,8155
"20";1663,36219
"21";1663,88581
"22";1664,44031
"23";1664,95613
"24";1665,51063
"25";1666,02644
"26";1666,58094
"27";1667,07331
"28";1667,63563
"29";1668,16706
"30";1668,73719
"31";1669,253
"32";1669,8075
"33";1670,3155
"34";1670,88563
"35";1671,38581
"36";1671,94813
"37";1672,44831
"38";1672,995
"39";1673,51081
"40";1674,07313
"41";1674,57331
"42";1675,12781
"43";1675,61238
"44";1676,1825
"45";1676,6905
"46";1677,23719
"47";1677,74519
"48";1678,22938
"49";1678,79206
"50";1679,33875
"51";1679,83894
"52";1680,38563
"53";1680,88581
"54";1681,44813
"55";1681,97175
"56";1682,51063
"57";1682,99519
"58";1683,58094
"59";1684,12019
"60";1684,6825
"61";1685,22175
"62";1685,76844
"63";1686,3155
"64";1686,88563
"65";1687,39363
"66";1687,94031
"67";1688,46394
"68";1689,01844
"69";1689,54206
"70";1690,10438
"71";1690,62019
"72";1691,1825
"73";1691,67488
"74";1692,22938
"75";1692,72956
"76";1693,28406
"77";1693,76863
"78";1694,37781
"79";1694,90925
"80";1695,48719
"81";1695,99519
"82";1696,54969
"83";1697,07331
"84";1697,62781
"85";1698,12019
"86";1698,65125
"87";1699,128
"88";1699,67469
"89";1700,18269
"90";1700,71375
"91";1701,21394
"92";1701,78406
"93";1702,29206
"94";1702,84656
"95";1703,36238
"96";1703,92469
"97";1704,46394
"98";1705,01844
"99";1705,54206
"100";1706,09656
"101";1706,59675
"102";1707,12
"103";1707,62019
"104";1708,1825
"105";1708,6905
"106";1709,25281
"107";1709,79988
"108";1710,37
"109";1710,87019
"110";1711,41688
"111";1711,9405
"112";1712,51063
"113";1713,02644
"114";1713,58875
"115";1714,01863
"116";1714,47938
"117";1714,87019
"118";1715,245
"119";1715,628
"120";1716,01844
"121";1716,378
"122";1716,69813
"123";1717,13581
"124";1717,51844
"125";1717,80769
"126";1718,19031
"127";1718,53425
"128";1718,9325
"129";1719,27644
"130";1719,67469
"131";1720,02644
"132";1720,48719
"133";1720,76081
"134";1721,23719
"135";1721,55769
"136";1721,90125
"137";1722,253
"138";1722,63563
"139";1723,04988
"140";1723,4325
"141";1723,80769
"142";1724,22156
"143";1724,55769
"144";1724,89344
"145";1725,29988
"146";1725,65125
"147";1725,99519
"148";1726,40125
"149";1726,8155
"150";1727,17469
"151";1727,53425
"152";1727,94813
"153";1728,32331
"154";1728,70594
"155";1729,05769
"156";1729,495
"157";1729,88581
"158";1730,26844
"159";1730,60456
"160";1731,01063
"161";1731,42488
"162";1731,77625
"163";1732,16706
"164";1732,54188
"165";1732,89363
"166";1733,35438
"167";1733,66706
"168";1734,06531
"169";1734,42488
"170";1734,83875
"171";1735,26081
"172";1735,64344
"173";1736,02644
"174";1736,41688
"175";1736,79988
"176";1737,16688
"177";1737,51863
"178";1737,95594
"179";1738,28425
"180";1738,69813
"181";1739,08894
"182";1739,495
"183";1739,878
"184";1740,22938
"185";1740,61238
"186";1741,01063
"187";1741,42488
"188";1741,78406
"189";1742,14363
"190";1742,62781
"191";1742,93269
"192";1743,33875
"193";1743,6905
"194";1744,13563
"195";1744,52644
"196";1744,91688
"197";1745,24519
"198";1745,72938
"199";1746,01863
"200";1746,51844
"201";1746,78425
"202";1747,19813
"203";1747,61238
"204";1747,97938
"205";1748,39363
"206";1748,76063
"207";1749,11238
"208";1749,52625
"209";1749,88581
"210";1750,29188
"211";1750,6905
"212";1751,08094
"213";1751,43269
"214";1751,83875
"215";1752,1905
"216";1752,58875
"217";1753,01081
"218";1753,37
"219";1753,72956
"220";1754,14344
"221";1754,52644
"222";1755,01844
"223";1755,28425
"224";1755,69813
"225";1756,08113
"226";1756,45594
"227";1756,8155
"228";1757,23719
"229";1757,58894
"230";1758,00281
"231";1758,35456
"232";1758,79188
"233";1759,15925
"234";1759,51844
"235";1759,93269
"236";1760,38563
"237";1760,65144
"238";1761,11219
"239";1761,4405
"240";1761,83875
"241";1762,24519
"242";1762,64344
"243";1762,99519
"244";1763,38563
"245";1763,74519
"246";1764,16688
"247";1764,58113
"248";1765,02625
"249";1765,29206
"250";1765,70594
"251";1766,12019
"252";1766,56531
"253";1766,82331
"254";1767,32313
"255";1767,58113
"256";1767,995
"257";1768,38581
"258";1768,83094
"259";1769,13581
"260";1769,5575
"261";1769,95613
"262";1770,31531
"263";1770,68269
"264";1771,08875
"265";1771,44831
"266";1771,85438
"267";1772,21394
"268";1772,67469
"269";1773,03425
"270";1773,44813
"271";1773,8155
"272";1774,17469
"273";1774,52644
"274";1774,9325
"275";1775,29988
"276";1775,71375
"277";1776,07331
"278";1776,51844
"279";1776,83894
"280";1777,25281
"281";1777,60456
"282";1778,01063
"283";1778,4405
"284";1778,79969
"285";1779,16706
"286";1779,62
"287";1779,9405
"288";1780,34656
"289";1780,71394
"290";1781,12
"291";1781,47956
"292";1781,89344
"293";1782,3155
"294";1782,70594
"295";1783,01863
"296";1783,42469
"297";1783,84675
"298";1784,19031
"299";1784,62019
"300";1784,97156
"301";1785,3155
"302";1785,72938
"303";1786,128
"304";1786,50281
"305";1786,91706
"306";1787,27625
"307";1787,628
"308";1788,07313
"309";1788,38581
"310";1788,79188
"311";1789,13581
"312";1789,54969
"313";1789,89363
"314";1790,29969
"315";1790,72175
"316";1791,08094
"317";1791,39363
"318";1791,79969
"319";1792,13581
"320";1792,53406
"321";1792,92488
"322";1793,29969
"323";1793,65144
"324";1794,15125
"325";1794,41706
"326";1794,90906
"327";1795,18269
"328";1795,57313
"329";1795,93269
"330";1796,39344
"331";1796,70613
"332";1797,16688
"333";1797,47956
"334";1797,89344
"335";1798,24519
"336";1798,65125
"337";1799,003
"338";1799,44813
"339";1799,8155
"340";1800,16688
"341";1800,52644
"342";1800,92469
"343";1801,29206
"344";1801,69031
"345";1802,04988
"346";1802,46375
"347";1802,8155
"348";1803,22156
"349";1803,628
"350";1803,98719
"351";1804,378
"352";1804,83094
"353";1805,08894
"354";1805,495
"355";1805,85456
"356";1806,31531
"357";1806,628
"358";1807,03406
"359";1807,39363
"360";1807,79969
"361";1808,16706
"362";1808,57313
"363";1808,97956
"364";1809,34656
"365";1809,69831
"366";1810,09656
"367";1810,46394
"368";1810,87
"369";1811,22956
"370";1811,63563
"371";1812,003
"372";1812,40906
"373";1812,76863
"374";1813,22938
"375";1813,54206
"376";1813,94031
"377";1814,36238
"378";1814,76063
"379";1815,128
"380";1815,52625
"381";1815,83894
"382";1816,31531
"383";1816,63581
"384";1817,01063
"385";1817,40144
"386";1817,77625
"387";1818,13581
"388";1818,53406
"389";1818,94831
"390";1819,3075
"391";1819,72956
"392";1820,12781
"393";1820,46394
"394";1820,90125
"395";1821,26863
"396";1821,62781
"397";1821,97956
"398";1822,38563
"399";1822,80769
"400";1823,14344
"401";1823,503
"402";1823,90906
"403";1824,26863
"404";1824,6825
"405";1825,10456
"406";1825,495
"407";1825,8155
"408";1826,21375
"409";1826,62019
"410";1827,01844
"411";1827,33113
"412";1827,79188
"413";1828,09675
"414";1828,51844
"415";1828,91706
"416";1829,32313
"417";1829,628
"418";1830,02625
"419";1830,38581
"420";1830,79188
"421";1831,13581
"422";1831,54188
"423";1831,90144
"424";1832,29969
"425";1832,65144
"426";1833,04969
"427";1833,40144
"428";1833,81531
"429";1834,16706
"430";1834,56531
"431";1834,92488
"432";1835,33875
"433";1835,68269
"434";1836,13563
"435";1836,503
"436";1836,85438
"437";1837,21394
"438";1837,62781
"439";1837,97956
"440";1838,38563
"441";1838,74519
"442";1839,21375
"443";1839,58894
"444";1839,94031
"445";1840,30769
"446";1840,73719
"447";1841,03425
"448";1841,495
"449";1841,86238
"450";1842,25281
"451";1842,62019
"452";1842,97156
"453";1843,39363
"454";1843,73719
"455";1844,10456
"456";1844,51844
"457";1844,91706
"458";1845,27625
"459";1845,628
"460";1846,12
"461";1846,39363
"462";1846,79188
"463";1847,14363
"464";1847,54188
"465";1847,89363
"466";1848,3075
"467";1848,65925
"468";1849,06531
"469";1849,42488
"470";1849,83875
"471";1850,1905
"472";1850,59656
"473";1850,94831
"474";1851,34656
"475";1851,70613
"476";1852,10438
"477";1852,46394
"478";1852,87781
"479";1853,22956
"480";1853,62
"481";1853,97956
"482";1854,47938
"483";1854,73738
"484";1855,23719
"485";1855,503
"486";1855,89344
"487";1856,253
"488";1856,65125
"489";1857,003
"490";1857,40125
"491";1857,79206
"492";1858,19813
"493";1858,51081
"494";1858,91688
"495";1859,27644
"496";1859,67469
"497";1860,03425
"498";1860,44031
"499";1860,79206
"500";1861,26063
"501";1861,53425
"502";1861,92469
"503";1862,29206
"504";1862,69031
"505";1863,04206
"506";1863,53406
"507";1863,85456
"508";1864,20594
"509";1864,54988
"510";1865,01063
"511";1865,30769
