"";"x"
"1";1490,26925
"2";1495,29269
"3";1495,77638
"4";1496,21456
"5";1496,48731
"6";1496,91769
"7";1497,26075
"8";1497,64425
"9";1498,05763
"10";1498,45675
"11";1498,87794
"12";1499,26925
"13";1499,72169
"14";1500,14425
"15";1500,56544
"16";1500,97238
"17";1501,40919
"18";1501,83175
"19";1502,28419
"20";1502,68331
"21";1503,13575
"22";1503,5505
"23";1504,00294
"24";1504,4255
"25";1504,89356
"26";1505,32394
"27";1505,78419
"28";1506,23019
"29";1506,69825
"30";1507,14425
"31";1507,61231
"32";1508,06613
"33";1508,542
"34";1508,99581
"35";1509,47169
"36";1509,90988
"37";1510,38575
"38";1510,83956
"39";1511,32325
"40";1511,77706
"41";1512,27638
"42";1512,738
"43";1513,2295
"44";1513,70675
"45";1514,19825
"46";1514,66769
"47";1515,15919
"48";1515,62863
"49";1516,12794
"50";1516,58956
"51";1517,07325
"52";1517,53488
"53";1518,01075
"54";1518,48019
"55";1518,97169
"56";1519,44113
"57";1519,94044
"58";1520,40206
"59";1520,89356
"60";1521,363
"61";1521,8545
"62";1522,30831
"63";1522,792
"64";1523,26144
"65";1523,75294
"66";1524,21456
"67";1524,70606
"68";1525,1755
"69";1525,65919
"70";1526,12863
"71";1526,62013
"72";1527,08175
"73";1527,55763
"74";1528,03488
"75";1528,51856
"76";1528,988
"77";1529,47169
"78";1529,93331
"79";1530,40919
"80";1530,88644
"81";1531,37794
"82";1531,83956
"83";1532,33106
"84";1532,8005
"85";1533,29981
"86";1533,76144
"87";1534,26075
"88";1534,73019
"89";1535,21388
"90";1535,68331
"91";1536,18263
"92";1536,63644
"93";1537,13575
"94";1537,60519
"95";1538,09669
"96";1538,56613
"97";1539,05763
"98";1539,53488
"99";1540,01856
"100";1540,49581
"101";1540,98731
"102";1541,46456
"103";1541,95606
"104";1542,41769
"105";1542,90919
"106";1543,37081
"107";1543,86231
"108";1544,32394
"109";1544,81544
"110";1545,28488
"111";1545,77638
"112";1546,238
"113";1546,7295
"114";1547,19894
"115";1547,68263
"116";1548,14425
"117";1548,64356
"118";1549,10519
"119";1549,59669
"120";1550,06613
"121";1550,55763
"122";1551,03488
"123";1551,51856
"124";1551,988
"125";1552,47169
"126";1552,94113
"127";1553,42481
"128";1553,89425
"129";1554,38575
"130";1554,83956
"131";1555,26856
"132";1555,613
"133";1555,99513
"134";1556,35519
"135";1556,74513
"136";1557,09738
"137";1557,33106
"138";1557,69894
"139";1558,18263
"140";1558,50363
"141";1558,86231
"142";1559,1755
"143";1559,542
"144";1559,87863
"145";1560,24513
"146";1560,55831
"147";1560,94825
"148";1561,26925
"149";1561,63575
"150";1561,98019
"151";1562,34669
"152";1562,6755
"153";1563,04981
"154";1563,38644
"155";1563,74513
"156";1564,08956
"157";1564,44825
"158";1564,79269
"159";1565,167
"160";1565,488
"161";1565,86231
"162";1566,19113
"163";1566,57325
"164";1566,89425
"165";1567,26075
"166";1567,59738
"167";1567,95606
"168";1568,30831
"169";1568,63575
"170";1568,988
"171";1569,37013
"172";1569,69894
"173";1570,04981
"174";1570,40206
"175";1570,75294
"176";1571,12081
"177";1571,48731
"178";1571,82394
"179";1572,19825
"180";1572,51925
"181";1572,88575
"182";1573,21456
"183";1573,58888
"184";1573,93331
"185";1574,27638
"186";1574,64425
"187";1575,00294
"188";1575,363
"189";1575,7295
"190";1576,07394
"191";1576,45606
"192";1576,77706
"193";1577,14356
"194";1577,48019
"195";1577,84669
"196";1578,1755
"197";1578,542
"198";1578,87863
"199";1579,26075
"200";1579,59738
"201";1579,98731
"202";1580,31613
"203";1580,667
"204";1581,04269
"205";1581,39356
"206";1581,738
"207";1582,11231
"208";1582,44894
"209";1582,8545
"210";1583,16769
"211";1583,52638
"212";1583,88644
"213";1584,25294
"214";1584,59738
"215";1584,96388
"216";1585,30831
"217";1585,667
"218";1586,02706
"219";1586,417
"220";1586,74581
"221";1587,12794
"222";1587,47238
"223";1587,84669
"224";1588,20675
"225";1588,58888
"226";1588,9255
"227";1589,30763
"228";1589,64425
"229";1590,02638
"230";1590,363
"231";1590,7295
"232";1591,06613
"233";1591,44044
"234";1591,76144
"235";1592,11231
"236";1592,46456
"237";1592,83106
"238";1593,15988
"239";1593,53419
"240";1593,84738
"241";1594,21388
"242";1594,54269
"243";1594,90919
"244";1595,23019
"245";1595,62794
"246";1595,91769
"247";1596,24513
"248";1596,60519
"249";1596,917
"250";1597,3005
"251";1597,65919
"252";1597,988
"253";1598,37013
"254";1598,71456
"255";1599,08888
"256";1599,43331
"257";1599,78419
"258";1600,12863
"259";1600,51075
"260";1600,863
"261";1601,22169
"262";1601,58175
"263";1601,94825
"264";1602,31613
"265";1602,72169
"266";1603,0505
"267";1603,43263
"268";1603,77706
"269";1604,15919
"270";1604,51144
"271";1604,88575
"272";1605,238
"273";1605,62013
"274";1605,98019
"275";1606,3545
"276";1606,71456
"277";1607,08106
"278";1607,44113
"279";1607,81544
"280";1608,1755
"281";1608,56544
"282";1608,91769
"283";1609,29981
"284";1609,62863
"285";1610,042
"286";1610,37863
"287";1610,74513
"288";1611,08956
"289";1611,50294
"290";1611,84738
"291";1612,22169
"292";1612,58175
"293";1612,95606
"294";1613,3005
"295";1613,71388
"296";1614,0505
"297";1614,43263
"298";1614,78488
"299";1615,15919
"300";1615,51144
"301";1615,88575
"302";1616,26144
"303";1616,65138
"304";1616,98019
"305";1617,38575
"306";1617,73019
"307";1618,12794
"308";1618,47238
"309";1618,84669
"310";1619,19894
"311";1619,58888
"312";1619,94113
"313";1620,29981
"314";1620,66769
"315";1621,05763
"316";1621,40988
"317";1621,80763
"318";1622,16769
"319";1622,54981
"320";1622,91769
"321";1623,31544
"322";1623,65988
"323";1624,02638
"324";1624,39425
"325";1624,81544
"326";1625,12081
"327";1625,48731
"328";1625,84738
"329";1626,23731
"330";1626,58175
"331";1627,00294
"332";1627,31613
"333";1627,71388
"334";1628,06613
"335";1628,44825
"336";1628,81613
"337";1629,19044
"338";1629,57394
"339";1629,917
