"";"Time";"exp";"insp";"idx"
"1";1423,24;0;1;38
"2";1424,84;1;0;70
"3";1427,39;0;1;121
"4";1428,94;1;0;152
"5";1431,44;0;1;202
"6";1433,39;1;0;241
"7";1436,19;0;1;297
"8";1438,04;1;0;334
"9";1441,14;0;1;396
"10";1443,14;1;0;436
"11";1445,59;0;1;485
"12";1447,14;1;0;516
"13";1449,39;0;1;561
"14";1450,59;1;0;585
"15";1452,79;0;1;629
"16";1453,04;1;0;634
"17";1453,34;0;1;640
"18";1453,99;1;0;653
"19";1454,74;0;1;668
"20";1456,04;1;0;694
"21";1457,89;0;1;731
"22";1458,49;1;0;743
"23";1459,59;0;1;765
"24";1460,24;1;0;778
"25";1461,09;0;1;795
"26";1461,54;1;0;804
"27";1462,54;0;1;824
"28";1463,59;1;0;845
"29";1464,99;0;1;873
"30";1466,29;1;0;899
"31";1468,04;0;1;934
"32";1468,54;1;0;944
"33";1469,09;0;1;955
"34";1469,84;1;0;970
"35";1471,74;0;1;1008
"36";1472,59;1;0;1025
"37";1474,39;0;1;1061
"38";1475,04;1;0;1074
"39";1476,04;0;1;1094
"40";1476,99;1;0;1113
"41";1477,94;0;1;1132
"42";1479,14;1;0;1156
"43";1481,14;0;1;1196
"44";1482,44;1;0;1222
"45";1484,24;0;1;1258
"46";1485,69;1;0;1287
"47";1488,04;0;1;1334
"48";1488,89;1;0;1351
"49";1490,14;0;1;1376
"50";1490,79;1;0;1389
"51";1492,69;0;1;1427
"52";1493,64;1;0;1446
"53";1496,69;0;1;1507
"54";1497,69;1;0;1527
"55";1499,49;0;1;1563
"56";1500,84;1;0;1590
"57";1502,49;0;1;1623
"58";1503,94;1;0;1652
"59";1505,84;0;1;1690
"60";1506,99;1;0;1713
"61";1508,69;0;1;1747
"62";1510,04;1;0;1774
"63";1511,59;0;1;1805
"64";1512,94;1;0;1832
"65";1514,69;0;1;1867
"66";1515,14;1;0;1876
"67";1516,04;0;1;1894
"68";1516,89;1;0;1911
"69";1517,99;0;1;1933
"70";1519,09;1;0;1955
"71";1520,19;0;1;1977
"72";1521,24;1;0;1998
"73";1522,44;0;1;2022
"74";1523,54;1;0;2044
"75";1524,69;0;1;2067
"76";1525,74;1;0;2088
"77";1526,94;0;1;2112
"78";1528,04;1;0;2134
"79";1529,14;0;1;2156
"80";1530,19;1;0;2177
"81";1531,09;0;1;2195
"82";1532,14;1;0;2216
"83";1533,29;0;1;2239
"84";1534,34;1;0;2260
"85";1535,54;0;1;2284
"86";1536,69;1;0;2307
"87";1537,84;0;1;2330
"88";1538,49;1;0;2343
"89";1539,39;0;1;2361
"90";1540,44;1;0;2382
"91";1541,69;0;1;2407
"92";1542,79;1;0;2429
"93";1543,99;0;1;2453
"94";1545,09;1;0;2475
"95";1546,19;0;1;2497
"96";1547,24;1;0;2518
"97";1548,44;0;1;2542
"98";1549,19;1;0;2557
"99";1550,69;0;1;2587
"100";1551,94;1;0;2612
"101";1553,09;0;1;2635
"102";1554,24;1;0;2658
"103";1555,44;0;1;2682
"104";1556,49;1;0;2703
"105";1557,64;0;1;2726
"106";1558,79;1;0;2749
"107";1559,94;0;1;2772
"108";1561,04;1;0;2794
"109";1562,24;0;1;2818
"110";1563,34;1;0;2840
"111";1564,44;0;1;2862
"112";1565,59;1;0;2885
"113";1566,74;0;1;2908
"114";1567,79;1;0;2929
"115";1569,04;0;1;2954
"116";1570,14;1;0;2976
"117";1571,29;0;1;2999
"118";1572,39;1;0;3021
"119";1573,59;0;1;3045
"120";1574,64;1;0;3066
"121";1575,89;0;1;3091
"122";1576,99;1;0;3113
"123";1578,19;0;1;3137
"124";1579,29;1;0;3159
"125";1580,64;0;1;3186
"126";1581,89;1;0;3211
"127";1582,84;0;1;3230
"128";1583,94;1;0;3252
"129";1585,14;0;1;3276
"130";1586,94;1;0;3312
"131";1588,24;0;1;3338
"132";1589,24;1;0;3358
"133";1590,49;0;1;3383
"134";1591,34;1;0;3400
"135";1592,69;0;1;3427
"136";1593,54;1;0;3444
"137";1594,04;0;1;3454
"138";1594,74;1;0;3468
"139";1595,19;0;1;3477
"140";1595,94;1;0;3492
"141";1597,14;0;1;3516
"142";1598,19;1;0;3537
"143";1599,39;0;1;3561
"144";1600,49;1;0;3583
"145";1601,74;0;1;3608
"146";1602,89;1;0;3631
"147";1603,99;0;1;3653
"148";1605,34;1;0;3680
"149";1606,39;0;1;3701
"150";1607,49;1;0;3723
"151";1608,69;0;1;3747
"152";1609,84;1;0;3770
"153";1610,99;0;1;3793
"154";1612,09;1;0;3815
"155";1613,34;0;1;3840
"156";1614,49;1;0;3863
"157";1615,69;0;1;3887
"158";1616,84;1;0;3910
"159";1617,99;0;1;3933
"160";1619,19;1;0;3957
"161";1620,34;0;1;3980
"162";1621,59;1;0;4005
"163";1622,74;0;1;4028
"164";1623,99;1;0;4053
"165";1625,19;0;1;4077
"166";1626,29;1;0;4099
"167";1627,49;0;1;4123
"168";1628,69;1;0;4147
"169";1629,89;0;1;4171
"170";1631,04;1;0;4194
"171";1632,24;0;1;4218
"172";1633,49;1;0;4243
"173";1634,74;0;1;4268
"174";1635,89;1;0;4291
"175";1637,09;0;1;4315
"176";1638,29;1;0;4339
"177";1639,49;0;1;4363
"178";1640,69;1;0;4387
"179";1641,89;0;1;4411
"180";1643,09;1;0;4435
"181";1644,29;0;1;4459
"182";1645,59;1;0;4485
"183";1646,84;0;1;4510
"184";1647,94;1;0;4532
"185";1649,24;0;1;4558
"186";1650,44;1;0;4582
"187";1651,64;0;1;4606
"188";1652,89;1;0;4631
"189";1654,14;0;1;4656
"190";1655,39;1;0;4681
"191";1656,64;0;1;4706
"192";1657,79;1;0;4729
"193";1659,04;0;1;4754
"194";1660,24;1;0;4778
"195";1661,39;0;1;4801
"196";1662,59;1;0;4825
"197";1663,69;0;1;4847
"198";1664,94;1;0;4872
"199";1666,09;0;1;4895
"200";1667,24;1;0;4918
"201";1668,39;0;1;4941
