"";"Time";"exp";"insp";"idx"
"1";1737,43;0;1;9
"2";1738,48;1;0;30
"3";1739,98;0;1;60
"4";1740,98;1;0;80
"5";1742,48;0;1;110
"6";1743,43;1;0;129
"7";1745,68;0;1;174
"8";1746,83;1;0;197
"9";1748,68;0;1;234
"10";1749,78;1;0;256
"11";1751,28;0;1;286
"12";1752,63;1;0;313
"13";1754,38;0;1;348
"14";1755,53;1;0;371
"15";1757,33;0;1;407
"16";1758,43;1;0;429
"17";1759,98;0;1;460
"18";1761,53;1;0;491
"19";1763,53;0;1;531
"20";1764,53;1;0;551
"21";1766,18;0;1;584
"22";1767,18;1;0;604
"23";1768,43;0;1;629
"24";1769,33;1;0;647
"25";1770,28;0;1;666
"26";1771,23;1;0;685
"27";1772,43;0;1;709
"28";1773,38;1;0;728
"29";1774,68;0;1;754
"30";1775,53;1;0;771
"31";1776,48;0;1;790
"32";1777,38;1;0;808
"33";1778,53;0;1;831
"34";1779,38;1;0;848
"35";1780,33;0;1;867
"36";1781,13;1;0;883
"37";1782,28;0;1;906
"38";1783,08;1;0;922
"39";1784,13;0;1;943
"40";1784,98;1;0;960
"41";1785,88;0;1;978
"42";1786,78;1;0;996
"43";1788,03;0;1;1021
"44";1789,08;1;0;1042
"45";1790,38;0;1;1068
"46";1791,03;1;0;1081
"47";1792,18;0;1;1104
"48";1793,13;1;0;1123
"49";1794,58;0;1;1152
"50";1795,58;1;0;1172
"51";1796,98;0;1;1200
"52";1797,98;1;0;1220
"53";1798,98;0;1;1240
"54";1799,93;1;0;1259
"55";1801,03;0;1;1281
"56";1802,08;1;0;1302
"57";1803,33;0;1;1327
"58";1804,38;1;0;1348
"59";1805,58;0;1;1372
"60";1806,48;1;0;1390
"61";1807,63;0;1;1413
"62";1808,63;1;0;1433
"63";1809,88;0;1;1458
"64";1810,83;1;0;1477
"65";1811,23;0;1;1485
"66";1811,93;1;0;1499
"67";1812,98;0;1;1520
"68";1813,98;1;0;1540
"69";1815,08;0;1;1562
"70";1815,88;1;0;1578
"71";1816,88;0;1;1598
"72";1817,83;1;0;1617
"73";1818,78;0;1;1636
"74";1819,53;1;0;1651
"75";1820,48;0;1;1670
"76";1821,48;1;0;1690
"77";1822,63;0;1;1713
"78";1823,58;1;0;1732
"79";1824,58;0;1;1752
"80";1825,48;1;0;1770
"81";1826,23;0;1;1785
"82";1827,08;1;0;1802
"83";1827,83;0;1;1817
"84";1828,58;1;0;1832
"85";1829,33;0;1;1847
"86";1829,93;1;0;1859
"87";1830,53;0;1;1871
"88";1830,98;1;0;1880
"89";1831,58;0;1;1892
"90";1832,23;1;0;1905
"91";1833,13;0;1;1923
"92";1833,83;1;0;1937
"93";1834,58;0;1;1952
"94";1835,38;1;0;1968
"95";1836,18;0;1;1984
"96";1836,93;1;0;1999
"97";1837,68;0;1;2014
"98";1838,38;1;0;2028
"99";1839,18;0;1;2044
"100";1839,93;1;0;2059
"101";1840,68;0;1;2074
"102";1841,28;1;0;2086
"103";1841,88;0;1;2098
"104";1842,53;1;0;2111
"105";1843,23;0;1;2125
"106";1843,83;1;0;2137
"107";1844,48;0;1;2150
"108";1845,28;1;0;2166
"109";1846,03;0;1;2181
"110";1846,68;1;0;2194
"111";1847,63;0;1;2213
"112";1848,58;1;0;2232
"113";1849,88;0;1;2258
"114";1850,73;1;0;2275
"115";1851,43;0;1;2289
"116";1852,13;1;0;2303
"117";1852,88;0;1;2318
"118";1853,53;1;0;2331
"119";1854,38;0;1;2348
"120";1855,03;1;0;2361
"121";1855,73;0;1;2375
"122";1856,33;1;0;2387
"123";1857,08;0;1;2402
"124";1857,68;1;0;2414
"125";1858,93;0;1;2439
"126";1859,48;1;0;2450
"127";1860,08;0;1;2462
"128";1860,83;1;0;2477
"129";1861,53;0;1;2491
"130";1862,28;1;0;2506
"131";1863,33;0;1;2527
"132";1864,38;1;0;2548
"133";1865,13;0;1;2563
"134";1865,78;1;0;2576
