"";"Time";"exp";"insp";"idx"
"1";981,653;0;1;43
"2";982,703;1;0;64
"3";984,653;0;1;103
"4";985,703;1;0;124
"5";986,653;0;1;143
"6";987,653;1;0;163
"7";991,003;0;1;230
"8";992,003;1;0;250
"9";993,403;0;1;278
"10";994,103;1;0;292
"11";995,503;0;1;320
"12";996,453;1;0;339
"13";998,053;0;1;371
"14";1001,103;1;0;432
"15";1004,353;0;1;497
"16";1005,853;1;0;527
"17";1008,103;0;1;572
"18";1009,303;1;0;596
"19";1011,103;0;1;632
"20";1012,053;1;0;651
"21";1013,553;0;1;681
"22";1015,103;1;0;712
"23";1016,303;0;1;736
"24";1017,253;1;0;755
"25";1018,353;0;1;777
"26";1018,703;1;0;784
"27";1019,603;0;1;802
"28";1021,353;1;0;837
"29";1023,603;0;1;882
"30";1025,753;1;0;925
"31";1027,703;0;1;964
"32";1029,503;1;0;1000
"33";1031,253;0;1;1035
"34";1033,053;1;0;1071
"35";1035,003;0;1;1110
"36";1036,453;1;0;1139
"37";1038,203;0;1;1174
"38";1040,003;1;0;1210
"39";1041,903;0;1;1248
"40";1043,453;1;0;1279
"41";1045,153;0;1;1313
"42";1047,053;1;0;1351
"43";1048,953;0;1;1389
"44";1050,653;1;0;1423
"45";1052,303;0;1;1456
"46";1053,953;1;0;1489
"47";1055,853;0;1;1527
"48";1057,303;1;0;1556
"49";1058,953;0;1;1589
"50";1059,903;1;0;1608
"51";1061,203;0;1;1634
"52";1062,553;1;0;1661
"53";1064,053;0;1;1691
"54";1065,703;1;0;1724
"55";1067,503;0;1;1760
"56";1068,803;1;0;1786
"57";1070,103;0;1;1812
"58";1070,953;1;0;1829
"59";1071,803;0;1;1846
"60";1073,503;1;0;1880
"61";1075,453;0;1;1919
"62";1076,853;1;0;1947
"63";1078,403;0;1;1978
"64";1080,003;1;0;2010
"65";1081,453;0;1;2039
"66";1083,153;1;0;2073
"67";1084,653;0;1;2103
"68";1085,503;1;0;2120
"69";1086,853;0;1;2147
"70";1087,853;1;0;2167
"71";1088,803;0;1;2186
"72";1089,953;1;0;2209
"73";1091,153;0;1;2233
"74";1091,903;1;0;2248
