"";"Time";"exp";"insp";"idx"
"47";1173,59;0;1;8407
"1318";1174,075;1;0;8441
"48";1175,592;0;1;8546
"1319";1178,318;1;0;8735
"49";1179,596;0;1;8824
"1320";1180,291;1;0;8872
"50";1181,327;0;1;8944
"1321";1182,454;1;0;9022
"51";1183,807;0;1;9116
"1322";1185,062;1;0;9203
"52";1186,489;0;1;9302
"1323";1187,022;1;0;9339
"53";1187,928;0;1;9402
"1324";1189,041;1;0;9479
"54";1190,627;0;1;9589
"1325";1192,036;1;0;9687
"55";1193,766;0;1;9807
"1326";1194,918;1;0;9887
"56";1196,099;0;1;9969
"1327";1197,092;1;0;10038
"57";1198,273;0;1;10120
"1328";1202,694;1;0;10427
"58";1205,288;0;1;10607
"1329";1206,024;1;0;10658
"59";1207,045;0;1;10729
"1330";1208,178;1;0;10808
"60";1209,159;0;1;10876
"1331";1210,285;1;0;10954
"61";1211,493;0;1;11038
"1332";1212,499;1;0;11108
"62";1213,707;0;1;11192
"1333";1214,859;1;0;11272
"63";1216,038;0;1;11354
"1334";1217,115;1;0;11429
"64";1218,365;0;1;11516
"1335";1219,36;1;0;11585
"65";1220,437;0;1;11660
"1336";1221,472;1;0;11732
"66";1222,679;0;1;11816
"1337";1223,7;1;0;11887
"67";1224,671;0;1;11954
"1338";1226,023;1;0;12048
"68";1227,301;0;1;12137
"1339";1228,494;1;0;12220
"69";1229,645;0;1;12300
"1340";1230,509;1;0;12360
"70";1231,545;0;1;12432
"1341";1232,17;1;0;12475
"71";1233,032;0;1;12535
"1342";1234,04;1;0;12605
"72";1235,145;0;1;12682
"1343";1236,399;1;0;12769
"73";1237,751;0;1;12863
"1344";1238,842;1;0;12939
"74";1239,937;0;1;13015
"1345";1241,132;1;0;13098
"75";1242,312;0;1;13180
"1346";1243,189;1;0;13241
"76";1244,397;0;1;13325
"1347";1245,39;1;0;13394
"77";1247,294;0;1;13526
"1348";1250,288;1;0;13734
"78";1251,593;0;1;13825
"1349";1252,63;1;0;13897
"79";1253,803;0;1;13978
"1350";1254,824;1;0;14049
"80";1255,99;0;1;14130
"1351";1256,807;1;0;14187
"81";1257,959;0;1;14267
"1352";1258,953;1;0;14336
"82";1260,045;0;1;14412
"1353";1261,26;1;0;14496
"83";1262,422;0;1;14577
"1354";1263,361;1;0;14642
"84";1264,598;0;1;14728
"1355";1265,82;1;0;14813
"85";1267,145;0;1;14905
"1356";1268,254;1;0;14982
"86";1269,406;0;1;15062
"1357";1271,117;1;0;15181
"87";1272,6;0;1;15284
"1358";1273,95;1;0;15378
"88";1274,841;0;1;15440
"1359";1276,153;1;0;15531
"89";1277,79;0;1;15645
"1360";1279,245;1;0;15746
"90";1280,635;0;1;15843
"1361";1281,587;1;0;15909
"91";1282,755;0;1;15990
"1362";1283,474;1;0;16040
"92";1284,654;0;1;16122
"1363";1285,85;1;0;16205
"93";1288,066;0;1;16359
"1364";1289,019;1;0;16425
"94";1290,06;0;1;16497
"1365";1290,834;1;0;16551
"95";1292,029;0;1;16634
"1366";1293,056;1;0;16705
"96";1293,83;0;1;16759
"1367";1295,416;1;0;16869
"97";1296,467;0;1;16942
"1368";1296,974;1;0;16977
"98";1298,341;0;1;17072
"1369";1299,102;1;0;17125
"99";1300,054;0;1;17191
"1370";1301,337;1;0;17280
"100";1302,514;0;1;17362
"1371";1303,639;1;0;17440
"101";1304,727;0;1;17515
"1372";1305,665;1;0;17580
"102";1306,902;0;1;17666
"1373";1307,737;1;0;17724
"103";1308,599;0;1;17784
"1374";1309,503;1;0;17844
"104";1310,482;0;1;17912
"1375";1311,332;1;0;17971
"105";1311,981;0;1;18016
"1376";1313,263;1;0;18105
"106";1314,601;0;1;18198
"1377";1315,52;1;0;18262
"107";1316,27;0;1;18314
"1378";1317,031;1;0;18367
"108";1317,881;0;1;18426
"1379";1318,951;1;0;18500
"109";1320,043;0;1;18576
"1380";1321,036;1;0;18645
"110";1321,572;0;1;18682
"1381";1322,734;1;0;18763
"111";1323,769;0;1;18835
"1382";1324,478;1;0;18884
"112";1325,557;0;1;18959
"1383";1326,177;1;0;19002
"113";1326,812;0;1;19046
"1384";1329,317;1;0;19220
"114";1329,821;0;1;19255
"1385";1330,913;1;0;19331
"115";1331,258;0;1;19355
"1386";1332,079;1;0;19412
"116";1333,176;0;1;19488
"1387";1334,094;1;0;19552
"117";1335,157;0;1;19626
"1388";1336,296;1;0;19705
"118";1337,074;0;1;19759
"1389";1337,503;1;0;19789
"119";1338,426;0;1;19853
"1390";1339,561;1;0;19932
"120";1340,3;0;1;19983
"1391";1341,191;1;0;20045
"121";1342,286;0;1;20121
"1392";1343,191;1;0;20184
"122";1344,356;0;1;20265
"1393";1345,648;1;0;20355
"123";1346,861;0;1;20439
"1394";1347,981;1;0;20517
"124";1349,076;0;1;20593
"1395";1349,967;1;0;20655
"125";1351,092;0;1;20733
"1396";1352,342;1;0;20820
"126";1353,507;0;1;20901
"1397";1354,59;1;0;20976
"127";1355,481;0;1;21038
"1398";1356,717;1;0;21124
"128";1357,826;0;1;21201
"1399";1358,773;1;0;21267
"129";1359,882;0;1;21344
"1400";1361,09;1;0;21428
"130";1362,12;0;1;21499
"1401";1363,267;1;0;21579
"131";1364,418;0;1;21659
"1402";1365,612;1;0;21742
"132";1366,591;0;1;21810
"1403";1367,855;1;0;21898
"133";1369,011;0;1;21978
"1404";1370,046;1;0;22050
"134";1371,253;0;1;22134
"1405";1372,318;1;0;22208
"135";1373,152;0;1;22266
"1406";1374,16;1;0;22336
"136";1375,241;0;1;22411
"1407";1376,367;1;0;22489
"137";1377,505;0;1;22568
"1408";1378,512;1;0;22638
"138";1379,59;0;1;22713
"1409";1380,748;1;0;22793
"139";1381,741;0;1;22862
"1410";1382,999;1;0;22949
"140";1384,16;0;1;23030
"1411";1385,195;1;0;23102
"141";1386,249;0;1;23175
"1412";1387,256;1;0;23245
"142";1388,361;0;1;23322
"1413";1389,555;1;0;23405
"143";1390,61;0;1;23478
"1414";1391,734;1;0;23556
"144";1392,769;0;1;23628
"1415";1393,937;1;0;23709
"145";1395,07;0;1;23788
"1416";1396,194;1;0;23866
"146";1397,16;0;1;23933
"1417";1398,487;1;0;24025
"147";1399,639;0;1;24105
"1418";1400,758;1;0;24183
"148";1401,798;0;1;24255
"1419";1402,788;1;0;24324
"149";1403,827;0;1;24396
"1420";1404,679;1;0;24455
"150";1405,617;0;1;24520
"1421";1406,695;1;0;24595
"151";1407,647;0;1;24661
"1422";1408,468;1;0;24718
"152";1409,429;0;1;24785
"1423";1410,451;1;0;24856
"153";1411,491;0;1;24928
"1424";1412,716;1;0;25013
"154";1413,738;0;1;25084
"1425";1414,862;1;0;25162
"155";1416,011;0;1;25242
"1426";1417,252;1;0;25328
"156";1418,274;0;1;25399
"1427";1419,255;1;0;25467
"157";1420,221;0;1;25534
"1428";1421,355;1;0;25613
"158";1422,535;0;1;25695
"1429";1423,617;1;0;25770
"159";1424,709;0;1;25846
"1430";1425,53;1;0;25903
"160";1426,559;0;1;25974
"1431";1427,553;1;0;26043
"161";1428,342;0;1;26098
"1432";1429,107;1;0;26151
"162";1429,971;0;1;26211
"1433";1430,736;1;0;26264
"163";1431,51;0;1;26318
"1434";1433,05;1;0;26425
"164";1434,391;0;1;26518
"1435";1435,315;1;0;26582
"165";1436,276;0;1;26649
"1436";1437,345;1;0;26723
"166";1438,437;0;1;26799
"1437";1439,417;1;0;26867
"167";1440,294;0;1;26928
"1438";1441,438;1;0;27007
"168";1442,717;0;1;27096
"1439";1443,799;1;0;27171
"169";1444,592;0;1;27226
"1440";1445,657;1;0;27300
"170";1446,781;0;1;27378
"1441";1448,185;1;0;27475
"171";1449,02;0;1;27533
"1442";1449,959;1;0;27598
"172";1450,892;0;1;27663
"1443";1451,471;1;0;27703
"173";1452,326;0;1;27762
"1444";1452,947;1;0;27805
"174";1453,782;0;1;27863
"1445";1454,701;1;0;27927
"175";1455,582;0;1;27988
"1446";1456,637;1;0;28059
"176";1457,602;0;1;28126
"1447";1458,569;1;0;28193
"177";1459,618;0;1;28266
"1448";1460,686;1;0;28340
"178";1461,721;0;1;28412
"1449";1462,764;1;0;28484
"179";1463,771;0;1;28554
"1450";1464,821;1;0;28627
"180";1465,815;0;1;28696
"1451";1466,837;1;0;28767
"181";1467,891;0;1;28840
"1452";1469,026;1;0;28919
"182";1470,198;0;1;29000
"1453";1471,452;1;0;29087
"183";1472,502;0;1;29160
"1454";1473,566;1;0;29234
"184";1474,578;0;1;29304
"1455";1475,586;1;0;29374
"185";1476,565;0;1;29442
"1456";1477,662;1;0;29518
"186";1478,74;0;1;29593
"1457";1479,837;1;0;29669
"187";1480,915;0;1;29744
"1458";1482,024;1;0;29821
"188";1483,163;0;1;29900
"1459";1484,22;1;0;29973
"189";1485,214;0;1;30042
"1460";1486,305;1;0;30118
"190";1487,457;0;1;30198
"1461";1488,65;1;0;30281
"191";1489,748;0;1;30357
"1462";1490,9;1;0;30437
"192";1492,052;0;1;30517
"1463";1493,292;1;0;30603
"193";1494,37;0;1;30678
"1464";1495,363;1;0;30747
"194";1496,444;0;1;30822
"1465";1497,522;1;0;30897
"195";1498,693;0;1;30978
"1466";1499,873;1;0;31060
"196";1501,026;0;1;31140
"1467";1502,135;1;0;31217
"197";1503,259;0;1;31295
"1468";1504,424;1;0;31376
"198";1505,653;0;1;31461
"1469";1506,773;1;0;31539
"199";1507,881;0;1;31616
"1470";1509,004;1;0;31694
"200";1510,054;0;1;31767
"1471";1511,407;1;0;31861
"201";1512,765;0;1;31955
"1472";1513,715;1;0;32021
"202";1514,652;0;1;32086
"1473";1515,599;1;0;32152
"203";1516,694;0;1;32228
"1474";1517,371;1;0;32275
"204";1518,205;0;1;32333
"1475";1519,184;1;0;32401
"205";1520,21;0;1;32472
"1476";1521,046;1;0;32530
"206";1521,812;0;1;32583
"1477";1522,75;1;0;32648
"207";1523,785;0;1;32720
"1478";1524,605;1;0;32777
"208";1525,286;0;1;32824
"1479";1526,177;1;0;32886
"209";1527,146;0;1;32953
"1480";1528,196;1;0;33026
"210";1529,175;0;1;33094
"1481";1530,327;1;0;33174
"211";1531,395;0;1;33248
"1482";1532,576;1;0;33330
"212";1533,681;0;1;33407
"1483";1534,908;1;0;33492
"213";1535,93;0;1;33563
"1484";1536,494;1;0;33602
"214";1537,286;0;1;33657
"1485";1538,425;1;0;33736
"215";1539,445;0;1;33807
"1486";1540,551;1;0;33884
"216";1541,75;0;1;33967
"1487";1542,931;1;0;34049
"217";1543,98;0;1;34122
"1488";1545,119;1;0;34201
"218";1546,243;0;1;34279
"1489";1547,324;1;0;34354
"219";1548,43;0;1;34431
"1490";1549,169;1;0;34482
"220";1549,947;0;1;34536
"1491";1550,754;1;0;34592
"221";1551,389;0;1;34636
"1492";1552,051;1;0;34682
"222";1552,886;0;1;34740
"1493";1553,868;1;0;34808
"223";1554,847;0;1;34876
"1494";1555,869;1;0;34947
"224";1556,781;0;1;35010
"1495";1557,789;1;0;35080
"225";1558,854;0;1;35154
"1496";1559,53;1;0;35201
"226";1560,211;0;1;35248
"1497";1561,475;1;0;35336
"227";1562,613;0;1;35415
"1498";1563,58;1;0;35482
"228";1564,29;0;1;35531
"1499";1564,906;1;0;35574
"229";1566,002;0;1;35650
"1500";1567,024;1;0;35721
"230";1567,873;0;1;35780
"1501";1568,596;1;0;35830
"231";1569,418;0;1;35887
"1502";1570,197;1;0;35941
"232";1570,889;0;1;35989
"1503";1571,953;1;0;36063
"233";1572,979;0;1;36134
"1504";1574,258;1;0;36223
"234";1575,328;0;1;36297
"1505";1575,93;1;0;36339
"235";1576,952;0;1;36410
"1506";1577,566;1;0;36452
"236";1578,2;0;1;36496
"1507";1579,106;1;0;36559
"237";1579,942;0;1;36617
"1508";1581,052;1;0;36694
"238";1582,232;0;1;36776
"1509";1583,356;1;0;36854
"239";1584,378;0;1;36925
"1510";1585,593;1;0;37009
"240";1586,656;0;1;37083
"1511";1588,051;1;0;37180
"241";1589,404;0;1;37274
"1512";1590,314;1;0;37337
"242";1591,267;0;1;37403
"1513";1592,46;1;0;37485
"243";1593,524;0;1;37559
"1514";1594,704;1;0;37641
"244";1595,741;0;1;37713
"1515";1596,937;1;0;37796
"245";1598,307;0;1;37891
"1516";1599,492;1;0;37971
"246";1600,615;0;1;38049
"1517";1601,808;1;0;38132
"247";1602,905;0;1;38208
"1518";1604,159;1;0;38295
"248";1604,919;0;1;38348
"1519";1606,202;1;0;38437
"249";1607,402;0;1;38520
"1520";1608,218;1;0;38577
"250";1609,604;0;1;38673
"1521";1610,957;1;0;38767
"251";1611,88;0;1;38831
"1522";1613,089;1;0;38915
"252";1614,273;0;1;38997
"1523";1615,267;1;0;39066
"253";1616,2;0;1;39131
"1524";1617,587;1;0;39227
"254";1618,866;0;1;39316
"1525";1619,831;1;0;39383
"255";1620,817;0;1;39451
"1526";1622,17;1;0;39545
"256";1623,393;0;1;39630
"1527";1624,158;1;0;39683
"257";1625,007;0;1;39742
"1528";1626,071;1;0;39816
"258";1627,153;0;1;39891
"1529";1628,051;1;0;39953
"259";1628,757;0;1;40002
"1530";1629,549;1;0;40057
"260";1630,37;0;1;40114
"1531";1631,969;1;0;40225
"261";1633,578;0;1;40337
"1532";1635,019;1;0;40437
"262";1636,245;0;1;40522
"1533";1637,336;1;0;40598
"263";1638,722;0;1;40694
"1534";1640,173;1;0;40795
"264";1641,24;0;1;40869
"1535";1642,64;1;0;40966
"265";1644,151;0;1;41071
"1536";1645,531;1;0;41167
"266";1646,538;0;1;41237
"1537";1648,035;1;0;41341
"267";1649,304;0;1;41429
"1538";1650,055;1;0;41481
"268";1650,862;0;1;41537
"1539";1652,414;1;0;41645
"269";1653,811;0;1;41742
"1540";1654,948;1;0;41821
"270";1655,867;0;1;41885
"1541";1656,932;1;0;41959
"271";1657,925;0;1;42028
"1542";1658,731;1;0;42084
"272";1659,621;0;1;42146
"1543";1661,007;1;0;42242
"273";1662,257;0;1;42329
"1544";1663,829;1;0;42438
"274";1665,141;0;1;42529
"1545";1666,004;1;0;42589
"275";1666,954;0;1;42655
"1546";1667,975;1;0;42726
"276";1668,782;0;1;42782
"1547";1670,05;1;0;42870
"277";1671,318;0;1;42958
"1548";1672,828;1;0;43063
"278";1674,381;0;1;43171
"1549";1675,593;1;0;43255
"279";1676,353;0;1;43308
"1550";1677,822;1;0;43410
"280";1679,25;0;1;43509
"1551";1680,589;1;0;43602
"281";1681,667;0;1;43677
"1552";1682,618;1;0;43743
"282";1683,537;0;1;43807
"1553";1684,774;1;0;43893
"283";1685,9;0;1;43971
"1554";1687,34;1;0;44071
"284";1688,548;0;1;44155
"1555";1689,584;1;0;44227
"285";1690,535;0;1;44293
"1556";1691,226;1;0;44341
"286";1692,02;0;1;44396
"1557";1692,801;1;0;44450
"287";1693,603;0;1;44506
"1558";1695,044;1;0;44606
"288";1696,397;0;1;44700
"1559";1697,013;1;0;44743
"289";1697,847;0;1;44801
"1560";1699,139;1;0;44891
"290";1700,498;0;1;44985
"1561";1701,561;1;0;45059
"291";1702,495;0;1;45124
"1562";1703,546;1;0;45197
"292";1704,283;0;1;45248
"1563";1705,258;1;0;45316
"293";1706,28;0;1;45387
"1564";1707,142;1;0;45447
"294";1708,213;0;1;45521
"1565";1709,131;1;0;45585
"295";1709,835;0;1;45634
"1566";1710,642;1;0;45690
"296";1711,691;0;1;45763
"1567";1712,512;1;0;45820
"297";1715,437;0;1;46014
"1568";1716,402;1;0;46081
"298";1717,181;0;1;46135
"1569";1718,333;1;0;46215
"299";1720,597;0;1;46372
"1570";1721,634;1;0;46444
"300";1722,143;0;1;46479
"1571";1723,212;1;0;46553
"301";1724,075;0;1;46613
"1572";1724,912;1;0;46671
"302";1725,705;0;1;46726
"1573";1726,499;1;0;46781
"303";1727,567;0;1;46855
"1574";1728,575;1;0;46925
"304";1729,356;0;1;46979
"1575";1730,35;1;0;47048
"305";1731,235;0;1;47109
"1576";1731,785;1;0;47147
"306";1732,708;0;1;47211
"1577";1733,889;1;0;47293
"307";1734,379;0;1;47327
"1578";1735,057;1;0;47374
"308";1736,245;0;1;47456
"1579";1736,866;1;0;47499
"309";1737,818;0;1;47565
"1580";1739,088;1;0;47653
"310";1740,227;0;1;47732
"1581";1742,634;1;0;47899
"311";1744,285;0;1;48011
"1582";1745,325;1;0;48083
"312";1746,216;0;1;48145
"1583";1747,341;1;0;48223
"313";1748,161;0;1;48280
"1584";1748,376;1;0;48295
"314";1749,658;0;1;48384
"1585";1750,756;1;0;48460
"315";1751,956;0;1;48543
"1586";1752,921;1;0;48610
"316";1753,584;0;1;48656
"1587";1754,951;1;0;48751
"317";1756,319;0;1;48846
"1588";1757,341;1;0;48917
"318";1758,454;0;1;48994
"1589";1759,462;1;0;49064
"319";1760,399;0;1;49129
"1590";1762,144;1;0;49250
"320";1763,843;0;1;49368
"1591";1764,934;1;0;49444
"321";1766,824;0;1;49575
"1592";1767,935;1;0;49652
"322";1768,08;0;1;49662
"1593";1769,922;1;0;49790
"323";1770,179;0;1;49808
"1594";1771,546;1;0;49903
"324";1773,867;0;1;50064
"1595";1778,232;1;0;50367
"325";1780,425;0;1;50519
"1596";1782,798;1;0;50684
"326";1787,393;0;1;51003
"1597";1788,849;1;0;51104
"327";1789,974;0;1;51182
"1598";1791,079;1;0;51259
"328";1791,955;0;1;51320
"1599";1792,995;1;0;51392
"329";1793,602;0;1;51434
"1600";1794,956;1;0;51528
"330";1795,921;0;1;51595
"1601";1796,942;1;0;51666
"331";1797,935;0;1;51735
"1602";1798,893;1;0;51801
"332";1799,941;0;1;51874
"1603";1801,042;1;0;51950
"333";1802,091;0;1;52023
"1604";1803,042;1;0;52089
"334";1804,464;0;1;52188
"1605";1805,802;1;0;52281
"335";1806,868;0;1;52355
"1606";1807,642;1;0;52409
"336";1808,585;0;1;52474
"1607";1810,918;1;0;52636
"337";1812,298;0;1;52732
"1608";1813,048;1;0;52784
"338";1814,112;0;1;52858
"1609";1815,078;1;0;52925
"339";1815,714;0;1;52969
"1610";1817,715;1;0;53108
"340";1820,528;0;1;53303
"1611";1821,522;1;0;53372
"341";1823,296;0;1;53495
"1612";1823,739;1;0;53526
"342";1825,699;0;1;53662
"1613";1827,243;1;0;53769
"343";1828,824;0;1;53879
"1614";1829,924;1;0;53955
"344";1832,112;0;1;54107
"1615";1833,339;1;0;54192
"345";1835,527;0;1;54344
"1616";1837,113;1;0;54454
"346";1838,064;0;1;54520
"1617";1838,596;1;0;54557
"347";1840,052;0;1;54658
"1618";1842,531;1;0;54830
"348";1843,739;0;1;54914
"1619";1844,187;1;0;54945
"349";1845,085;0;1;55007
"1620";1847,13;1;0;55140
"350";1848,267;0;1;55219
"1621";1849,576;1;0;55310
"351";1850,701;0;1;55388
"1622";1852,518;1;0;55514
"352";1853,67;0;1;55594
"1623";1855,12;1;0;55695
"353";1857,267;0;1;55844
"1624";1858,214;1;0;55910
"354";1858,573;0;1;55935
"1625";1859,959;1;0;56031
"355";1861,429;0;1;56133
"1626";1862,812;1;0;56229
"356";1865,692;0;1;56420
"1627";1867,04;1;0;56513
"357";1868,668;0;1;56626
"1628";1869,718;1;0;56699
"358";1870,711;0;1;56768
"1629";1871,704;1;0;56837
"359";1872,817;0;1;56914
"1630";1873,966;1;0;56984
"360";1874,455;0;1;57018
"1631";1876,008;1;0;57126
"361";1877,65;0;1;57240
"1632";1879,06;1;0;57338
"362";1880,245;0;1;57420
"1633";1882,997;1;0;57611
"363";1887,584;0;1;57792
"1634";1889,367;1;0;57840
"364";1890,996;0;1;57892
"1635";1891,852;1;0;57951
"365";1893,017;0;1;58032
"1636";1894,108;1;0;58108
"366";1895,246;0;1;58187
"1637";1896,314;1;0;58261
"367";1897,591;0;1;58350
"1638";1898,819;1;0;58435
"368";1899,861;0;1;58507
"1639";1900,938;1;0;58582
"369";1902,394;0;1;58683
"1640";1903,629;1;0;58769
"370";1904,94;0;1;58860
"1641";1906,035;1;0;58936
"371";1907,044;0;1;59006
"1642";1908,14;1;0;59082
"372";1909,237;0;1;59158
"1643";1910,733;1;0;59262
"373";1914,218;0;1;59504
"1644";1915,053;1;0;59562
"374";1916,004;0;1;59628
"1645";1917,357;1;0;59722
"375";1918,569;0;1;59806
"1646";1919,778;1;0;59890
"376";1920,819;0;1;59962
"1647";1922,129;1;0;60053
"377";1923,738;0;1;60165
"1648";1924,777;1;0;60237
"378";1925,755;0;1;60305
"1649";1927,177;1;0;60404
"379";1928,045;0;1;60464
"1650";1929,785;1;0;60585
"380";1931,011;0;1;60670
"1651";1931,612;1;0;60712
"381";1932,488;0;1;60773
"1652";1933,599;1;0;60850
"382";1934,992;0;1;60947
"1653";1936,322;1;0;61039
"383";1937,72;0;1;61136
"1654";1939,143;1;0;61235
"384";1940,799;0;1;61350
"1655";1942,21;1;0;61448
"385";1943,535;0;1;61540
"1656";1944,891;1;0;61634
"386";1946,229;0;1;61727
"1657";1947,491;1;0;61815
"387";1948,903;0;1;61913
"1658";1950,59;1;0;62030
"388";1952,403;0;1;62156
"1659";1953,899;1;0;62260
"389";1955,32;0;1;62359
"1660";1956,429;1;0;62436
"390";1957,424;0;1;62505
"1661";1958,807;1;0;62601
"391";1960,099;0;1;62691
"1662";1961,239;1;0;62770
"392";1962,55;0;1;62861
"1663";1963,757;1;0;62945
"393";1965,058;0;1;63035
"1664";1966,541;1;0;63138
"394";1968,065;0;1;63244
"1665";1969,23;1;0;63325
"395";1970,526;0;1;63415
"1666";1971,912;1;0;63511
"396";1973,279;0;1;63606
"1667";1974,402;1;0;63684
"397";1975,74;0;1;63777
"1668";1976,663;1;0;63841
"398";1978,335;0;1;63948
"1669";1979,659;1;0;64040
"399";1981,099;0;1;64140
"1670";1982,367;1;0;64228
"400";1984,946;0;1;64407
"1671";1986,95;1;0;64546
"401";1988,447;0;1;64650
"1672";1989,729;1;0;64739
"402";1991,255;0;1;64845
"1673";1992,654;1;0;64942
"403";1994,167;0;1;65047
"1674";1995,938;1;0;65170
"404";1997,738;0;1;65295
"1675";1998,587;1;0;65354
"405";1999,795;0;1;65438
"1676";2000,851;1;0;65511
"406";2002,004;0;1;65591
"1677";2002,852;1;0;65650
"407";2003,605;0;1;65702
"1678";2004,496;1;0;65764
"408";2005,42;0;1;65828
"1679";2006,311;1;0;65890
"409";2007,308;0;1;65959
"1680";2009,831;1;0;66134
"410";2011,1;0;1;66222
"1681";2011,791;1;0;66270
"411";2012,742;0;1;66336
"1682";2014,082;1;0;66429
"412";2015,355;0;1;66517
"1683";2016,606;1;0;66604
"413";2017,688;0;1;66679
"1684";2018,467;1;0;66733
"414";2019,572;0;1;66810
"1685";2020,71;1;0;66889
"415";2021,825;0;1;66966
"1686";2022,777;1;0;67032
"416";2023,827;0;1;67105
"1687";2024,882;1;0;67178
"417";2026,132;0;1;67265
"1688";2027,257;1;0;67343
"418";2028,111;0;1;67402
"1689";2029,312;1;0;67485
"419";2030,508;0;1;67566
"1690";2031,687;1;0;67648
"420";2032,795;0;1;67725
"1691";2033,961;1;0;67806
"421";2035,071;0;1;67883
"1692";2036,228;1;0;67963
"422";2037,436;0;1;68047
"1693";2038,545;1;0;68124
"423";2039,726;0;1;68206
"1694";2041,036;1;0;68297
"424";2042,159;0;1;68375
"1695";2043,373;1;0;68459
"425";2044,497;0;1;68537
"1696";2045,711;1;0;68621
"426";2046,803;0;1;68697
"1697";2047,829;1;0;68768
"427";2048,906;0;1;68843
"1698";2049,774;1;0;68903
"428";2050,685;0;1;68966
"1699";2051,721;1;0;69038
"429";2052,732;0;1;69108
"1700";2054,01;1;0;69197
"430";2055,148;0;1;69276
"1701";2056,274;1;0;69354
"431";2057,556;0;1;69443
"1702";2058,816;1;0;69530
"432";2059,922;0;1;69607
"1703";2060,902;1;0;69675
"433";2061,927;0;1;69746
"1704";2063,036;1;0;69823
"434";2064,057;0;1;69894
"1705";2065,125;1;0;69968
"435";2066,09;0;1;70035
"1706";2067,112;1;0;70106
"436";2068,123;0;1;70176
"1707";2068,999;1;0;70237
"437";2070,006;0;1;70307
"1708";2071,172;1;0;70388
"438";2072,474;0;1;70478
"1709";2073,625;1;0;70558
"439";2074,561;0;1;70623
"1710";2075,466;1;0;70686
"440";2076,445;0;1;70754
"1711";2077,686;1;0;70840
"441";2078,795;0;1;70917
"1712";2079,719;1;0;70981
"442";2080,745;0;1;71052
"1713";2081,71;1;0;71119
"443";2082,511;0;1;71175
"1714";2083,447;1;0;71240
"444";2084,57;0;1;71318
"1715";2085,133;1;0;71357
"445";2086,051;0;1;71421
"1716";2087,482;1;0;71520
"446";2088,559;0;1;71595
"1717";2089,537;1;0;71663
"447";2090,701;0;1;71744
"1718";2092,099;1;0;71841
"448";2093,675;0;1;71950
"1719";2095,027;1;0;72044
"449";2096,165;0;1;72123
"1720";2097,185;1;0;72194
"450";2098,297;0;1;72271
"1721";2099,36;1;0;72345
