"";"Time";"exp";"insp";"idx"
"1";1729,046;0;1;14
"2";1729,496;1;0;23
"3";1730,296;0;1;39
"4";1731,396;1;0;61
"5";1732,846;0;1;90
"6";1733,896;1;0;111
"7";1735,446;0;1;142
"8";1736,346;1;0;160
"9";1737,646;0;1;186
"10";1738,796;1;0;209
"11";1740,046;0;1;234
"12";1740,546;1;0;244
"13";1741,146;0;1;256
"14";1742,296;1;0;279
"15";1743,796;0;1;309
"16";1745,246;1;0;338
"17";1746,796;0;1;369
"18";1747,846;1;0;390
"19";1749,296;0;1;419
"20";1750,296;1;0;439
"21";1752,246;0;1;478
"22";1752,446;1;0;482
"23";1752,846;0;1;490
"24";1753,896;1;0;511
"25";1755,246;0;1;538
"26";1756,246;1;0;558
"27";1757,496;0;1;583
"28";1758,346;1;0;600
"29";1759,596;0;1;625
"30";1760,296;1;0;639
"31";1761,496;0;1;663
"32";1762,096;1;0;675
"33";1762,696;0;1;687
"34";1763,896;1;0;711
"35";1765,046;0;1;734
"36";1765,896;1;0;751
"37";1767,096;0;1;775
"38";1767,846;1;0;790
"39";1768,946;0;1;812
"40";1769,696;1;0;827
"41";1770,646;0;1;846
"42";1771,646;1;0;866
"43";1772,796;0;1;889
"44";1774,096;1;0;915
"45";1775,146;0;1;936
"46";1776,446;1;0;962
"47";1777,946;0;1;992
"48";1779,346;1;0;1020
"49";1780,796;0;1;1049
"50";1781,646;1;0;1066
"51";1783,096;0;1;1095
"52";1784,246;1;0;1118
"53";1785,696;0;1;1147
"54";1786,696;1;0;1167
"55";1787,946;0;1;1192
"56";1789,396;1;0;1221
"57";1790,996;0;1;1253
"58";1792,296;1;0;1279
"59";1793,746;0;1;1308
"60";1794,996;1;0;1333
"61";1796,646;0;1;1366
"62";1796,746;1;0;1368
"63";1797,346;0;1;1380
"64";1798,346;1;0;1400
"65";1799,496;0;1;1423
"66";1800,296;1;0;1439
"67";1801,196;0;1;1457
"68";1802,096;1;0;1475
"69";1803,446;0;1;1502
"70";1804,446;1;0;1522
"71";1805,596;0;1;1545
"72";1806,646;1;0;1566
"73";1807,696;0;1;1587
"74";1808,696;1;0;1607
"75";1809,746;0;1;1628
"76";1810,846;1;0;1650
"77";1811,996;0;1;1673
"78";1813,046;1;0;1694
"79";1814,146;0;1;1716
"80";1815,146;1;0;1736
"81";1816,246;0;1;1758
"82";1817,196;1;0;1777
"83";1818,296;0;1;1799
"84";1819,196;1;0;1817
"85";1820,196;0;1;1837
"86";1820,896;1;0;1851
"87";1821,796;0;1;1869
"88";1822,696;1;0;1887
"89";1823,596;0;1;1905
"90";1824,546;1;0;1924
"91";1825,496;0;1;1943
"92";1826,346;1;0;1960
"93";1827,346;0;1;1980
"94";1828,396;1;0;2001
"95";1829,396;0;1;2021
"96";1830,346;1;0;2040
"97";1831,246;0;1;2058
"98";1832,096;1;0;2075
"99";1833,296;0;1;2099
"100";1834,146;1;0;2116
"101";1835,396;0;1;2141
"102";1836,396;1;0;2161
"103";1837,546;0;1;2184
"104";1838,496;1;0;2203
"105";1840,196;0;1;2237
"106";1841,146;1;0;2256
"107";1842,296;0;1;2279
"108";1843,396;1;0;2301
"109";1844,346;0;1;2320
"110";1845,396;1;0;2341
"111";1846,596;0;1;2365
"112";1847,596;1;0;2385
"113";1848,496;0;1;2403
"114";1849,346;1;0;2420
"115";1850,346;0;1;2440
"116";1851,246;1;0;2458
"117";1851,796;0;1;2469
"118";1852,496;1;0;2483
"119";1853,446;0;1;2502
"120";1854,196;1;0;2517
"121";1855,046;0;1;2534
"122";1855,846;1;0;2550
"123";1856,646;0;1;2566
"124";1857,496;1;0;2583
"125";1858,346;0;1;2600
"126";1859,146;1;0;2616
"127";1860,046;0;1;2634
"128";1860,696;1;0;2647
"129";1861,546;0;1;2664
"130";1862,396;1;0;2681
"131";1863,246;0;1;2698
"132";1864,096;1;0;2715
"133";1864,946;0;1;2732
"134";1865,746;1;0;2748
"135";1866,696;0;1;2767
"136";1867,446;1;0;2782
"137";1868,346;0;1;2800
"138";1869,246;1;0;2818
"139";1870,196;0;1;2837
"140";1870,996;1;0;2853
"141";1871,796;0;1;2869
"142";1872,496;1;0;2883
"143";1873,446;0;1;2902
"144";1874,346;1;0;2920
"145";1875,146;0;1;2936
"146";1875,946;1;0;2952
"147";1876,896;0;1;2971
"148";1877,696;1;0;2987
"149";1878,546;0;1;3004
"150";1879,346;1;0;3020
"151";1880,246;0;1;3038
"152";1881,096;1;0;3055
"153";1881,996;0;1;3073
"154";1882,746;1;0;3088
"155";1883,646;0;1;3106
"156";1884,396;1;0;3121
"157";1885,296;0;1;3139
"158";1886,046;1;0;3154
"159";1886,946;0;1;3172
"160";1887,696;1;0;3187
"161";1888,646;0;1;3206
"162";1889,396;1;0;3221
"163";1890,246;0;1;3238
"164";1891,096;1;0;3255
"165";1891,996;0;1;3273
"166";1892,796;1;0;3289
"167";1893,746;0;1;3308
"168";1894,546;1;0;3324
