"";"Time";"exp";"insp";"idx"
"1317";1867,732;1;0;8835
"63";1868,65;0;1;8899
"1318";1869,199;1;0;8937
"64";1869,992;0;1;8992
"1319";1870,641;1;0;9037
"65";1871,303;0;1;9083
"1320";1872,152;1;0;9142
"66";1872,899;0;1;9194
"1321";1873,449;1;0;9232
"67";1874,242;0;1;9287
"1322";1874,945;1;0;9336
"68";1875,649;0;1;9385
"1323";1876,456;1;0;9441
"69";1877,104;0;1;9486
"1324";1877,781;1;0;9533
"70";1878,574;0;1;9588
"1325";1879,367;1;0;9643
"71";1880,475;0;1;9720
"1326";1880,834;1;0;9745
"1327";1882,129;1;0;9835
"72";1882,833;0;1;9884
"1328";1883,727;1;0;9946
"73";1884,431;0;1;9995
"1329";1885,067;1;0;10039
"74";1885,831;0;1;10092
"1330";1886,478;1;0;10137
"75";1887,154;0;1;10184
"1331";1887,959;1;0;10240
"1332";1888,966;1;0;10310
"76";1889,67;0;1;10359
"1333";1890,905;1;0;10445
"77";1891,696;0;1;10500
"1334";1892,334;1;0;10544
"78";1893,216;0;1;10605
"1335";1893,836;1;0;10648
"79";1894,409;0;1;10688
"1336";1895,257;1;0;10747
"80";1896,105;0;1;10806
"1337";1896,813;1;0;10855
"81";1897,476;0;1;10901
"1338";1898,11;1;0;10945
"82";1898,93;0;1;11002
"1339";1899,506;1;0;11042
"83";1900,196;0;1;11090
"1340";1901,132;1;0;11155
"84";1901,379;0;1;11172
"85";1902,499;0;1;11250
"1341";1903,277;1;0;11304
"86";1903,968;0;1;11352
"1342";1905,05;1;0;11427
"87";1905,306;0;1;11445
"1343";1906,263;1;0;11511
"88";1906,865;0;1;11553
"1344";1907,615;1;0;11605
"89";1908,58;0;1;11672
"1345";1908,878;1;0;11693
"90";1909,801;0;1;11757
"1346";1910,664;1;0;11817
"91";1911,372;0;1;11866
"1347";1912,104;1;0;11917
"92";1912,855;0;1;11969
"1348";1913,575;1;0;12019
"93";1914,266;0;1;12067
"1349";1914,946;1;0;12114
"94";1915,808;0;1;12174
"1350";1916,629;1;0;12231
"95";1918,369;0;1;12352
"1351";1919,492;1;0;12430
"96";1920,313;0;1;12487
"1352";1920,837;1;0;12523
"97";1921,569;0;1;12574
"1353";1922,404;1;0;12632
"98";1922,996;0;1;12673
"1354";1923,817;1;0;12730
"99";1924,611;0;1;12785
"1355";1925,171;1;0;12824
"100";1925,977;0;1;12880
"1356";1926,742;1;0;12933
"101";1927,46;0;1;12983
"1357";1928,216;1;0;13035
"102";1928,892;0;1;13082
"1358";1929,638;1;0;13134
"103";1930,375;0;1;13185
"1359";1931,223;1;0;13244
"104";1931,844;0;1;13287
"1360";1932,59;1;0;13339
"105";1933,341;0;1;13391
"1361";1934,679;1;0;13484
"106";1935,662;0;1;13552
"1362";1936,324;1;0;13598
"107";1937,102;0;1;13652
"1363";1937,88;1;0;13706
"108";1938,543;0;1;13752
"1364";1939,206;1;0;13798
"109";1940,097;0;1;13860
"1365";1940,642;1;0;13898
"110";1941,481;0;1;13956
"1366";1942,303;1;0;14013
"111";1942,849;0;1;14051
"1367";1943,568;1;0;14101
"112";1944,291;0;1;14151
"1368";1945,257;1;0;14218
"113";1946,107;0;1;14277
"1369";1946,569;1;0;14309
"114";1947,199;0;1;14353
"1370";1948,052;1;0;14412
"115";1948,887;0;1;14470
"1371";1949,594;1;0;14519
"116";1950,402;0;1;14575
"1372";1951,18;1;0;14629
"117";1951,885;0;1;14678
"1373";1952,691;1;0;14734
"118";1953,367;0;1;14781
"1374";1954,121;1;0;14833
"119";1954,9;0;1;14887
"1375";1955,59;1;0;14935
"120";1956,324;0;1;14986
"1376";1957,147;1;0;15043
"121";1957,795;0;1;15088
"1377";1958,691;1;0;15150
"122";1959,484;0;1;15205
"1378";1960,058;1;0;15245
"123";1960,893;0;1;15303
"1379";1961,672;1;0;15357
"124";1962,278;0;1;15399
"1380";1963,169;1;0;15461
"125";1963,832;0;1;15507
"1381";1964,655;1;0;15564
"126";1965,476;0;1;15621
"1382";1966,195;1;0;15671
"127";1966,919;0;1;15721
"1383";1967,726;1;0;15777
"128";1968,575;0;1;15836
"1384";1969,368;1;0;15891
"129";1970,016;0;1;15936
"1385";1970,691;1;0;15983
"130";1971,575;0;1;16042
"1386";1972,077;1;0;16077
"131";1972,828;0;1;16129
"1387";1973,778;1;0;16195
"132";1974,538;0;1;16248
"1388";1975,074;1;0;16285
"133";1975,82;0;1;16337
"1389";1976,496;1;0;16384
"1390";1977,722;1;0;16469
"134";1978,166;0;1;16500
"1391";1979,482;1;0;16591
"135";1979,795;0;1;16613
"1392";1980,387;1;0;16654
"136";1981,222;0;1;16712
"1393";1981,944;1;0;16762
"137";1982,807;0;1;16822
"1394";1983,269;1;0;16854
"138";1984,028;0;1;16907
"1395";1985,049;1;0;16978
"139";1985,732;0;1;17025
"1396";1986,45;1;0;17075
"140";1987,285;0;1;17133
"1397";1987,878;1;0;17174
"141";1988,699;0;1;17231
"1398";1989,403;1;0;17280
"142";1990,108;0;1;17329
"1399";1990,99;1;0;17390
"143";1991,838;0;1;17449
"1400";1992,571;1;0;17500
"144";1993,109;0;1;17537
"1401";1994;1;0;17599
"145";1994,764;0;1;17652
"1402";1995,426;1;0;17698
"146";1996,159;0;1;17749
"1403";1996,951;1;0;17804
"147";1997,744;0;1;17859
"1404";1998,608;1;0;17919
"148";1999,429;0;1;17976
"1405";2000,252;1;0;18033
"149";2001,032;0;1;18087
"1406";2001,81;1;0;18141
"150";2002,402;0;1;18182
"1407";2003,292;1;0;18244
"151";2004,229;0;1;18309
"1408";2004,788;1;0;18348
"152";2005,566;0;1;18402
"1409";2006,415;1;0;18461
"153";2007,152;0;1;18512
"1410";2007,754;1;0;18554
"154";2008,635;0;1;18615
"1411";2009,311;1;0;18662
"155";2009,857;0;1;18700
"1412";2010,491;1;0;18744
"156";2011,24;0;1;18796
"1413";2011,745;1;0;18831
"157";2012,304;0;1;18870
"1414";2013,11;1;0;18926
"158";2013,642;0;1;18963
"1415";2014,422;1;0;19017
"159";2015,126;0;1;19066
"1416";2015,69;1;0;19105
"160";2016,119;0;1;19135
"1417";2017,159;1;0;19207
"161";2018,712;0;1;19315
"1418";2019,925;1;0;19399
"162";2020,745;0;1;19456
"1419";2021,491;1;0;19508
"163";2022,231;0;1;19559
"1420";2022,962;1;0;19610
"164";2023,858;0;1;19672
"1421";2024,52;1;0;19718
"165";2025,28;0;1;19771
"1422";2026,127;1;0;19830
"166";2026,993;0;1;19890
"1423";2027,208;1;0;19905
"167";2028;0;1;19960
"1424";2028,835;1;0;20018
"168";2029,428;0;1;20059
"1425";2031,339;1;0;20192
"169";2032,29;0;1;20258
"1426";2033,398;1;0;20335
"170";2035,487;0;1;20480
"1427";2036,869;1;0;20576
"171";2038,048;0;1;20658
"1428";2039,274;1;0;20743
"172";2040,44;0;1;20824
"1429";2041,605;1;0;20905
"173";2042,673;0;1;20979
"1430";2043,723;1;0;21052
"174";2044,716;0;1;21121
"1431";2045,956;1;0;21207
"175";2047,293;0;1;21300
"1432";2048,687;1;0;21397
"176";2049,825;0;1;21476
"1433";2050,404;1;0;21516
"177";2051,212;0;1;21572
"1434";2052,75;1;0;21679
"178";2054,121;0;1;21774
"1435";2055,515;1;0;21871
"179";2056,797;0;1;21960
"1436";2057,806;1;0;22030
"180";2058,799;0;1;22099
"1437";2059,563;1;0;22152
"181";2060,385;0;1;22209
"1438";2061,696;1;0;22300
"182";2063,09;0;1;22397
"1439";2065,643;1;0;22574
"183";2066,939;0;1;22664
"1440";2068,422;1;0;22767
"184";2069,662;0;1;22853
"1441";2071,159;1;0;22957
"1442";2072,688;1;0;23063
"185";2073,392;0;1;23112
"1443";2074,875;1;0;23215
"186";2075,915;0;1;23287
"1444";2076,866;1;0;23353
"187";2077,873;0;1;23423
"1445";2078,432;1;0;23462
"188";2079,156;0;1;23512
"1446";2079,86;1;0;23561
"189";2080,592;0;1;23612
"1447";2081,287;1;0;23660
"190";2081,6;0;1;23682
"1448";2082,58;1;0;23750
"191";2083,559;0;1;23818
"1449";2084,683;1;0;23896
"192";2085,592;0;1;23959
"1450";2086,775;1;0;24041
"193";2088,016;0;1;24127
"1451";2088,459;1;0;24158
"194";2089,08;0;1;24201
"1452";2089,714;1;0;24245
"195";2090,334;0;1;24288
"1453";2091,729;1;0;24385
"196";2092,799;0;1;24459
"1454";2093,899;1;0;24535
"197";2095,019;0;1;24613
"1455";2096,217;1;0;24696
"198";2097,383;0;1;24777
"1456";2098,189;1;0;24833
"199";2098,935;0;1;24885
"1457";2100,942;1;0;25024
"200";2101,907;0;1;25091
"1458";2103,173;1;0;25179
"201";2104,442;0;1;25267
"1459";2105,38;1;0;25332
"202";2106,444;0;1;25406
"1460";2107,209;1;0;25459
"203";2108,163;0;1;25525
"1461";2109,544;1;0;25621
"204";2110,697;0;1;25701
"1462";2111,924;1;0;25786
"205";2113,247;0;1;25878
"1463";2114,027;1;0;25932
"206";2114,727;0;1;25978
"1464";2115,184;1;0;26010
"207";2115,677;0;1;26044
"1465";2116,455;1;0;26098
"208";2117,62;0;1;26179
"1466";2118,702;1;0;26254
"209";2119,522;0;1;26311
"1467";2120,156;1;0;26355
"210";2121,062;0;1;26418
"1468";2122,949;1;0;26549
"211";2124,013;0;1;26623
"1469";2125,026;1;0;26693
"212";2125,875;0;1;26752
"1470";2126,952;1;0;26827
"213";2128,22;0;1;26915
"1471";2129,461;1;0;27001
"214";2130,528;0;1;27075
"1472";2131,563;1;0;27147
"215";2132,514;0;1;27213
"1473";2133,307;1;0;27268
"216";2134,329;0;1;27339
"1474";2135,337;1;0;27409
"217";2136,163;0;1;27466
"1475";2137,084;1;0;27530
"218";2137,947;0;1;27590
"1476";2138,972;1;0;27661
"219";2139,876;0;1;27724
"1477";2140,725;1;0;27783
"220";2141,635;0;1;27846
"1478";2142,856;1;0;27931
"221";2143,849;0;1;28000
"1479";2144,643;1;0;28055
"222";2145,623;0;1;28123
"1480";2146,676;1;0;28196
"223";2147,739;0;1;28270
"1481";2148,718;1;0;28338
"224";2149,64;0;1;28402
"1482";2150,432;1;0;28457
"225";2151,354;0;1;28521
"1483";2152,346;1;0;28590
"226";2153,283;0;1;28655
"1484";2154,16;1;0;28716
"227";2155,241;0;1;28791
"1485";2156,192;1;0;28857
"228";2156,999;0;1;28913
"1486";2158,034;1;0;28985
"229";2159,09;0;1;29058
"1487";2160,195;1;0;29135
"230";2160,931;0;1;29186
"1488";2161,939;1;0;29256
"231";2162,946;0;1;29326
"1489";2164,041;1;0;29402
"232";2165,062;0;1;29473
"1490";2165,945;1;0;29534
"233";2166,822;0;1;29595
"1491";2167,8;1;0;29663
"234";2168,849;0;1;29736
"1492";2169,757;1;0;29799
"235";2170,517;0;1;29852
"1493";2171,351;1;0;29910
"236";2172,246;0;1;29972
"1494";2173,297;1;0;30045
"237";2174,262;0;1;30112
"1495";2175,273;1;0;30182
"238";2176,061;0;1;30237
"1496";2177,027;1;0;30304
"239";2178,109;0;1;30379
"1497";2178,985;1;0;30440
"240";2179,866;0;1;30501
"1498";2180,876;1;0;30571
"241";2181,58;0;1;30620
"1499";2182,503;1;0;30684
"242";2183,496;0;1;30753
"1500";2184,879;1;0;30849
"243";2185,9;0;1;30920
"1501";2186,767;1;0;30980
"244";2187,302;0;1;31017
"1502";2187,894;1;0;31058
"245";2189,778;0;1;31189
"1503";2190,929;1;0;31269
"246";2193,046;0;1;31416
"1504";2195,71;1;0;31601
"247";2196,577;0;1;31661
"1505";2197,351;1;0;31715
"248";2198,476;0;1;31793
"1506";2199,413;1;0;31858
"249";2200,275;0;1;31918
"1507";2200,854;1;0;31958
"250";2201,455;0;1;32000
"1508";2202,511;1;0;32073
"251";2203,662;0;1;32153
"1509";2204,613;1;0;32219
"252";2205,592;0;1;32287
"1510";2206,698;1;0;32364
"253";2207,477;0;1;32418
"1511";2208,369;1;0;32480
"254";2211,763;0;1;32706
"1512";2212,467;1;0;32755
"255";2213,544;0;1;32830
"1513";2215,56;1;0;32970
"256";2216,329;0;1;33023
"1514";2216,73;1;0;33051
"257";2218,772;0;1;33193
"1515";2220,266;1;0;33297
"258";2220,741;0;1;33330
"1516";2222,177;1;0;33430
"259";2223,489;0;1;33521
"1517";2224,571;1;0;33596
"260";2225,863;0;1;33686
"1518";2227,822;1;0;33822
"261";2229,189;0;1;33917
"1519";2230,207;1;0;33988
"262";2231,202;0;1;34057
"1520";2232,037;1;0;34115
"263";2233,1;0;1;34189
"1521";2234,066;1;0;34256
"264";2234,872;0;1;34312
"1522";2235,949;1;0;34387
"265";2236,984;0;1;34459
"1523";2237,835;1;0;34518
"266";2238,8;0;1;34585
"1524";2239,588;1;0;34640
"267";2240,665;0;1;34715
"1525";2241,673;1;0;34785
"268";2242,564;0;1;34847
"1526";2243,66;1;0;34923
"269";2244,62;0;1;34990
"1527";2245,616;1;0;35059
"270";2247,085;0;1;35161
"1528";2248,265;1;0;35243
"271";2249,37;0;1;35320
"1529";2250,448;1;0;35395
"272";2251,455;0;1;35465
"1530";2252,279;1;0;35522
"273";2254,355;0;1;35657
"1531";2255,39;1;0;35729
"274";2256,498;0;1;35806
"1532";2257,725;1;0;35889
"275";2260,65;0;1;36092
"1533";2262,202;1;0;36200
"276";2264,823;0;1;36382
"1534";2265,802;1;0;36450
"277";2266,956;0;1;36530
"1535";2268,225;1;0;36618
"278";2268,831;0;1;36660
"1536";2270,011;1;0;36742
"279";2271,275;0;1;36830
"1537";2272,255;1;0;36898
"280";2273,51;0;1;36985
"1538";2274,477;1;0;37052
"281";2275,513;0;1;37124
"1539";2276,782;1;0;37212
"282";2278,237;0;1;37313
"1540";2279,547;1;0;37404
"283";2280,987;0;1;37504
"1541";2281,636;1;0;37549
"284";2282,43;0;1;37604
"1542";2283,68;1;0;37691
"285";2285,424;0;1;37812
"1543";2286,502;1;0;37887
"286";2287,496;0;1;37956
"1544";2289,097;1;0;38067
"287";2293,287;0;1;38358
"1545";2295,881;1;0;38538
"288";2299,666;0;1;38801
"1546";2302,182;1;0;38976
"289";2305,96;0;1;39238
"1547";2308,823;1;0;39437
"290";2310,004;0;1;39519
"1548";2311,211;1;0;39603
"291";2313,083;0;1;39733
"1549";2314,235;1;0;39813
"292";2315,339;0;1;39890
"1550";2316,986;1;0;39995
"293";2317,82;0;1;40053
"1551";2318,811;1;0;40122
"294";2319,919;0;1;40199
"1552";2320,982;1;0;40273
"295";2321,862;0;1;40334
"1553";2323,07;1;0;40418
"296";2323,559;0;1;40452
"1554";2324,541;1;0;40520
"297";2327,002;0;1;40691
"1555";2328,195;1;0;40774
"298";2329,044;0;1;40833
"1556";2330,228;1;0;40915
"299";2331,566;0;1;41008
"1557";2332;1;0;41038
"300";2333,123;0;1;41116
"1558";2334,028;1;0;41179
"301";2334,89;0;1;41239
"1559";2336,302;1;0;41337
"302";2337,57;0;1;41425
"1560";2338,717;1;0;41505
"303";2340,02;0;1;41595
"1561";2341,199;1;0;41677
"304";2342,421;0;1;41762
"1562";2343,745;1;0;41854
"305";2345,274;0;1;41960
"1563";2346,584;1;0;42051
"306";2348,012;0;1;42150
"1564";2349,391;1;0;42246
"307";2350,758;0;1;42341
"1565";2352,143;1;0;42437
"308";2353,497;0;1;42531
"1566";2354,635;1;0;42610
"309";2355,862;0;1;42695
"1567";2357,154;1;0;42785
"310";2358,465;0;1;42876
"1568";2359,761;1;0;42966
"311";2361,204;0;1;43066
"1569";2362,243;1;0;43138
"312";2363,32;0;1;43213
"1570";2364,341;1;0;43284
"313";2365,291;0;1;43350
"1571";2366,229;1;0;43415
"314";2367,334;0;1;43492
"1572";2368,463;1;0;43570
"315";2369,714;0;1;43657
"1573";2370,936;1;0;43742
"316";2372,205;0;1;43830
"1574";2373,516;1;0;43921
"317";2374,875;0;1;44015
"1575";2376,097;1;0;44100
"318";2377,581;0;1;44203
"1576";2378,835;1;0;44290
"319";2379,932;0;1;44366
"1577";2381,224;1;0;44456
"320";2382,528;0;1;44546
"1578";2383,647;1;0;44624
"321";2384,831;0;1;44706
"1579";2386,053;1;0;44791
"322";2387,42;0;1;44886
"1580";2390,103;1;0;45072
"323";2391,903;0;1;45197
"1581";2393,298;1;0;45294
"324";2394,639;0;1;45387
"1582";2395,721;1;0;45462
"325";2396,819;0;1;45538
"1583";2398,027;1;0;45622
"326";2399,094;0;1;45696
"1584";2400,219;1;0;45772
"327";2401,399;0;1;45854
"1585";2402,755;1;0;45948
"328";2404,066;0;1;46039
"1586";2405,273;1;0;46123
"329";2406,28;0;1;46193
"1587";2407,459;1;0;46275
"330";2408,727;0;1;46363
"1588";2409,878;1;0;46443
"331";2411,12;0;1;46529
"1589";2412,315;1;0;46612
"332";2413,294;0;1;46680
"1590";2414,376;1;0;46755
"333";2415,584;0;1;46839
"1591";2416,764;1;0;46921
"334";2417,916;0;1;47001
"1592";2419,074;1;0;47081
"335";2419,792;0;1;47131
"1593";2421,088;1;0;47221
"336";2422,684;0;1;47332
"1594";2423,924;1;0;47418
"337";2425,482;0;1;47526
"1595";2427,063;1;0;47636
"338";2428,257;0;1;47719
"1596";2429,655;1;0;47816
"339";2431,05;0;1;47913
"1597";2432,553;1;0;48017
"340";2434,063;0;1;48122
"1598";2435,461;1;0;48219
"341";2436,883;0;1;48318
"1599";2438,221;1;0;48411
"342";2439,53;0;1;48502
"1600";2440,844;1;0;48593
"343";2442,164;0;1;48685
"1601";2443,419;1;0;48772
"344";2444,7;0;1;48861
"1602";2445,996;1;0;48951
"345";2447,466;0;1;49053
"1603";2448,85;1;0;49149
"346";2450,174;0;1;49241
"1604";2451,325;1;0;49321
"347";2452,463;0;1;49400
"1605";2453,511;1;0;49473
"348";2454,694;0;1;49555
"1606";2455,975;1;0;49644
"349";2457,269;0;1;49734
"1607";2458,532;1;0;49822
"350";2459,972;0;1;49922
"1608";2461,165;1;0;50005
"351";2462,376;0;1;50089
"1609";2463,746;1;0;50184
"352";2464,998;0;1;50271
"1610";2466,065;1;0;50345
"353";2467,314;0;1;50432
"1611";2468,456;1;0;50511
"354";2469,762;0;1;50602
"1612";2471,016;1;0;50689
"355";2472,167;0;1;50769
"1613";2473,359;1;0;50852
"356";2474,669;0;1;50943
"1614";2475,712;1;0;51015
"357";2476,905;0;1;51098
"1615";2477,94;1;0;51170
"358";2479,539;0;1;51272
"1616";2480,373;1;0;51330
"359";2481,132;0;1;51383
"1617";2482,329;1;0;51466
"360";2483,725;0;1;51563
"1618";2484,774;1;0;51636
"361";2485,913;0;1;51715
"1619";2486,794;1;0;51776
"362";2487,801;0;1;51846
"1620";2488,622;1;0;51903
"363";2489,615;0;1;51972
"1621";2490,353;1;0;52023
"364";2491,546;0;1;52106
"1622";2492,293;1;0;52158
"365";2493,141;0;1;52217
"1623";2494,049;1;0;52280
"366";2494,94;0;1;52342
"1624";2495,719;1;0;52396
"367";2496,802;0;1;52471
"1625";2497,914;1;0;52548
"368";2499,7;0;1;52672
"1626";2500,736;1;0;52744
"369";2501,715;0;1;52812
"1627";2502,722;1;0;52882
"370";2503,627;0;1;52945
"1628";2504,597;1;0;53012
"371";2505,488;0;1;53074
"1629";2506,439;1;0;53140
"372";2507,418;0;1;53208
"1630";2508,365;1;0;53274
"373";2509,418;0;1;53347
"1631";2510,336;1;0;53411
"374";2511,301;0;1;53478
"1632";2512,302;1;0;53547
"375";2513,496;0;1;53630
"1633";2514,922;1;0;53729
"376";2516,475;0;1;53837
"1634";2517,788;1;0;53928
"377";2518,725;0;1;53993
"1635";2519,791;1;0;54067
"378";2520,929;0;1;54146
"1636";2521,923;1;0;54215
"379";2523,047;0;1;54293
"1637";2524,101;1;0;54366
"380";2525,239;0;1;54445
"1638";2526,406;1;0;54526
"381";2527,47;0;1;54600
"1639";2528,366;1;0;54662
"382";2529,331;0;1;54729
"1640";2530,525;1;0;54812
"383";2531,807;0;1;54901
"1641";2532,886;1;0;54976
"384";2534,027;0;1;55055
"1642";2535,02;1;0;55124
"385";2536,247;0;1;55209
"1643";2537,357;1;0;55286
"386";2538,276;0;1;55350
"1644";2539,346;1;0;55424
"387";2540,307;0;1;55491
"1645";2541,218;1;0;55554
"388";2542,168;0;1;55620
"1646";2543,339;1;0;55687
"389";2544,215;0;1;55748
"1647";2545,078;1;0;55808
"390";2546,173;0;1;55884
"1648";2547,18;1;0;55954
"391";2548,305;0;1;56032
"1649";2549,271;1;0;56099
"392";2550,135;0;1;56159
"1650";2551,417;1;0;56248
"393";2553,074;0;1;56363
"1651";2554,156;1;0;56438
"394";2555,075;0;1;56502
"1652";2556,276;1;0;56585
"395";2557,414;0;1;56664
"1653";2558,525;1;0;56741
"396";2559,575;0;1;56814
"1654";2560,626;1;0;56887
"397";2561,68;0;1;56960
"1655";2562,661;1;0;57028
"398";2563,757;0;1;57104
"1656";2564,676;1;0;57168
"399";2565,744;0;1;57242
"1657";2566,966;1;0;57327
"400";2568,207;0;1;57413
"1658";2569,186;1;0;57481
"401";2570,266;0;1;57556
"1659";2571,293;1;0;57627
"402";2572,357;0;1;57701
"1660";2573,598;1;0;57787
"403";2574,923;0;1;57879
"1661";2575,888;1;0;57946
"404";2576,982;0;1;58022
"1662";2578,035;1;0;58095
"405";2579,126;0;1;58171
"1663";2580,138;1;0;58241
"406";2581,132;0;1;58310
"1664";2582,238;1;0;58387
"407";2583,478;0;1;58473
"1665";2584,632;1;0;58553
"408";2585,729;0;1;58629
"1666";2586,708;1;0;58697
"409";2587,729;0;1;58768
"1667";2588,881;1;0;58848
"410";2590,103;0;1;58933
"1668";2591,248;1;0;59012
"411";2592,312;0;1;59086
"1669";2593,362;1;0;59159
"412";2594,5;0;1;59238
"1670";2595,539;1;0;59310
"413";2596,676;0;1;59389
"1671";2597,623;1;0;59455
"414";2598,822;0;1;59538
"1672";2599,857;1;0;59610
"415";2600,98;0;1;59688
"1673";2601,917;1;0;59753
"416";2602,752;0;1;59811
"1674";2603,765;1;0;59881
"417";2604,73;0;1;59948
"1675";2605,74;1;0;60018
"418";2606,718;0;1;60086
"1676";2607,683;1;0;60153
"419";2608,759;0;1;60228
"1677";2609,757;1;0;60297
"420";2610,909;0;1;60377
"1678";2611,999;1;0;60453
"421";2612,55;0;1;60491
"1679";2613,676;1;0;60569
"422";2614,871;0;1;60652
"1680";2615,747;1;0;60713
"423";2616,684;0;1;60778
"1681";2617,664;1;0;60846
"424";2618,741;0;1;60921
"1682";2619,65;1;0;60984
"425";2620,602;0;1;61050
"1683";2621,753;1;0;61130
"426";2622,975;0;1;61215
"1684";2624,016;1;0;61287
"427";2625,168;0;1;61367
"1685";2626,133;1;0;61434
"428";2627,259;0;1;61512
"1686";2628,439;1;0;61594
"429";2629,563;0;1;61672
"1687";2630,585;1;0;61743
"430";2631,564;0;1;61811
"1688";2632,497;1;0;61876
"431";2633,635;0;1;61955
"1689";2634,636;1;0;62024
"432";2635,658;0;1;62095
"1690";2636,708;1;0;62168
"433";2637,659;0;1;62234
"1691";2638,625;1;0;62301
"434";2639,488;0;1;62361
"1692";2640,542;1;0;62434
"435";2641,668;0;1;62512
"1693";2642,662;1;0;62581
"436";2643,912;0;1;62668
"1694";2644,935;1;0;62739
"437";2646,032;0;1;62815
"1695";2646,998;1;0;62882
"438";2647,763;0;1;62935
"1696";2648,668;1;0;62998
"439";2649,895;0;1;63083
"1697";2650,846;1;0;63149
"440";2652,111;0;1;63237
"1698";2653,468;1;0;63331
"441";2654,85;0;1;63427
"1699";2655,932;1;0;63502
"442";2657,101;0;1;63583
"1700";2658,123;1;0;63654
"443";2659,247;0;1;63732
"1701";2660,4;1;0;63812
"444";2661,58;0;1;63894
"1702";2662,603;1;0;63965
"445";2663,673;0;1;64039
"1703";2664,653;1;0;64107
"446";2665,517;0;1;64167
"1704";2666,367;1;0;64226
"447";2667,202;0;1;64284
"1705";2668,14;1;0;64349
"448";2669,278;0;1;64428
"1706";2670,01;1;0;64479
"449";2670,894;0;1;64540
"1707";2671,958;1;0;64614
