"";"Time";"exp";"insp";"idx"
"1";1766,916;1;0;10
"2";1768,666;0;1;45
"3";1768,916;1;0;50
"4";1769,166;0;1;55
"5";1770,116;1;0;74
"6";1771,916;0;1;110
"7";1772,966;1;0;131
"8";1775,016;0;1;172
"9";1776,166;1;0;195
"10";1778,166;0;1;235
"11";1779,466;1;0;261
"12";1781,066;0;1;293
"13";1781,966;1;0;311
"14";1783,616;0;1;344
"15";1784,616;1;0;364
"16";1786,066;0;1;393
"17";1787,266;1;0;417
"18";1788,866;0;1;449
"19";1789,966;1;0;471
"20";1792,066;0;1;513
"21";1793,016;1;0;532
"22";1794,866;0;1;569
"23";1796,016;1;0;592
"24";1797,816;0;1;628
"25";1797,966;1;0;631
"26";1798,216;0;1;636
"27";1799,116;1;0;654
"28";1800,116;0;1;674
"29";1800,816;1;0;688
"30";1802,066;0;1;713
"31";1803,266;1;0;737
"32";1804,616;0;1;764
"33";1805,766;1;0;787
"34";1807,166;0;1;815
"35";1808,166;1;0;835
"36";1809,516;0;1;862
"37";1810,666;1;0;885
"38";1812,366;0;1;919
"39";1813,616;1;0;944
"40";1815,066;0;1;973
"41";1816,616;1;0;1004
"42";1818,616;0;1;1044
"43";1819,316;1;0;1058
"44";1820,116;0;1;1074
"45";1821,116;1;0;1094
"46";1822,316;0;1;1118
"47";1823,266;1;0;1137
"48";1825,116;0;1;1174
"49";1826,066;1;0;1193
"50";1827,016;0;1;1212
"51";1828,016;1;0;1232
"52";1828,966;0;1;1251
"53";1829,816;1;0;1268
"54";1831,216;0;1;1296
"55";1833,166;1;0;1335
"56";1835,416;0;1;1380
"57";1836,466;1;0;1401
"58";1837,916;0;1;1430
"59";1838,666;1;0;1445
"60";1839,516;0;1;1462
"61";1839,666;1;0;1465
"62";1840,116;0;1;1474
"63";1840,966;1;0;1491
"64";1842,066;0;1;1513
"65";1842,916;1;0;1530
"66";1843,516;0;1;1542
"67";1844,366;1;0;1559
"68";1847,066;0;1;1613
"69";1848,066;1;0;1633
"70";1849,116;0;1;1654
"71";1849,716;1;0;1666
"72";1851,266;0;1;1697
"73";1852,166;1;0;1715
"74";1854,316;0;1;1758
"75";1855,066;1;0;1773
"76";1856,166;0;1;1795
"77";1856,766;1;0;1807
"78";1857,816;0;1;1828
"79";1858,516;1;0;1842
"80";1859,116;0;1;1854
"81";1859,566;1;0;1863
"82";1859,916;0;1;1870
"83";1860,466;1;0;1881
"84";1861,916;0;1;1910
"85";1862,616;1;0;1924
"86";1863,316;0;1;1938
"87";1863,966;1;0;1951
"88";1864,766;0;1;1967
"89";1865,266;1;0;1977
"90";1866,516;0;1;2002
"91";1867,366;1;0;2019
"92";1868,216;0;1;2036
"93";1868,766;1;0;2047
"94";1869,716;0;1;2066
"95";1870,616;1;0;2084
"96";1871,666;0;1;2105
"97";1872,366;1;0;2119
"98";1873,266;0;1;2137
"99";1873,916;1;0;2150
"100";1874,666;0;1;2165
"101";1875,416;1;0;2180
"102";1876,416;0;1;2200
"103";1877,216;1;0;2216
"104";1878,216;0;1;2236
"105";1878,966;1;0;2251
"106";1879,766;0;1;2267
"107";1880,416;1;0;2280
"108";1881,466;0;1;2301
"109";1882,266;1;0;2317
"110";1883,366;0;1;2339
"111";1884,266;1;0;2357
"112";1885,266;0;1;2377
"113";1886,216;1;0;2396
"114";1887,116;0;1;2414
"115";1887,866;1;0;2429
"116";1888,966;0;1;2451
"117";1889,966;1;0;2471
"118";1891,116;0;1;2494
"119";1891,716;1;0;2506
"120";1892,316;0;1;2518
"121";1893,116;1;0;2534
"122";1893,816;0;1;2548
"123";1894,816;1;0;2568
"124";1895,666;0;1;2585
"125";1896,316;1;0;2598
"126";1897,316;0;1;2618
"127";1898,266;1;0;2637
"128";1899,316;0;1;2658
"129";1900,316;1;0;2678
"130";1901,216;0;1;2696
"131";1901,766;1;0;2707
"132";1902,266;0;1;2717
"133";1903,116;1;0;2734
"134";1904,016;0;1;2752
"135";1904,766;1;0;2767
"136";1905,666;0;1;2785
"137";1906,616;1;0;2804
"138";1907,416;0;1;2820
"139";1908,116;1;0;2834
"140";1908,766;0;1;2847
"141";1909,416;1;0;2860
"142";1910,116;0;1;2874
"143";1910,816;1;0;2888
"144";1911,566;0;1;2903
"145";1912,166;1;0;2915
"146";1912,966;0;1;2931
"147";1913,666;1;0;2945
"148";1914,416;0;1;2960
"149";1915,016;1;0;2972
"150";1915,716;0;1;2986
"151";1916,416;1;0;3000
"152";1917,166;0;1;3015
"153";1917,766;1;0;3027
"154";1918,516;0;1;3042
"155";1919,166;1;0;3055
"156";1919,816;0;1;3068
"157";1920,516;1;0;3082
"158";1921,116;0;1;3094
"159";1921,766;1;0;3107
"160";1922,416;0;1;3120
"161";1923,216;1;0;3136
"162";1923,966;0;1;3151
"163";1924,616;1;0;3164
"164";1925,316;0;1;3178
"165";1926,016;1;0;3192
"166";1926,716;0;1;3206
"167";1927,366;1;0;3219
"168";1928,166;0;1;3235
"169";1928,916;1;0;3250
"170";1929,616;0;1;3264
"171";1930,166;1;0;3275
"172";1930,816;0;1;3288
"173";1931,516;1;0;3302
"174";1932,266;0;1;3317
"175";1933,016;1;0;3332
"176";1933,716;0;1;3346
"177";1934,366;1;0;3359
"178";1935,066;0;1;3373
"179";1935,716;1;0;3386
"180";1936,466;0;1;3401
"181";1937,366;1;0;3419
"182";1938,416;0;1;3440
"183";1939,166;1;0;3455
"184";1940,216;0;1;3476
"185";1941,066;1;0;3493
"186";1941,866;0;1;3509
"187";1942,516;1;0;3522
"188";1943,266;0;1;3537
"189";1943,966;1;0;3551
"190";1944,816;0;1;3568
"191";1945,466;1;0;3581
"192";1946,066;0;1;3593
"193";1946,666;1;0;3605
"194";1947,416;0;1;3620
"195";1948,116;1;0;3634
"196";1948,816;0;1;3648
"197";1949,516;1;0;3662
"198";1950,166;0;1;3675
"199";1950,866;1;0;3689
"200";1951,716;0;1;3706
"201";1952,566;1;0;3723
"202";1953,516;0;1;3742
"203";1954,816;1;0;3768
"204";1955,866;0;1;3789
"205";1956,516;1;0;3802
"206";1957,216;0;1;3816
"207";1957,816;1;0;3828
"208";1958,566;0;1;3843
"209";1959,366;1;0;3859
"210";1960,316;0;1;3878
"211";1961,166;1;0;3895
"212";1962,116;0;1;3914
"213";1962,916;1;0;3930
"214";1963,866;0;1;3949
"215";1964,816;1;0;3968
"216";1965,766;0;1;3987
"217";1966,566;1;0;4003
"218";1967,616;0;1;4024
"219";1968,466;1;0;4041
"220";1969,466;0;1;4061
"221";1970,266;1;0;4077
"222";1971,066;0;1;4093
"223";1971,916;1;0;4110
"224";1972,916;0;1;4130
"225";1973,766;1;0;4147
"226";1974,666;0;1;4165
"227";1975,316;1;0;4178
"228";1976,016;0;1;4192
"229";1976,816;1;0;4208
"230";1977,716;0;1;4226
"231";1979,166;1;0;4255
"232";1980,416;0;1;4280
"233";1981,366;1;0;4299
"234";1982,366;0;1;4319
"235";1983,166;1;0;4335
"236";1984,166;0;1;4355
"237";1985,416;1;0;4380
"238";1986,816;0;1;4408
"239";1987,566;1;0;4423
"240";1988,366;0;1;4439
"241";1989,216;1;0;4456
