"";"Time";"exp";"insp";"idx"
"58";1414,945;0;1;11292
"1124";1416,113;1;0;11373
"59";1417,251;0;1;11452
"1125";1418,328;1;0;11527
"60";1419,467;0;1;11606
"1126";1420,572;1;0;11683
"61";1421,71;0;1;11762
"1127";1423,023;1;0;11853
"62";1424,231;0;1;11937
"1128";1425,299;1;0;12011
"63";1426,161;0;1;12071
"1129";1426,763;1;0;12113
"64";1427,873;0;1;12190
"1130";1429,155;1;0;12279
"65";1430,321;0;1;12360
"1131";1431,528;1;0;12444
"66";1432,605;0;1;12519
"1132";1433,626;1;0;12590
"67";1434,694;0;1;12664
"1133";1435,887;1;0;12747
"68";1437,07;0;1;12829
"1134";1438,31;1;0;12915
"69";1439,505;0;1;12998
"1135";1440,727;1;0;13083
"70";1441,852;0;1;13161
"1136";1442,972;1;0;13239
"71";1444,201;0;1;13324
"1137";1445,927;1;0;13444
"72";1447,154;0;1;13529
"1138";1448,506;1;0;13623
"73";1449,63;0;1;13701
"1139";1450,609;1;0;13769
"74";1452,252;0;1;13883
"1140";1453,418;1;0;13964
"75";1453,879;0;1;13996
"1141";1455,129;1;0;14083
"76";1456,356;0;1;14168
"1142";1457,566;1;0;14252
"77";1458,693;0;1;14330
"1143";1459,845;1;0;14410
"78";1460,899;0;1;14483
"1144";1462,094;1;0;14566
"79";1463,276;0;1;14648
"1145";1464,413;1;0;14727
"80";1465,58;0;1;14808
"1146";1466,795;1;0;14890
"81";1467,815;0;1;14961
"1147";1468,995;1;0;15043
"82";1470,146;0;1;15123
"1148";1471,325;1;0;15205
"83";1472,462;0;1;15284
"1149";1473,561;1;0;15360
"84";1474,638;0;1;15435
"1150";1475,878;1;0;15521
"85";1477,015;0;1;15600
"1151";1478,181;1;0;15681
"86";1479,375;0;1;15764
"1152";1480,546;1;0;15845
"87";1481,507;0;1;15912
"1153";1482,775;1;0;16000
"88";1484,073;0;1;16090
"1154";1485,267;1;0;16173
"89";1486,363;0;1;16249
"1155";1487,545;1;0;16331
"90";1488,757;0;1;16415
"1156";1490,053;1;0;16505
"91";1491,205;0;1;16585
"1157";1492,254;1;0;16658
"92";1493,336;0;1;16733
"1158";1494,319;1;0;16801
"93";1495,209;0;1;16863
"1159";1496,147;1;0;16928
"94";1497,182;0;1;17000
"1160";1498,505;1;0;17092
"95";1499,657;0;1;17172
"1161";1500,868;1;0;17256
"96";1502,062;0;1;17339
"1162";1503,198;1;0;17418
"97";1504,295;0;1;17494
"1163";1505,488;1;0;17577
"98";1506,654;0;1;17658
"1164";1507,963;1;0;17749
"99";1509,177;0;1;17833
"1165";1510,282;1;0;17910
"100";1511,48;0;1;17993
"1166";1512,673;1;0;18076
"101";1513,736;0;1;18150
"1167";1514,875;1;0;18229
"102";1516,015;0;1;18308
"1168";1517,283;1;0;18396
"103";1518,55;0;1;18484
"1169";1520,018;1;0;18586
"104";1521,327;0;1;18677
"1170";1522,259;1;0;18742
"105";1523,14;0;1;18803
"1171";1524,436;1;0;18893
"106";1525,602;0;1;18974
"1172";1526,739;1;0;19053
"107";1527,787;0;1;19126
"1173";1528,409;1;0;19169
"108";1528,968;0;1;19208
"1174";1530,165;1;0;19291
"109";1532,193;0;1;19432
"1175";1533,358;1;0;19513
"110";1534,639;0;1;19602
"1176";1535,748;1;0;19679
"111";1536,858;0;1;19756
"1177";1538,156;1;0;19846
"112";1539,177;0;1;19917
"1178";1540,5;1;0;20009
"113";1542,257;0;1;20131
"1179";1543,851;1;0;20242
"114";1545,381;0;1;20348
"1180";1546,762;1;0;20444
"115";1548,03;0;1;20532
"1181";1549,327;1;0;20622
"116";1550,721;0;1;20719
"1182";1551,527;1;0;20775
"117";1552,15;0;1;20818
"1183";1553,375;1;0;20903
"118";1554,425;0;1;20976
"1184";1555,432;1;0;21046
"119";1556,888;0;1;21147
"1185";1558,459;1;0;21256
"120";1559,957;0;1;21360
"1186";1561,165;1;0;21444
"121";1562,275;0;1;21521
"1187";1563,627;1;0;21615
"122";1565,11;0;1;21718
"1188";1566,351;1;0;21804
"123";1567,634;0;1;21893
"1189";1568,898;1;0;21981
"124";1570,125;0;1;22066
"1190";1570,932;1;0;22122
"125";1571,636;0;1;22171
"1191";1572,703;1;0;22245
"126";1573,797;0;1;22321
"1192";1575,168;1;0;22416
"127";1576,893;0;1;22536
"1193";1578,424;1;0;22642
"128";1580,005;0;1;22752
"1194";1581,42;1;0;22850
"129";1582,744;0;1;22942
"1195";1584,283;1;0;23049
"130";1586,891;0;1;23230
"1196";1587,988;1;0;23306
"131";1589,459;0;1;23408
"1197";1591,328;1;0;23538
"132";1593,521;0;1;23690
"1198";1595,205;1;0;23807
"133";1596,921;0;1;23926
"1199";1598,62;1;0;24044
"134";1600,463;0;1;24172
"1200";1602,235;1;0;24295
"135";1604,127;0;1;24426
"1201";1605,783;1;0;24541
"136";1607,537;0;1;24663
"1202";1609,22;1;0;24780
"137";1611,139;0;1;24911
"1203";1612,792;1;0;25026
"138";1614,648;0;1;25155
"1204";1616,334;1;0;25272
"139";1618,08;0;1;25393
"1205";1619,675;1;0;25504
"140";1621,709;0;1;25645
"1206";1623,22;1;0;25750
"141";1624,891;0;1;25866
"1207";1626,49;1;0;25977
"142";1628,621;0;1;26125
"1208";1630,407;1;0;26249
"143";1632,168;0;1;26371
"1209";1633,822;1;0;26486
"144";1635,72;0;1;26618
"1210";1637,404;1;0;26735
"145";1639,223;0;1;26861
"1211";1640,935;1;0;26980
"146";1642,75;0;1;27106
"1212";1644,176;1;0;27205
"147";1645,948;0;1;27328
"1213";1647,659;1;0;27447
"148";1649,705;0;1;27589
"1214";1651,36;1;0;27704
"149";1653,162;0;1;27829
"1215";1654,859;1;0;27947
"150";1656,817;0;1;28083
"1216";1658,443;1;0;28196
"151";1659,928;0;1;28299
"1217";1661,177;1;0;28386
"152";1662,398;0;1;28471
"1218";1663,349;1;0;28537
"153";1663,825;0;1;28570
"1219";1665,133;1;0;28661
"154";1667,03;0;1;28793
"1220";1668,873;1;0;28921
"155";1670,929;0;1;29064
"1221";1672,168;1;0;29150
"156";1672,741;0;1;29190
"1222";1673,865;1;0;29268
"157";1675,367;0;1;29372
"1223";1677,379;1;0;29512
"158";1677,98;0;1;29554
"1224";1679,089;1;0;29631
"159";1680,986;0;1;29763
"1225";1682,847;1;0;29892
"160";1685,22;0;1;30057
"1226";1686,717;1;0;30161
"161";1687,882;0;1;30242
"1227";1689,637;1;0;30364
"162";1692,169;0;1;30540
"1228";1693,865;1;0;30658
"163";1695,97;0;1;30804
"1229";1697,714;1;0;30925
"164";1698,991;0;1;31014
"1230";1699,55;1;0;31053
"165";1700,459;0;1;31116
"1231";1701,293;1;0;31174
"166";1702,113;0;1;31231
"1232";1703,239;1;0;31309
"167";1704,148;0;1;31372
"1233";1705,183;1;0;31444
"168";1706,321;0;1;31523
"1234";1707,17;1;0;31582
"169";1708,597;0;1;31681
"1235";1709,661;1;0;31755
"170";1710,702;0;1;31827
"1236";1711,42;1;0;31877
"171";1712,273;0;1;31936
"1237";1713,425;1;0;32016
"172";1714,675;0;1;32103
"1238";1715,897;1;0;32188
"173";1716,433;0;1;32225
"1239";1717,25;1;0;32282
"174";1718,482;0;1;32367
"1240";1719,634;1;0;32447
"175";1721,257;0;1;32560
"1241";1722,539;1;0;32649
"176";1723,318;0;1;32703
"1242";1724,265;1;0;32769
"177";1725,463;0;1;32852
"1243";1726,601;1;0;32931
"178";1727,886;0;1;33020
"1244";1728,894;1;0;33090
"179";1729,817;0;1;33154
"1245";1730,923;1;0;33231
"180";1732,123;0;1;33314
"1246";1733,359;1;0;33400
"181";1736,283;0;1;33603
"1247";1737,621;1;0;33696
"182";1738,545;0;1;33760
"1248";1739,34;1;0;33815
"183";1740,133;0;1;33870
"1249";1742,555;1;0;34029
"184";1743,1;0;1;34067
"1250";1744,424;1;0;34159
"185";1745,79;0;1;34254
"1251";1747,033;1;0;34340
"186";1748,737;0;1;34458
"1252";1750,594;1;0;34587
"187";1752,263;0;1;34703
"1253";1753,561;1;0;34791
"188";1755,073;0;1;34896
"1254";1756,728;1;0;35011
"189";1758,602;0;1;35141
"1255";1759,839;1;0;35227
"190";1760,804;0;1;35294
"1256";1761,86;1;0;35367
"191";1763,371;0;1;35472
"1257";1766,076;1;0;35660
"192";1767,069;0;1;35729
"1258";1768,347;1;0;35818
"193";1770,162;0;1;35944
"1259";1771,757;1;0;36055
"194";1773,068;0;1;36146
"1260";1774,014;1;0;36212
"195";1774,965;0;1;36278
"1261";1775,96;1;0;36347
"196";1776,818;0;1;36407
"1262";1777,811;1;0;36476
"197";1778,716;0;1;36539
"1263";1779,438;1;0;36589
"198";1780,674;0;1;36675
"1264";1781,939;1;0;36763
"199";1783,451;0;1;36868
"1265";1784,07;1;0;36911
"200";1784,542;0;1;36944
"1266";1785,78;1;0;37030
"201";1787,155;0;1;37126
"1267";1788,65;1;0;37230
"202";1789,946;0;1;37320
"1268";1791,656;1;0;37439
"203";1796,038;0;1;37744
"1269";1798,859;1;0;37940
"204";1799,25;0;1;37967
"1270";1800,5;1;0;38054
"205";1803,718;0;1;38278
"1271";1805,229;1;0;38383
"206";1806,469;0;1;38469
"1272";1807,629;1;0;38550
"207";1809,395;0;1;38673
"1273";1810,689;1;0;38763
"208";1812,247;0;1;38871
"1274";1816,412;1;0;39161
"209";1819;0;1;39341
"1275";1822,806;1;0;39606
"210";1825,365;0;1;39784
"1276";1828,945;1;0;40033
"211";1831,82;0;1;40233
"1277";1833,07;1;0;40320
"212";1834,408;0;1;40413
"1278";1835,172;1;0;40466
"213";1836,119;0;1;40532
"1279";1838,954;1;0;40729
"214";1841,117;0;1;40870
"1280";1842,337;1;0;40955
"215";1843,344;0;1;41025
"1281";1844,267;1;0;41089
"216";1845,549;0;1;41178
"1282";1846,985;1;0;41278
"217";1848,331;0;1;41371
"1283";1850,215;1;0;41502
"218";1851,571;0;1;41596
"1284";1852,765;1;0;41679
"219";1853,586;0;1;41736
"1285";1854,898;1;0;41827
"220";1856,409;0;1;41932
"1286";1857,258;1;0;41991
"221";1858,066;0;1;42047
"1287";1859,06;1;0;42116
"222";1860,473;0;1;42214
"1288";1861,914;1;0;42314
"223";1864,03;0;1;42461
"1289";1865,998;1;0;42598
"224";1868,591;0;1;42778
"1290";1871,034;1;0;42947
"225";1873,38;0;1;43110
"1291";1875,018;1;0;43224
"226";1876,893;0;1;43354
"1292";1879,26;1;0;43518
"227";1881,648;0;1;43684
"1293";1883,221;1;0;43793
"228";1884,735;0;1;43898
"1294";1886,349;1;0;44010
"229";1888,177;0;1;44137
"1295";1890,082;1;0;44269
"230";1892,201;0;1;44416
"1296";1893,871;1;0;44532
"231";1895,34;0;1;44634
"1297";1896,609;1;0;44722
"232";1898,368;0;1;44844
"1298";1900,571;1;0;44995
"233";1902,844;0;1;45153
"1299";1904,612;1;0;45276
"234";1906,04;0;1;45375
"1300";1907,163;1;0;45453
"235";1908,72;0;1;45561
"1301";1910,157;1;0;45661
"236";1911,571;0;1;45759
"1302";1913,112;1;0;45866
"237";1914,945;0;1;45993
"1303";1916,414;1;0;46095
"238";1918,168;0;1;46217
"1304";1920,142;1;0;46354
"239";1922,39;0;1;46510
"1305";1924,12;1;0;46630
"240";1925,962;0;1;46758
"1306";1928,137;1;0;46909
"241";1930,529;0;1;47075
"1307";1932,241;1;0;47194
"242";1934,261;0;1;47334
"1308";1936,028;1;0;47457
"243";1938,232;0;1;47610
"1309";1940,101;1;0;47740
"244";1942,392;0;1;47899
"1310";1944,583;1;0;48051
"245";1946,854;0;1;48209
"1311";1948,227;1;0;48304
"246";1949,421;0;1;48387
"1312";1950,877;1;0;48488
"247";1953,18;0;1;48648
"1313";1954,736;1;0;48756
"248";1956,594;0;1;48885
"1314";1958,248;1;0;49000
"249";1960,15;0;1;49132
"1315";1961,818;1;0;49248
"250";1963,763;0;1;49383
"1316";1965,39;1;0;49496
"251";1966,975;0;1;49606
"1317";1968,298;1;0;49698
"252";1969,768;0;1;49800
"1318";1971,12;1;0;49894
"253";1972,314;0;1;49977
"1319";1973,596;1;0;50066
"254";1975,307;0;1;50185
"1320";1976,705;1;0;50282
"255";1978,335;0;1;50395
"1321";1979,846;1;0;50500
"256";1981,487;0;1;50614
"1322";1982,97;1;0;50717
"257";1984,487;0;1;50822
"1323";1985,708;1;0;50907
"258";1987,032;0;1;50999
"1324";1988,473;1;0;51099
"259";1991,441;0;1;51305
"1325";1992,635;1;0;51388
"260";1993,959;0;1;51480
"1326";1995,112;1;0;51560
"261";1996,152;0;1;51632
"1327";1997,375;1;0;51717
"262";1998,735;0;1;51811
"1328";1999,855;1;0;51889
"263";2000,75;0;1;51951
"1329";2002,047;1;0;52041
"264";2002,994;0;1;52107
"1330";2004,221;1;0;52192
"265";2005,754;0;1;52298
"1331";2006,919;1;0;52379
"266";2007,913;0;1;52448
"1332";2009,093;1;0;52530
"267";2010,647;0;1;52638
"1333";2011,845;1;0;52721
"268";2012,591;0;1;52773
"1334";2013,487;1;0;52835
"269";2014,393;0;1;52898
"1335";2015,115;1;0;52948
"270";2016,008;0;1;53010
"1336";2017,132;1;0;53088
"271";2018,629;0;1;53192
"1337";2019,954;1;0;53284
"272";2021,312;0;1;53378
"1338";2022,436;1;0;53456
"273";2023,503;0;1;53530
"1339";2024,613;1;0;53607
"274";2025,677;0;1;53681
"1340";2026,918;1;0;53767
"275";2028,128;0;1;53851
"1341";2029,238;1;0;53928
"276";2030,507;0;1;54016
"1342";2031,714;1;0;54100
"277";2032,75;0;1;54172
"1343";2033,659;1;0;54235
"278";2034,929;0;1;54323
"1344";2036,628;1;0;54441
"279";2038,546;0;1;54574
"1345";2040,347;1;0;54699
"280";2041,917;0;1;54808
"1346";2043,066;1;0;54882
"281";2043,355;0;1;54902
"1347";2044,633;1;0;54991
"282";2046,218;0;1;55101
"1348";2047,3;1;0;55176
"283";2048,566;0;1;55264
"1349";2050,139;1;0;55373
"284";2051,58;0;1;55473
"1350";2052,602;1;0;55544
"285";2054,03;0;1;55643
"1351";2055,555;1;0;55749
"286";2056,942;0;1;55845
"1352";2058,297;1;0;55939
"287";2059,739;0;1;56039
"1353";2060,719;1;0;56107
"288";2061,653;0;1;56172
"1354";2062,661;1;0;56242
"289";2063,69;0;1;56313
"1355";2064,954;1;0;56401
"290";2066,251;0;1;56491
"1356";2067,851;1;0;56602
"291";2069,598;0;1;56723
"1357";2070,912;1;0;56814
"292";2072,237;0;1;56906
"1358";2073,114;1;0;56967
"293";2074,154;0;1;57039
"1359";2075,176;1;0;57110
"294";2076,183;0;1;57180
"1360";2077,246;1;0;57254
"295";2078,329;0;1;57329
"1361";2079,454;1;0;57407
"296";2080,593;0;1;57486
"1362";2081,629;1;0;57558
"297";2082,65;0;1;57629
"1363";2083,676;1;0;57700
"298";2084,711;0;1;57772
"1364";2085,981;1;0;57860
"299";2087,375;0;1;57957
"1365";2088,686;1;0;58048
"300";2089,986;0;1;58138
"1366";2091,113;1;0;58216
"301";2092,266;0;1;58296
"1367";2093,309;1;0;58368
"302";2094,329;0;1;58439
"1368";2095,896;1;0;58548
"303";2097,466;0;1;58657
"1369";2098,66;1;0;58740
"304";2099,728;0;1;58814
"1370";2100,909;1;0;58896
"305";2102,26;0;1;58990
"1371";2103,584;1;0;59082
"306";2104,926;0;1;59175
"1372";2106,134;1;0;59259
"307";2107,604;0;1;59361
"1373";2108,858;1;0;59448
"308";2110,136;0;1;59537
"1374";2111,233;1;0;59613
"309";2112,385;0;1;59693
"1375";2113,639;1;0;59780
"310";2114,923;0;1;59869
"1376";2116,075;1;0;59949
"311";2117,269;0;1;60032
"1377";2118,393;1;0;60110
"312";2119,615;0;1;60195
"1378";2121,201;1;0;60305
"313";2122,946;0;1;60426
"1379";2124,498;1;0;60534
"314";2125,822;0;1;60626
"1380";2127,105;1;0;60715
"315";2128,432;0;1;60807
"1381";2130,781;1;0;60970
"316";2132,784;0;1;61109
"1382";2134,365;1;0;61219
"317";2135,823;0;1;61320
"1383";2136,891;1;0;61394
"318";2137,913;0;1;61465
"1384";2139,051;1;0;61544
"319";2140,161;0;1;61621
"1385";2141,225;1;0;61695
"320";2142,191;0;1;61762
"1386";2143,437;1;0;61848
"321";2144,631;0;1;61931
"1387";2145,667;1;0;62003
"322";2146,605;0;1;62068
"1388";2147,626;1;0;62139
"323";2148,592;0;1;62206
"1389";2149,599;1;0;62276
"324";2150,654;0;1;62349
"1390";2151,75;1;0;62425
"325";2152,829;0;1;62500
"1391";2154,141;1;0;62591
"326";2155,568;0;1;62690
"1392";2156,591;1;0;62761
"327";2157,76;0;1;62842
"1393";2158,815;1;0;62915
"328";2160,03;0;1;62999
"1394";2161,3;1;0;63087
"329";2162,625;0;1;63179
"1395";2163,738;1;0;63256
"330";2164,762;0;1;63327
"1396";2165,873;1;0;63404
"331";2166,792;0;1;63468
"1397";2167,73;1;0;63533
"332";2168,667;0;1;63598
"1398";2169,689;1;0;63669
"333";2170,912;0;1;63754
"1399";2172,457;1;0;63861
"334";2173,998;0;1;63968
"1400";2175,122;1;0;64046
"335";2176,262;0;1;64125
"1401";2177,414;1;0;64205
"336";2178,352;0;1;64270
"1402";2179,306;1;0;64336
"337";2180,287;0;1;64404
"1403";2181,109;1;0;64461
"338";2181,888;0;1;64515
"1404";2182,836;1;0;64581
"339";2183,904;0;1;64655
"1405";2184,726;1;0;64712
"340";2185,388;0;1;64758
"1406";2186,345;1;0;64822
"341";2187,552;0;1;64906
"1407";2188,615;1;0;64980
"342";2189,967;0;1;65074
"1408";2191,179;1;0;65158
"343";2192,304;0;1;65236
"1409";2193,485;1;0;65318
"344";2194,525;0;1;65390
"1410";2195,23;1;0;65439
"345";2196,308;0;1;65514
"1411";2197,391;1;0;65589
"346";2198,949;0;1;65688
"1412";2200,04;1;0;65764
"347";2201,053;0;1;65834
"1413";2202,504;1;0;65935
"348";2204,449;0;1;66070
"1414";2205,977;1;0;66176
"349";2207,045;0;1;66250
"1415";2208,026;1;0;66318
"350";2209,08;0;1;66391
"1416";2210,186;1;0;66468
"351";2211,31;0;1;66546
"1417";2212,407;1;0;66622
"352";2213,587;0;1;66704
"1418";2216,397;1;0;66899
"353";2217,233;0;1;66957
"1419";2217,824;1;0;66998
"354";2218,92;0;1;67074
"1420";2220,142;1;0;67159
"355";2221,163;0;1;67230
"1421";2221,667;1;0;67265
"356";2222,882;0;1;67349
"1422";2223,502;1;0;67392
"1423";2225,041;1;0;67499
"357";2226,249;0;1;67583
"1424";2228,065;1;0;67709
"358";2229,775;0;1;67827
"1425";2230,768;1;0;67896
"359";2231,72;0;1;67962
"1426";2232,857;1;0;68041
"360";2234,327;0;1;68143
"1427";2235,722;1;0;68240
"361";2236,734;0;1;68310
"1428";2237,929;1;0;68393
"362";2238,404;0;1;68426
"1429";2239,84;1;0;68526
"363";2241,266;0;1;68625
"1430";2242,161;1;0;68687
"364";2243,135;0;1;68755
"1431";2244,406;1;0;68843
"365";2245,632;0;1;68928
"1432";2246,913;1;0;69017
"366";2248,196;0;1;69106
"1433";2249,231;1;0;69178
"367";2250,151;0;1;69242
"1434";2250,728;1;0;69282
"368";2251,654;0;1;69346
"1435";2253,495;1;0;69474
"369";2255,398;0;1;69606
"1436";2257,04;1;0;69720
"370";2258,178;0;1;69799
"1437";2259,186;1;0;69869
"371";2260,497;0;1;69960
"1438";2261,518;1;0;70031
"372";2262,856;0;1;70124
"1439";2264,483;1;0;70237
"373";2265,871;0;1;70333
"1440";2267,023;1;0;70413
"374";2268,189;0;1;70494
"1441";2269,24;1;0;70567
"375";2270,191;0;1;70633
"1442";2271,372;1;0;70715
"376";2272,482;0;1;70792
"1443";2273,534;1;0;70865
"377";2274,774;0;1;70951
"1444";2275,969;1;0;71034
"378";2277,163;0;1;71117
"1445";2278,203;1;0;71189
"379";2279,355;0;1;71269
"1446";2280,614;1;0;71356
"380";2281,735;0;1;71434
"1447";2282,905;1;0;71515
"381";2284,156;0;1;71602
"1448";2285,756;1;0;71713
"382";2287,097;0;1;71806
"1449";2288,31;1;0;71890
"383";2289,387;0;1;71965
"1450";2290,756;1;0;72060
"384";2291,926;0;1;72141
"1451";2292,901;1;0;72209
"385";2293,969;0;1;72283
"1452";2295,137;1;0;72364
"386";2296,303;0;1;72445
"1453";2297,516;1;0;72529
"387";2298,66;0;1;72608
"1454";2299,827;1;0;72689
"388";2300,822;0;1;72758
"1455";2301,847;1;0;72829
"389";2303,061;0;1;72913
"1456";2304,242;1;0;72995
"390";2305,306;0;1;73069
"1457";2306,444;1;0;73148
"391";2307,555;0;1;73225
"1458";2308,751;1;0;73308
"392";2309,936;0;1;73390
"1459";2311,056;1;0;73468
"393";2312,27;0;1;73552
"1460";2313,394;1;0;73630
"394";2314,515;0;1;73708
"1461";2315,653;1;0;73787
"395";2316,794;0;1;73866
"1462";2317,89;1;0;73942
"396";2319,145;0;1;74029
"1463";2320,211;1;0;74103
"397";2321,349;0;1;74182
"1464";2322,578;1;0;74267
"398";2323,645;0;1;74341
"1465";2324,742;1;0;74417
"399";2325,839;0;1;74493
"1466";2326,902;1;0;74567
"400";2328,128;0;1;74652
"1467";2329,299;1;0;74731
"401";2330,392;0;1;74807
"1468";2331,529;1;0;74886
"402";2332,599;0;1;74960
"1469";2333,662;1;0;75034
"403";2334,902;0;1;75120
"1470";2336,083;1;0;75202
"404";2337,292;0;1;75286
"1471";2338,39;1;0;75362
"405";2339,328;0;1;75427
"1472";2340,406;1;0;75502
"406";2341,517;0;1;75579
"1473";2342,67;1;0;75659
"407";2343,823;0;1;75739
"1474";2344,921;1;0;75815
"408";2346,074;0;1;75895
"1475";2347,184;1;0;75972
"409";2348,336;0;1;76052
"1476";2349,502;1;0;76133
"410";2350,724;0;1;76218
"1477";2351,863;1;0;76297
"411";2353,016;0;1;76377
"1478";2354,216;1;0;76460
"412";2355,368;0;1;76540
"1479";2356,46;1;0;76616
"413";2357,612;0;1;76696
"1480";2358,639;1;0;76767
"414";2359,807;0;1;76848
"1481";2361,015;1;0;76932
"415";2362,154;0;1;77011
"1482";2363,263;1;0;77088
"416";2364,36;0;1;77164
"1483";2365,465;1;0;77241
"417";2366,592;0;1;77319
"1484";2367,674;1;0;77394
"418";2368,79;0;1;77471
"1485";2369,914;1;0;77549
"419";2370,964;0;1;77622
"1486";2372,041;1;0;77697
"420";2373,281;0;1;77783
"1487";2374,422;1;0;77862
"421";2375,472;0;1;77935
"1488";2376,582;1;0;78012
"422";2377,706;0;1;78090
"1489";2378,845;1;0;78169
"423";2380,011;0;1;78250
"1490";2381,193;1;0;78332
"424";2382,362;0;1;78413
"1491";2383,383;1;0;78484
"425";2384,461;0;1;78559
"1492";2385,674;1;0;78643
"426";2386,882;0;1;78727
"1493";2388,02;1;0;78806
"427";2389,2;0;1;78888
"1494";2390,365;1;0;78969
"428";2391,446;0;1;79044
"1495";2392,639;1;0;79127
"429";2393,804;0;1;79208
"1496";2394,685;1;0;79269
"430";2395,811;0;1;79347
"1497";2397,121;1;0;79438
"431";2398,37;0;1;79525
"1498";2399,583;1;0;79609
"432";2400,734;0;1;79689
"1499";2401,826;1;0;79765
"433";2402,984;0;1;79845
"1500";2404,103;1;0;79923
"434";2405,256;0;1;80003
"1501";2406,455;1;0;80086
"435";2407,593;0;1;80165
"1502";2408,801;1;0;80249
"436";2409,927;0;1;80327
"1503";2411,009;1;0;80402
"437";2412,101;0;1;80478
"1504";2413,267;1;0;80559
"438";2414,521;0;1;80646
"1505";2415,804;1;0;80735
"439";2416,947;0;1;80814
"1506";2417,968;1;0;80885
"440";2419,036;0;1;80959
"1507";2420,23;1;0;81042
"441";2421,369;0;1;81121
"1508";2422,465;1;0;81197
"442";2423,585;0;1;81275
"1509";2424,785;1;0;81358
"443";2425,951;0;1;81439
"1510";2427,063;1;0;81516
"444";2428,127;0;1;81590
"1511";2429,238;1;0;81667
"445";2430,33;0;1;81743
"1512";2431,588;1;0;81830
"446";2432,96;0;1;81925
"1513";2434,154;1;0;82008
"447";2435,133;0;1;82076
"1514";2436,169;1;0;82148
"448";2437,337;0;1;82229
"1515";2438,613;1;0;82317
"449";2439,779;0;1;82398
"1516";2440,903;1;0;82476
"450";2442;0;1;82552
"1517";2443,092;1;0;82628
