"";"Time";"exp";"insp";"idx"
"1";1249,807;0;1;28
"2";1250,807;1;0;48
"3";1254,107;0;1;114
"4";1254,707;1;0;126
"5";1256,007;0;1;152
"6";1256,557;1;0;163
"7";1258,457;0;1;201
"8";1259,007;1;0;212
"9";1259,357;0;1;219
"10";1259,907;1;0;230
"11";1260,607;0;1;244
"12";1262,107;1;0;274
"13";1263,957;0;1;311
"14";1264,307;1;0;318
"15";1264,907;0;1;330
"16";1265,307;1;0;338
"17";1265,657;0;1;345
"18";1266,007;1;0;352
"19";1267,457;0;1;381
"20";1268,507;1;0;402
"21";1271,107;0;1;454
"22";1272,307;1;0;478
"23";1274,407;0;1;520
"24";1275,257;1;0;537
"25";1277,307;0;1;578
"26";1278,207;1;0;596
"27";1280,507;0;1;642
"28";1281,107;1;0;654
"29";1281,657;0;1;665
"30";1282,607;1;0;684
"31";1284,157;0;1;715
"32";1285,107;1;0;734
"33";1286,357;0;1;759
"34";1287,207;1;0;776
"35";1288,507;0;1;802
"36";1289,707;1;0;826
"37";1291,507;0;1;862
"38";1292,857;1;0;889
"39";1293,257;0;1;897
"40";1293,657;1;0;905
"41";1295,057;0;1;933
"42";1296,207;1;0;956
"43";1297,207;0;1;976
"44";1298,357;1;0;999
"45";1299,557;0;1;1023
"46";1300,607;1;0;1044
"47";1302,407;0;1;1080
"48";1303,657;1;0;1105
"49";1305,457;0;1;1141
"50";1306,957;1;0;1171
"51";1308,657;0;1;1205
"52";1310,307;1;0;1238
"53";1312,957;0;1;1291
"54";1313,857;1;0;1309
"55";1315,107;0;1;1334
"56";1316,507;1;0;1362
"57";1318,107;0;1;1394
"58";1318,957;1;0;1411
"59";1320,307;0;1;1438
"60";1321,207;1;0;1456
"61";1322,407;0;1;1480
"62";1323,407;1;0;1500
"63";1324,457;0;1;1521
"64";1325,407;1;0;1540
"65";1326,707;0;1;1566
"66";1327,607;1;0;1584
"67";1328,707;0;1;1606
"68";1329,907;1;0;1630
"69";1331,357;0;1;1659
"70";1333,107;1;0;1694
"71";1335,057;0;1;1733
"72";1336,907;1;0;1770
"73";1339,157;0;1;1815
"74";1339,907;1;0;1830
"75";1340,857;0;1;1849
"76";1341,807;1;0;1868
"77";1342,257;0;1;1877
"78";1343,657;1;0;1905
"79";1345,357;0;1;1939
"80";1347,707;1;0;1986
"81";1349,907;0;1;2030
"82";1350,607;1;0;2044
"83";1350,757;0;1;2047
"84";1352,257;1;0;2077
"85";1353,957;0;1;2111
"86";1355,707;1;0;2146
"87";1357,257;0;1;2177
"88";1358,357;1;0;2199
"89";1359,857;0;1;2229
"90";1360,307;1;0;2238
"91";1360,807;0;1;2248
"92";1362,607;1;0;2284
"93";1363,657;0;1;2305
"94";1364,507;1;0;2322
"95";1365,257;0;1;2337
"96";1366,907;1;0;2370
"97";1368,257;0;1;2397
"98";1369,457;1;0;2421
"99";1370,657;0;1;2445
"100";1371,757;1;0;2467
"101";1372,907;0;1;2490
"102";1374,057;1;0;2513
"103";1375,207;0;1;2536
"104";1376,407;1;0;2560
"105";1377,507;0;1;2582
"106";1378,707;1;0;2606
"107";1379,857;0;1;2629
"108";1380,857;1;0;2649
"109";1381,907;0;1;2670
"110";1383,257;1;0;2697
"111";1384,157;0;1;2715
"112";1385,357;1;0;2739
"113";1386,507;0;1;2762
"114";1387,557;1;0;2783
"115";1388,707;0;1;2806
"116";1389,757;1;0;2827
"117";1390,807;0;1;2848
"118";1392,107;1;0;2874
"119";1393,207;0;1;2896
"120";1394,507;1;0;2922
"121";1395,507;0;1;2942
"122";1396,807;1;0;2968
"123";1397,907;0;1;2990
"124";1399,257;1;0;3017
"125";1400,207;0;1;3036
"126";1401,507;1;0;3062
"127";1402,507;0;1;3082
"128";1403,807;1;0;3108
"129";1404,807;0;1;3128
"130";1406,157;1;0;3155
"131";1407,257;0;1;3177
"132";1408,507;1;0;3202
"133";1409,407;0;1;3220
"134";1410,707;1;0;3246
"135";1411,707;0;1;3266
"136";1413,157;1;0;3295
"137";1414,257;0;1;3317
"138";1414,907;1;0;3330
"139";1415,307;0;1;3338
"140";1416,407;1;0;3360
"141";1417,357;0;1;3379
"142";1418,207;1;0;3396
"143";1418,507;0;1;3402
"144";1418,857;1;0;3409
"145";1419,657;0;1;3425
"146";1420,807;1;0;3448
"147";1421,857;0;1;3469
"148";1423,057;1;0;3493
"149";1424,107;0;1;3514
"150";1425,557;1;0;3543
"151";1426,607;0;1;3564
"152";1427,657;1;0;3585
"153";1428,507;0;1;3602
"154";1429,257;1;0;3617
"155";1430,207;0;1;3636
"156";1431,607;1;0;3664
"157";1432,657;0;1;3685
"158";1433,907;1;0;3710
"159";1434,957;0;1;3731
"160";1436,107;1;0;3754
"161";1437,007;0;1;3772
"162";1438,307;1;0;3798
"163";1439,307;0;1;3818
"164";1440,807;1;0;3848
"165";1441,807;0;1;3868
"166";1443,107;1;0;3894
"167";1444,107;0;1;3914
"168";1445,307;1;0;3938
"169";1446,307;0;1;3958
"170";1446,857;1;0;3969
"171";1447,207;0;1;3976
"172";1448,357;1;0;3999
"173";1449,357;0;1;4019
"174";1451,107;1;0;4054
"175";1451,857;0;1;4069
"176";1453,007;1;0;4092
"177";1454,657;0;1;4125
"178";1455,457;1;0;4141
"179";1456,057;0;1;4153
"180";1457,407;1;0;4180
"181";1458,557;0;1;4203
"182";1459,807;1;0;4228
"183";1460,907;0;1;4250
"184";1462,007;1;0;4272
"185";1463,007;0;1;4292
"186";1464,307;1;0;4318
"187";1465,457;0;1;4341
"188";1466,657;1;0;4365
"189";1467,657;0;1;4385
"190";1468,907;1;0;4410
"191";1469,907;0;1;4430
"192";1471,157;1;0;4455
"193";1472,257;0;1;4477
"194";1473,507;1;0;4502
"195";1474,557;0;1;4523
"196";1475,657;1;0;4545
"197";1476,707;0;1;4566
"198";1478,057;1;0;4593
"199";1479,107;0;1;4614
"200";1480,307;1;0;4638
"201";1481,457;0;1;4661
"202";1482,707;1;0;4686
"203";1483,507;0;1;4702
"204";1484,907;1;0;4730
"205";1486,107;0;1;4754
"206";1487,407;1;0;4780
"207";1488,407;0;1;4800
"208";1489,657;1;0;4825
"209";1490,707;0;1;4846
"210";1492,157;1;0;4875
"211";1493,257;0;1;4897
"212";1494,257;1;0;4917
"213";1495,307;0;1;4938
"214";1496,257;1;0;4957
"215";1497,157;0;1;4975
"216";1498,107;1;0;4994
"217";1499,157;0;1;5015
"218";1500,507;1;0;5042
"219";1501,557;0;1;5063
"220";1502,957;1;0;5091
"221";1504,057;0;1;5113
"222";1505,257;1;0;5137
"223";1506,207;0;1;5156
"224";1507,457;1;0;5181
"225";1508,557;0;1;5203
"226";1510,007;1;0;5232
"227";1511,107;0;1;5254
"228";1512,157;1;0;5275
"229";1513,357;0;1;5299
"230";1514,657;1;0;5325
"231";1515,557;0;1;5343
"232";1516,807;1;0;5368
"233";1517,857;0;1;5389
"234";1519,107;1;0;5414
"235";1520,357;0;1;5439
"236";1521,857;1;0;5469
"237";1523,157;0;1;5495
"238";1524,057;1;0;5513
"239";1524,907;0;1;5530
"240";1526,357;1;0;5559
"241";1527,407;0;1;5580
"242";1528,757;1;0;5607
"243";1529,507;0;1;5622
"244";1530,107;1;0;5634
"245";1530,757;0;1;5647
"246";1532,007;1;0;5672
"247";1532,857;0;1;5689
"248";1533,407;1;0;5700
"249";1534,007;0;1;5712
"250";1535,307;1;0;5738
"251";1536,357;0;1;5759
"252";1537,507;1;0;5782
"253";1538,607;0;1;5804
"254";1539,307;1;0;5818
"255";1539,857;0;1;5829
"256";1540,307;1;0;5838
"257";1540,907;0;1;5850
"258";1541,907;1;0;5870
"259";1544,107;0;1;5914
"260";1545,707;1;0;5946
"261";1547,157;0;1;5975
