"";"Time";"exp";"insp";"idx"
"1";1062,095;0;1;62
"2";1063,195;1;0;84
"3";1064,995;0;1;120
"4";1066,195;1;0;144
"5";1066,845;0;1;157
"6";1067,495;1;0;170
"7";1069,845;0;1;217
"8";1071,245;1;0;245
"9";1073,645;0;1;293
"10";1074,845;1;0;317
"11";1076,745;0;1;355
"12";1078,095;1;0;382
"13";1080,495;0;1;430
"14";1081,995;1;0;460
"15";1084,295;0;1;506
"16";1085,645;1;0;533
"17";1088,295;0;1;586
"18";1089,645;1;0;613
"19";1091,595;0;1;652
"20";1092,595;1;0;672
"21";1094,045;0;1;701
"22";1094,845;1;0;717
"23";1096,295;0;1;746
"24";1097,345;1;0;767
"25";1099,345;0;1;807
"26";1100,445;1;0;829
"27";1102,345;0;1;867
"28";1103,445;1;0;889
"29";1104,995;0;1;920
"30";1105,995;1;0;940
"31";1107,445;0;1;969
"32";1108,645;1;0;993
"33";1110,345;0;1;1027
"34";1111,545;1;0;1051
"35";1113,295;0;1;1086
"36";1114,295;1;0;1106
"37";1115,995;0;1;1140
"38";1116,945;1;0;1159
"39";1118,345;0;1;1187
"40";1119,395;1;0;1208
"41";1120,895;0;1;1238
"42";1121,745;1;0;1255
"43";1123,095;0;1;1282
"44";1124,195;1;0;1304
"45";1125,995;0;1;1340
"46";1127,145;1;0;1363
"47";1128,945;0;1;1399
"48";1130,245;1;0;1425
"49";1132,045;0;1;1461
"50";1133,245;1;0;1485
"51";1135,345;0;1;1527
"52";1136,545;1;0;1551
"53";1138,145;0;1;1583
"54";1139,345;1;0;1607
"55";1140,995;0;1;1640
"56";1142,145;1;0;1663
"57";1144,045;0;1;1701
"58";1145,095;1;0;1722
"59";1146,345;0;1;1747
"60";1147,345;1;0;1767
"61";1148,595;0;1;1792
"62";1149,645;1;0;1813
"63";1151,095;0;1;1842
"64";1152,145;1;0;1863
"65";1153,195;0;1;1884
"66";1154,095;1;0;1902
"67";1155,845;0;1;1937
"68";1156,795;1;0;1956
"69";1158,045;0;1;1981
"70";1159,095;1;0;2002
"71";1160,345;0;1;2027
"72";1161,245;1;0;2045
"73";1162,445;0;1;2069
"74";1163,295;1;0;2086
"75";1164,545;0;1;2111
"76";1165,395;1;0;2128
"77";1166,645;0;1;2153
"78";1167,595;1;0;2172
"79";1168,895;0;1;2198
"80";1169,845;1;0;2217
"81";1170,495;0;1;2230
"82";1171,195;1;0;2244
"83";1171,895;0;1;2258
"84";1172,545;1;0;2271
"85";1173,295;0;1;2286
"86";1173,995;1;0;2300
"87";1174,745;0;1;2315
"88";1175,495;1;0;2330
"89";1176,195;0;1;2344
"90";1176,945;1;0;2359
"91";1177,695;0;1;2374
"92";1178,395;1;0;2388
"93";1179,245;0;1;2405
"94";1179,945;1;0;2419
"95";1180,695;0;1;2434
"96";1181,395;1;0;2448
"97";1182,095;0;1;2462
"98";1182,845;1;0;2477
"99";1183,645;0;1;2493
"100";1184,345;1;0;2507
"101";1185,095;0;1;2522
"102";1185,845;1;0;2537
"103";1186,595;0;1;2552
"104";1187,295;1;0;2566
"105";1188,095;0;1;2582
"106";1188,845;1;0;2597
"107";1189,645;0;1;2613
"108";1190,395;1;0;2628
"109";1191,145;0;1;2643
"110";1191,795;1;0;2656
"111";1192,645;0;1;2673
"112";1193,245;1;0;2685
"113";1193,995;0;1;2700
"114";1194,695;1;0;2714
"115";1195,495;0;1;2730
"116";1196,195;1;0;2744
"117";1196,995;0;1;2760
"118";1197,695;1;0;2774
"119";1198,595;0;1;2792
"120";1199,195;1;0;2804
"121";1199,945;0;1;2819
"122";1200,645;1;0;2833
"123";1201,495;0;1;2850
"124";1202,195;1;0;2864
"125";1202,895;0;1;2878
"126";1203,595;1;0;2892
"127";1204,395;0;1;2908
"128";1205,145;1;0;2923
"129";1206,045;0;1;2941
"130";1206,695;1;0;2954
"131";1207,445;0;1;2969
"132";1208,095;1;0;2982
"133";1208,945;0;1;2999
"134";1209,595;1;0;3012
"135";1210,395;0;1;3028
"136";1211,095;1;0;3042
"137";1211,895;0;1;3058
"138";1212,595;1;0;3072
"139";1213,195;0;1;3084
"140";1213,995;1;0;3100
"141";1214,995;0;1;3120
"142";1215,495;1;0;3130
"143";1216,295;0;1;3146
"144";1216,945;1;0;3159
"145";1217,745;0;1;3175
"146";1218,395;1;0;3188
"147";1219,345;0;1;3207
"148";1220,045;1;0;3221
"149";1220,795;0;1;3236
"150";1221,495;1;0;3250
"151";1222,245;0;1;3265
"152";1222,895;1;0;3278
"153";1223,695;0;1;3294
"154";1224,395;1;0;3308
"155";1225,195;0;1;3324
"156";1225,845;1;0;3337
"157";1226,545;0;1;3351
"158";1227,345;1;0;3367
"159";1227,995;0;1;3380
"160";1228,645;1;0;3393
"161";1229,445;0;1;3409
"162";1230,145;1;0;3423
"163";1230,895;0;1;3438
"164";1231,595;1;0;3452
"165";1232,395;0;1;3468
"166";1233,145;1;0;3483
"167";1233,845;0;1;3497
"168";1234,545;1;0;3511
"169";1235,445;0;1;3529
"170";1236,095;1;0;3542
"171";1236,845;0;1;3557
"172";1237,545;1;0;3571
"173";1238,295;0;1;3586
"174";1238,845;1;0;3597
"175";1239,795;0;1;3616
"176";1240,495;1;0;3630
"177";1241,295;0;1;3646
"178";1241,945;1;0;3659
"179";1242,695;0;1;3674
"180";1243,395;1;0;3688
"181";1244,195;0;1;3704
"182";1244,895;1;0;3718
"183";1245,695;0;1;3734
"184";1246,395;1;0;3748
"185";1247,195;0;1;3764
"186";1247,845;1;0;3777
"187";1248,645;0;1;3793
"188";1249,345;1;0;3807
"189";1250,145;0;1;3823
"190";1250,845;1;0;3837
"191";1251,595;0;1;3852
"192";1252,295;1;0;3866
"193";1253,095;0;1;3882
"194";1253,795;1;0;3896
"195";1254,545;0;1;3911
"196";1255,245;1;0;3925
"197";1256,045;0;1;3941
"198";1256,745;1;0;3955
"199";1257,545;0;1;3971
"200";1258,295;1;0;3986
"201";1258,995;0;1;4000
"202";1259,795;1;0;4016
"203";1260,545;0;1;4031
"204";1261,245;1;0;4045
"205";1261,945;0;1;4059
