,# heartbeat-timestamps[s],time,rr
1,1.825,2.737999912550306,1.8185710322364048
2,6.455,7.377109487897168,4.639109575346862
3,7.78,8.704716439805287,1.3276069519081188
4,8.895,9.821910214429854,1.1171937746245684
5,9.55,10.47819893405236,0.6562887196225056
6,10.835,11.765727185525517,1.287528251473157
7,11.94,12.872901285041344,1.1071740995158272
8,12.79,13.724573669284288,0.8516723842429439
9,14.125,15.062200296301146,1.3376266270168582
10,15.25,16.189413746034457,1.1272134497333095
11,16.36,17.301597683104657,1.1121839370701991
12,17.555,18.498948858599146,1.1973511754944894
13,18.72,19.666241008767418,1.1672921501682723
14,20.15,21.099054549317312,1.432813540549894
15,21.03,21.98078595888648,0.8817314095691664
16,22.14,23.092969895956678,1.1121839370701991
17,23.58,24.535803111615312,1.4428332156586343
18,24.695,25.65299688623988,1.1171937746245675
19,25.8,26.760170985755707,1.1071740995158272
20,26.61,27.57176466956369,0.8115936838079847
21,27.725,28.68895844418826,1.1171937746245675
22,28.875,29.84122108169342,1.1522626375051601
23,30.05,31.01853290697043,1.1773118252770125
24,31.23,32.20085456980181,1.1823216628313808
25,32.395,33.368146719970085,1.1672921501682758
26,33.845,34.82099961073745,1.4528528907673675
27,35.0,35.97827208579699,1.1572724750595356
28,35.85,36.82994447003993,0.8516723842429457
29,37.28,38.26275801058983,1.432813540549894
30,38.13,39.11443039483277,0.8516723842429457
31,39.26,40.246653682120446,1.1322232872876725
32,40.395,41.383886806962494,1.137233124842048
33,41.55,42.54115928202203,1.1572724750595356
34,42.97,43.96395314746318,1.4227938654411503
35,43.825,44.8206353692605,0.8566822217973211
36,44.97,45.967888169211285,1.1472527999507847
37,46.405,47.405711547315555,1.4378233781042695
38,47.25,48.252374094004125,0.8466625466885702
39,48.395,49.399626893954924,1.1472527999507989
40,49.51,50.516820668579484,1.1171937746245604
41,50.65,51.6590636309759,1.1422429623964163
42,51.79,52.801306593372324,1.1422429623964234
43,52.925,53.938539718214365,1.1372331248420409
