,# heartbeat-timestamps[s],time,rr
1,1.825,2.149389096717459,1.8227921400398772
2,6.425,6.756446153961106,4.6070570572436464
3,7.225,7.5576734682643485,0.8012273143032429
4,8.13,8.464061867569892,0.9063883993055439
5,9.18,9.515672717592897,1.051610850023005
6,10.17,10.507191519043161,0.9915188014502636
7,11.13,11.468664296207054,0.9614727771638929
8,12.425,12.765651011235427,1.296986715028373
9,13.35,13.69207009339855,0.9264190821631235
10,14.045,14.388136322699493,0.6960662293009428
11,15.105,15.449762514151292,1.0616261914517988
12,16.59,16.93704071632668,1.487278202175391
13,17.3,17.648129957770813,0.7110892414441317
14,18.52,18.870001612083257,1.2218716543124444
15,19.765,20.116911619967677,1.24691000788442
16,20.87,21.223606847849034,1.1066952278813567
17,22.07,22.425447819303898,1.201840971454864
18,23.25,23.607258107901178,1.1818102885972799
19,24.36,24.71896100649693,1.1117028985957518
20,25.545,25.90577896580861,1.186817959311682
21,26.78,27.14267363226424,1.2368946664556297
22,27.895,28.25938420157438,1.1167105693101398
23,29.03,29.396125453742112,1.136741252167731
24,30.195,30.562912730196206,1.1667872764540945
25,31.355,31.72469233593591,1.161779605739703
26,32.555,32.92653330739078,1.2018409714548675
27,33.825,34.19848166884717,1.2719483614563956
28,35.045,35.42035332315962,1.2218716543124444
29,36.25,36.62720196532887,1.2068486421692555
30,37.495,37.874111973213296,1.2469100078844235
31,38.72,39.10099129824014,1.226879325026843
32,39.945,40.32787062326698,1.226879325026843
33,41.225,41.609834326152175,1.281963702885193
34,42.47,42.856744334036584,1.2469100078844093
35,43.675,44.06359297620585,1.2068486421692626
36,44.91,45.30048764266148,1.2368946664556333
37,46.16,46.552405321260295,1.251917678598815
38,47.335,47.72920793914318,1.1768026178828848
39,48.595,48.99114095917079,1.2619330200276124
40,49.8,50.19798960134005,1.2068486421692555
41,50.955,51.35476153636536,1.1567719350253114
42,52.115,52.51654114210507,1.16177960573971
43,53.345,53.7484281378463,1.2318869957412275
44,54.545,54.95026910930116,1.201840971454864
45,55.655,56.06197200789691,1.1117028985957518
46,56.845,57.25379763792298,1.1918256300260666
47,58.41,58.8211985715287,1.5674009336057182
48,59.175,59.587372190831175,0.766173619302478
49,60.43,60.84429754014439,1.2569253493132138
50,61.665,62.081192206600015,1.2368946664556262
51,62.87,63.28804084876928,1.2068486421692626
52,64.005,64.424782100937,1.1367412521677167
53,65.24,65.66167676739263,1.2368946664556404
54,66.37,66.79341034884598,1.1317335814533465
55,67.555,67.98022830815766,1.186817959311682
56,68.735,69.16203859675494,1.1818102885972763
57,69.82,70.24870314177869,1.0866645450237513
58,70.99,71.42049808894718,1.1717949471684932
59,72.195,72.62734673111646,1.2068486421692768
60,73.44,73.87425673900087,1.2469100078844093
61,74.57,75.0059903204542,1.1317335814533322
62,75.805,76.24288498690984,1.2368946664556404
63,77.34,77.78023989622919,1.5373549093193475
64,78.055,78.49633680838771,0.7160969121585197
65,79.24,79.68315476769938,1.186817959311668
66,80.485,80.93006477558382,1.2469100078844377
67,81.57,82.01672932060757,1.0866645450237513
68,82.795,83.24360864563442,1.2268793250268573
69,83.99,84.44044194637489,1.1968333007404652
70,85.205,85.65730592997294,1.2168639835980457
71,86.495,86.94928497428693,1.2919790443139902
72,87.765,88.22123333574332,1.2719483614563956
73,88.99,89.44811266077016,1.226879325026843
74,90.28,90.74009170508414,1.291979044313976
75,91.51,91.97197870082537,1.2318869957412346
76,92.715,93.17882734299464,1.2068486421692626
77,93.98,94.44576803373664,1.266940690742004
78,95.265,95.73273940733623,1.2869713735995845
79,96.475,96.94459572021988,1.2118563128836541
