,# heartbeat-timestamps[s],time,rr
1,1.825,3.7301398860816817,1.823064870808277
2,6.845,8.758593540728688,5.028453654647006
3,7.755,9.670125976132825,0.9115324354041379
4,8.745,10.661793131132931,0.9916671550001066
5,9.755,11.673493966032032,1.0117008348991003
6,10.73,12.650135861107893,0.9766418950758613
7,11.69,13.611752496259513,0.9616166351516195
8,12.66,14.583385971360627,0.9716334751011146
9,13.6,15.524968926613253,0.9415829552526258
10,14.52,16.44651820196689,0.9215492753536356
11,15.455,17.383092737244766,0.9365745352778774
12,16.425,18.35472621234588,0.9716334751011146
13,17.33,19.261250227775268,0.9065240154293868
14,18.28,20.212850022977396,0.951599795202128
15,19.245,21.17947507810376,0.9666250551263644
16,20.31,22.246268532725086,1.066793454621326
17,21.16,23.097699928432252,0.8514313957071664
18,22.15,24.089367083432357,0.9916671550001048
19,23.145,25.086042658407212,0.996675574974855
20,24.11,26.052667713533577,0.9666250551263644
21,25.075,27.019292768659945,0.966625055126368
22,26.06,28.0059515036853,0.9866587350253546
23,27.045,28.99261023871066,0.9866587350253617
24,28.0,29.949218453887532,0.9566082151768711
25,28.995,30.945894028862387,0.996675574974855
26,30.005,31.957594863761486,1.0117008348990986
27,30.995,32.949262018761594,0.9916671550001084
28,31.975,33.9309123338122,0.981650315050608
29,32.97,34.92758790878706,0.9966755749748586
30,33.96,35.91925506378716,0.9916671550001013
31,34.83,36.790720139393315,0.871465075606153
32,35.77,37.73230309464595,0.9415829552526347
33,36.715,38.67889446987332,0.9465913752273707
34,37.615,39.58041006532796,0.9015155954546401
35,38.56,40.52700144055534,0.9465913752273778
36,39.59,41.55873595535343,1.0317345147980888
37,40.585,42.555411530328286,0.9966755749748586
38,41.445,43.416859765984945,0.8614482356566597
39,42.49,44.46361954070728,1.0467597747223323
40,43.3,45.27498357661645,0.8113640359091718
41,44.195,46.17149075209635,0.896507175479897
42,45.07,47.04796424767725,0.8764734955809033
43,46.89,48.871029118485524,1.823064870808274
44,47.905,49.887738373359376,1.0167092548738523
45,49.285,51.27006228638982,1.3823239130304472
46,50.24,52.2266705015667,0.9566082151768782
47,50.96,52.94788297793041,0.7212124763637107
48,51.785,53.77427227376383,0.8263892958334154
49,52.625,54.6156868295215,0.8414145557576731
50,53.485,55.47713506517816,0.8614482356566597
51,54.47,56.46379380020352,0.9866587350253582
52,55.26,57.255124156213704,0.7913303560101852
53,56.185,58.18168185154209,0.9265576953283841
54,57.155,59.1533153266432,0.9716334751011146
55,58.16,60.16000774156755,1.0066924149243448
56,59.165,61.1667001564919,1.006692414924352
57,62.245,64.25188686093668,3.085186704444773
