,# heartbeat-timestamps[s],time,rr
1,1.825,-25.100705363899078,1.8227732292522287
2,4.155,-22.767155020955293,2.333550342943788
3,5.34,-21.580349374436672,1.1868056465186214
4,6.435,-20.483680865628322,1.0966685088083459
5,7.685,-19.231776175207838,1.2519046904204867
6,8.39,-18.52570192981068,0.706074245397156
7,9.46,-17.454071514810746,1.0716304149999356
8,10.815,-16.09700683039494,1.357064684415807
9,11.6,-15.310810684810873,0.786196145584066
10,12.65,-14.259210744857663,1.0515999399532099
11,13.63,-13.277717467568001,0.9814932772896618
12,14.755,-12.151003246189564,1.1267142213784371
13,15.845,-11.0593423561429,1.091660890046665
14,16.825,-10.07784907885324,0.9814932772896583
15,17.805,-9.096355801563575,0.9814932772896654
16,18.93,-7.96964158018514,1.1267142213784354
17,19.955,-6.943079734040339,1.0265618461448014
18,20.965,-5.931540744180587,1.0115389898597513
19,22.07,-4.8248569978488725,1.106683746331715
20,23.125,-3.768249439133985,1.0566075587148873
21,24.065,-2.8268171119377747,0.9414323271962104
22,25.13,-1.7601943156995254,1.0666227962382493
23,26.455,-0.4331753438538115,1.327018971845714
24,27.16,0.2728989015433463,0.7060742453971578
25,28.14,1.2543921788330081,0.9814932772896618
26,29.485,2.601441625725453,1.347049446892445
27,30.185,3.302508252360923,0.7010666266354697
28,31.26,4.379146286122545,1.076638033761622
29,32.555,5.676119545398166,1.296973259275621
30,33.355,6.477338547267273,0.8012190018691072
31,34.31,7.433793730748533,0.9564551834812605
32,35.37,8.495408908225102,1.0616151774765683
33,36.7,9.827435498832507,1.3320265906074056
34,37.4,10.528502125467973,0.7010666266354662
35,38.47,11.60013254046791,1.0716304149999374
36,39.78,12.912128656028578,1.3119961155606674
37,40.815,13.948705739696742,1.0365770836681634
38,42.52,15.656303737430285,1.7075979977335436
39,43.585,16.72292653366854,1.0666227962382564
40,44.655,17.79455694866848,1.0716304149999374
41,45.64,18.781057844719818,0.9865008960513393
42,46.93,20.07302348523377,1.2919656405139506
43,47.61,20.75405963682251,0.6810361515887422
44,48.66,21.805659576775717,1.0515999399532063
45,49.71,22.857259516728924,1.0515999399532063
46,50.775,23.92388231296718,1.0666227962382564
47,51.725,24.875329877686752,0.9514475647195724
48,52.795,25.946960292686697,1.0716304149999445
49,54.08,27.233918314438945,1.2869580217522483
50,54.76,27.914954466027694,0.6810361515887493
51,55.865,29.021638212359406,1.1066837463317114
52,56.855,30.013146727172426,0.9915085148130203
53,57.925,31.084777142172364,1.0716304149999374
54,58.985,32.14639231964894,1.0616151774765754
55,59.96,33.122877978176916,0.9764856585279773
56,60.96,34.12440173051331,1.0015237523363965
57,62.335,35.50149688997585,1.3770951594625345
58,63.46,36.62821111135428,1.1267142213784354
59,64.105,37.27419393161126,0.6459828202569753
60,65.16,38.330801490326145,1.0566075587148873
61,66.215,39.38740904904103,1.0566075587148873
62,67.475,40.64932897698488,1.2619199279438504
63,68.29,41.46557083513904,0.8162418581541573
64,69.355,42.532193631377304,1.0666227962382635
65,70.315,43.49365643362024,0.9614628022429343
66,71.355,44.53524113605008,1.0415847024298444
67,72.45,45.63190964485842,1.0966685088083352
68,75.46,48.646496139390955,3.014586494532537
69,76.515,49.703103698105856,1.0566075587149015
70,77.875,51.06517600128333,1.3620723031774702
71,81.45,54.64562341588594,3.5804474146026166
72,82.42,55.617101455652225,0.9714780397662821
73,84.13,57.32970707214745,1.7126056164952246
74,85.085,58.2861622556287,0.9564551834812534
75,86.025,59.22759458282491,0.9414323271962104
76,87.18,60.38435451677345,1.1567599339485355
77,88.26,61.46600016929674,1.0816456525232923
78,89.305,62.51259249048828,1.0465923211915396
79,90.46,63.6693524244368,1.1567599339485213
80,91.485,64.6959142705816,1.0265618461448014
81,92.49,65.70244564167967,1.0065313710980632
82,93.64,66.85419795686653,1.1517523151868545
83,94.63,67.84570647167953,0.9915085148130203
84,95.625,68.84222260525425,0.9965161335747013
85,96.815,70.03403587053455,1.1918132652803024
86,97.76,70.98047581649246,0.9464399459579056
87,98.82,72.042090993969,1.061615177476554
88,99.88,73.1037061714456,1.0616151774765825
89,100.88,74.10522992378196,1.0015237523363822
90,101.82,75.04666225097816,0.9414323271961962
91,102.875,76.10326980969307,1.0566075587149157
92,103.66,76.88946595527713,0.7861961455840429
93,105.965,79.19797820441252,2.30851224913539
94,106.835,80.06930386894518,0.8713256645326624
95,108.16,81.39632284079087,1.3270189718457033
96,109.02,82.25763326780017,0.8613104270093004
97,110.07,83.30923320775338,1.0515999399532063
98,110.95,84.19057410980943,0.8813409020560385
99,112.13,85.37237213756634,1.1817980277569262
100,113.045,86.28876637095414,0.9163942333877912
101,114.185,87.43050344861763,1.1417370776634925
