,# heartbeat-timestamps[s],time,rr
1,1.825,3.2674582708608155,1.8237571607961292
2,6.37,7.82184085098082,4.554382580120004
3,7.015,8.468172372251974,0.6463315212711551
4,7.96,9.415123205742272,0.9469508334902983
5,8.915,10.37209468297321,0.9569714772309359
6,9.89,11.349107447685423,0.9770127647122138
7,10.79,12.250965384342848,0.9018579366574251
8,11.785,13.248019436536337,0.997054052193489
9,12.815,14.280145741822057,1.0321263052857201
10,14.225,15.693056509252026,1.4129107674299686
11,14.875,16.344398352393497,0.6513418431414735
12,15.73,17.201163392218053,0.8567650398245554
13,16.67,18.143103903838036,0.9419405116199808
14,17.695,19.170219887253438,1.0271159834154027
15,18.725,20.202346192539157,1.0321263052857184
16,19.75,21.22946217595456,1.0271159834154027
17,20.77,22.251567837499643,1.0221056615450834
18,21.77,23.253632211563453,1.00206437406381
19,22.755,24.240665620016298,0.9870334084528452
20,23.985,25.473204800114782,1.2325391800984846
21,25.615,27.10656972983879,1.6333649297240065
22,26.55,28.04349991958845,0.9369301897496598
23,27.505,29.000471396819385,0.9569714772309368
24,28.485,29.98249448340192,0.982023086582533
25,29.485,30.984558857465725,1.0020643740638064
26,30.49,31.991633553399847,1.0070746959341221
27,31.46,32.96363599624174,0.9720024428418945
28,32.405,33.91058682973204,0.9469508334903018
29,33.375,34.88258927257393,0.972002442841891
30,34.37,35.879643324767414,0.9970540521934836
31,35.36,36.87168705509059,0.992043730323175
32,36.345,37.858720463543435,0.9870334084528452
33,37.325,38.84074355012597,0.9820230865825366
34,38.3,39.81775631483818,0.9770127647122067
35,39.215,40.73464521710657,0.9168889022683899
36,40.205,41.72668894742973,0.9920437303231608
37,41.19,42.71372235588258,0.9870334084528523
38,42.195,43.72079705181671,1.0070746959341292
39,43.165,44.69279949465861,0.9720024428418981
40,44.125,45.65478129375986,0.9619817991012525
41,45.13,46.66185598969398,1.0070746959341221
42,46.13,47.663920363757796,1.0020643740638135
43,47.12,48.65596409408096,0.9920437303231608
44,48.055,49.59289428383062,0.9369301897496598
45,49.0,50.53984511732092,0.9469508334903054
46,49.965,51.5068372382925,0.9669921209715753
47,50.925,52.46881903739374,0.9619817991012454
48,51.93,53.47589373332787,1.0070746959341292
49,52.8,54.34768973876338,0.8717960054355061
50,53.745,55.294640572253684,0.9469508334903054
51,54.725,56.27666365883622,0.9820230865825366
52,55.715,57.26870738915938,0.9920437303231608
53,56.7,58.25574079761223,0.9870334084528523
54,57.695,59.252794849805724,0.9970540521934907
55,58.61,60.16968375207411,0.9168889022683828
56,59.585,61.14669651678632,0.9770127647122138
57,60.57,62.133729925239166,0.9870334084528452
58,61.565,63.13078397743265,0.9970540521934836
59,62.445,64.01260062660882,0.8818166491761588
60,63.4,64.96957210383974,0.9569714772309297
61,64.37,65.94157454668164,0.9720024428418981
62,65.34,66.91357698952353,0.9720024428418981
63,66.3,67.87555878862479,0.9619817991012525
64,67.275,68.852571553337,0.9770127647122138
65,68.155,69.73438820251314,0.8818166491761446
66,69.13,70.71140096722534,0.9770127647121996
67,70.115,71.6984343756782,0.9870334084528594
68,71.11,72.6954884278717,0.9970540521934907
69,72.085,73.67250119258391,0.9770127647122138
70,73.07,74.65953460103675,0.9870334084528452
71,73.965,75.55638221582386,0.8968476147871058
72,74.935,76.52838465866576,0.9720024428418981
73,75.925,77.52042838898892,0.9920437303231608
74,76.905,78.50245147557146,0.9820230865825437
75,77.895,79.49449520589462,0.9920437303231608
76,78.785,80.38633249881141,0.8918372929167901
77,79.76,81.36334526352363,0.9770127647122138
78,80.725,82.3303373844952,0.9669921209715682
79,81.72,83.32739143668869,0.9970540521934907
80,82.655,84.26432162643836,0.936930189749674
81,83.655,85.26638600050215,1.0020643740637922
82,84.645,86.25842973082531,0.9920437303231608
83,85.65,87.26550442675946,1.0070746959341506
84,86.55,88.16736236341688,0.9018579366574215
85,87.5,89.1193235187775,0.9519611553606211
86,88.45,90.07128467413813,0.9519611553606211
87,89.395,91.0182355076284,0.946950833490277
88,90.355,91.98021730672967,0.9619817991012667
89,91.23,92.8570236340355,0.8768063273058289
90,92.17,93.79896414565549,0.9419405116199897
91,93.125,94.75593562288641,0.9569714772309226
92,94.07,95.7028864563767,0.9469508334902912
93,94.985,96.61977535864509,0.9168889022683828
94,96.09,97.72705649198559,1.107281133340507
95,97.29,98.92953374086217,1.2024772488765763
96,98.065,99.70613363076161,0.776599889899444
97,99.55,101.19419922624638,1.4880655954847697
98,100.455,102.10106748477412,0.9068682585277372
99,101.39,103.03799767452378,0.9369301897496598
100,102.71,104.36072264828799,1.3227249737642097
101,104.0,105.65338569083032,1.2926630425423298
102,105.1,106.7556565023005,1.1022708114701771
103,106.235,107.89299956686293,1.1373430645624296
104,107.195,108.85498136596416,0.9619817991012383
105,108.98,110.64366627366807,1.7886849077039102
106,110.16,111.82610223506336,1.182435961395285
107,111.18,112.84820789660846,1.0221056615450976
108,111.845,113.51458070536088,0.6663728087524277
109,114.915,116.59091833373678,3.076337628375896
110,117.47,119.15119280946979,2.56027447573301
111,118.435,120.11818493044137,0.9669921209715824
112,119.08,120.76451645171252,0.6463315212711507
113,119.94,121.6262918134074,0.8617753616948818
114,121.89,123.58031734283183,1.9540255294244275
115,123.51,125.2036616288152,1.6233442859833644
116,124.325,126.0203440936772,0.8166824648619979
117,125.55,127.24787295190536,1.227528858228169
118,127.195,128.89626884724032,1.6483958953349571
